pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_250g左右,specInfo_250g,specInfo_150g,specInfo_300g-350g,specInfo_200g-250g,prodPcat_虾蟹类,prodPcat_其他类
2023-02-04,47.5,35,5,2,0.5667017562911176,0.8239230057575542,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2023-02-04,50.0,35,5,2,0.5667017562911176,0.8239230057575542,50.0,50.0,50.0,50.0,50.0,False,False,False,True,False,False,True
2023-02-04,40.0,35,5,2,0.5667017562911176,0.8239230057575542,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2023-02-05,95.0,36,6,2,0.5808002734538009,0.8140460935082178,95.0,95.0,105.0,37.5,96.66666666666667,True,False,False,False,False,True,False
2023-02-05,47.5,36,6,2,0.5808002734538009,0.8140460935082178,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2023-02-05,50.0,36,6,2,0.5808002734538009,0.8140460935082178,50.0,50.0,50.0,50.0,50.0,False,False,False,True,False,False,True
2023-02-05,40.0,36,6,2,0.5808002734538009,0.8140460935082178,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2023-02-05,40.0,36,6,2,0.5808002734538009,0.8140460935082178,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2023-02-06,40.0,37,0,2,0.5947266869607634,0.8039279618328213,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2023-02-06,50.0,37,0,2,0.5947266869607634,0.8039279618328213,50.0,50.0,50.0,50.0,50.0,False,False,False,True,False,False,True
2023-02-06,47.5,37,0,2,0.5947266869607634,0.8039279618328213,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2023-02-06,95.0,37,0,2,0.5947266869607634,0.8039279618328213,95.0,95.0,105.0,37.5,96.33333333333333,True,False,False,False,False,True,False
2023-02-06,40.0,37,0,2,0.5947266869607634,0.8039279618328213,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2023-02-07,50.0,38,1,2,0.6084768701151261,0.7935716089521474,50.0,50.0,50.0,50.0,50.0,False,False,False,True,False,False,True
2023-02-07,95.0,38,1,2,0.6084768701151261,0.7935716089521474,95.0,95.0,105.0,37.5,96.0,True,False,False,False,False,True,False
2023-02-07,40.0,38,1,2,0.6084768701151261,0.7935716089521474,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2023-02-07,40.0,38,1,2,0.6084768701151261,0.7935716089521474,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2023-02-07,47.5,38,1,2,0.6084768701151261,0.7935716089521474,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2023-02-08,40.0,39,2,2,0.6220467484408675,0.7829801036770629,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2023-02-08,47.5,39,2,2,0.6220467484408675,0.7829801036770629,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2023-02-08,50.0,39,2,2,0.6220467484408675,0.7829801036770629,50.0,50.0,50.0,50.0,50.0,False,False,False,True,False,False,True
2023-02-08,40.0,39,2,2,0.6220467484408675,0.7829801036770629,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2023-02-08,95.0,39,2,2,0.6220467484408675,0.7829801036770629,95.0,95.0,105.0,37.5,95.66666666666667,True,False,False,False,False,True,False
2023-02-09,47.5,40,3,2,0.6354323008901774,0.7721565844991642,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2023-02-09,95.0,40,3,2,0.6354323008901774,0.7721565844991642,95.0,95.0,105.0,37.5,95.33333333333333,True,False,False,False,False,True,False
2023-02-09,50.0,40,3,2,0.6354323008901774,0.7721565844991642,50.0,50.0,50.0,50.0,50.0,False,False,False,True,False,False,True
2023-02-09,40.0,40,3,2,0.6354323008901774,0.7721565844991642,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2023-02-09,40.0,40,3,2,0.6354323008901774,0.7721565844991642,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2023-02-10,95.0,41,4,2,0.6486295610349814,0.7611042586607747,95.0,95.0,105.0,37.5,95.0,True,False,False,False,False,True,False
2023-02-10,40.0,41,4,2,0.6486295610349814,0.7611042586607747,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2023-02-10,40.0,41,4,2,0.6486295610349814,0.7611042586607747,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2023-02-10,50.0,41,4,2,0.6486295610349814,0.7611042586607747,50.0,50.0,50.0,50.0,50.0,False,False,False,True,False,False,True
2023-02-10,47.5,41,4,2,0.6486295610349814,0.7611042586607747,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2023-02-11,40.0,42,5,2,0.6616346182422783,0.7498264012045686,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2023-02-11,50.0,42,5,2,0.6616346182422783,0.7498264012045686,50.0,50.0,50.0,50.0,50.0,False,False,False,True,False,False,True
2023-02-11,47.5,42,5,2,0.6616346182422783,0.7498264012045686,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2023-02-11,95.0,42,5,2,0.6616346182422783,0.7498264012045686,95.0,95.0,95.0,37.5,95.0,True,False,False,False,False,True,False
2023-02-11,40.0,42,5,2,0.6616346182422783,0.7498264012045686,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2023-02-12,40.0,43,6,2,0.6744436188329455,0.7383263540031065,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2023-02-12,50.0,43,6,2,0.6744436188329455,0.7383263540031065,50.0,50.0,50.0,50.0,50.0,False,False,False,True,False,False,True
2023-02-12,40.0,43,6,2,0.6744436188329455,0.7383263540031065,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2023-02-12,47.5,43,6,2,0.6744436188329455,0.7383263540031065,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2023-02-12,95.0,43,6,2,0.6744436188329455,0.7383263540031065,95.0,95.0,95.0,37.5,95.0,True,False,False,False,False,True,False
2023-02-13,40.0,44,0,2,0.6870527672236669,0.7266075247685656,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2023-02-13,47.5,44,0,2,0.6870527672236669,0.7266075247685656,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2023-02-13,50.0,44,0,2,0.6870527672236669,0.7266075247685656,50.0,50.0,50.0,50.0,50.0,False,False,False,True,False,False,True
2023-02-13,95.0,44,0,2,0.6870527672236669,0.7266075247685656,95.0,95.0,95.0,37.5,95.0,True,False,False,False,False,True,False
2023-02-13,40.0,44,0,2,0.6870527672236669,0.7266075247685656,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2023-02-14,47.5,45,1,2,0.699458327051647,0.7146733860429609,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2023-02-14,95.0,45,1,2,0.699458327051647,0.7146733860429609,95.0,95.0,95.0,37.5,95.0,True,False,False,False,False,True,False
2023-02-14,40.0,45,1,2,0.699458327051647,0.7146733860429609,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2023-02-14,40.0,45,1,2,0.699458327051647,0.7146733860429609,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2023-02-14,50.0,45,1,2,0.699458327051647,0.7146733860429609,50.0,50.0,50.0,50.0,50.0,False,False,False,True,False,False,True
2023-02-15,40.0,46,2,2,0.7116566222817746,0.7025274741691571,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2023-02-15,95.0,46,2,2,0.7116566222817746,0.7025274741691571,95.0,95.0,95.0,37.5,95.0,True,False,False,False,False,True,False
2023-02-15,50.0,46,2,2,0.7116566222817746,0.7025274741691571,50.0,50.0,50.0,50.0,50.0,False,False,False,True,False,False,True
2023-02-15,47.5,46,2,2,0.7116566222817746,0.7025274741691571,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2023-02-15,40.0,46,2,2,0.7116566222817746,0.7025274741691571,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2023-02-16,40.0,47,3,2,0.7236440382959124,0.6901733882429719,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2023-02-16,95.0,47,3,2,0.7236440382959124,0.6901733882429719,95.0,95.0,95.0,37.5,95.0,True,False,False,False,False,True,False
2023-02-16,50.0,47,3,2,0.7236440382959124,0.6901733882429719,50.0,50.0,50.0,50.0,50.0,False,False,False,True,False,False,True
2023-02-16,47.5,47,3,2,0.7236440382959124,0.6901733882429719,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2023-02-16,40.0,47,3,2,0.7236440382959124,0.6901733882429719,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2023-02-17,40.0,48,4,2,0.7354170229639855,0.6776147890466889,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2023-02-17,95.0,48,4,2,0.7354170229639855,0.6776147890466889,95.0,95.0,95.0,37.5,95.0,True,False,False,False,False,True,False
2023-02-17,50.0,48,4,2,0.7354170229639855,0.6776147890466889,50.0,50.0,50.0,50.0,50.0,False,False,False,True,False,False,True
2023-02-17,40.0,48,4,2,0.7354170229639855,0.6776147890466889,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2023-02-17,47.5,48,4,2,0.7354170229639855,0.6776147890466889,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2023-02-18,47.5,49,5,2,0.7469720876965552,0.6648553979642865,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2023-02-18,40.0,49,5,2,0.7469720876965552,0.6648553979642865,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2023-02-18,40.0,49,5,2,0.7469720876965552,0.6648553979642865,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2023-02-18,95.0,49,5,2,0.7469720876965552,0.6648553979642865,95.0,95.0,95.0,37.5,95.0,True,False,False,False,False,True,False
2023-02-18,50.0,49,5,2,0.7469720876965552,0.6648553979642865,50.0,50.0,50.0,50.0,50.0,False,False,False,True,False,False,True
2023-02-19,40.0,50,6,2,0.7583058084785624,0.6518989958787126,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2023-02-19,50.0,50,6,2,0.7583058084785624,0.6518989958787126,50.0,50.0,50.0,50.0,50.0,False,False,False,True,False,False,True
2023-02-19,40.0,50,6,2,0.7583058084785624,0.6518989958787126,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2023-02-19,95.0,50,6,2,0.7583058084785624,0.6518989958787126,95.0,95.0,95.0,37.5,95.0,True,False,False,False,False,True,False
2023-02-19,47.5,50,6,2,0.7583058084785624,0.6518989958787126,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2023-02-20,40.0,51,0,2,0.7694148268839378,0.6387494220515272,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2023-02-20,40.0,51,0,2,0.7694148268839378,0.6387494220515272,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2023-02-20,95.0,51,0,2,0.7694148268839378,0.6387494220515272,95.0,95.0,95.0,37.5,95.0,True,False,False,False,False,True,False
2023-02-20,50.0,51,0,2,0.7694148268839378,0.6387494220515272,50.0,50.0,50.0,50.0,50.0,False,False,False,True,False,False,True
2023-02-20,47.5,51,0,2,0.7694148268839378,0.6387494220515272,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2023-02-21,40.0,52,1,2,0.7802958510707755,0.6254105729852463,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2023-02-21,47.5,52,1,2,0.7802958510707755,0.6254105729852463,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2023-02-21,50.0,52,1,2,0.7802958510707755,0.6254105729852463,50.0,50.0,50.0,50.0,50.0,False,False,False,True,False,False,True
2023-02-21,95.0,52,1,2,0.7802958510707755,0.6254105729852463,95.0,95.0,95.0,37.5,95.0,True,False,False,False,False,True,False
2023-02-21,40.0,52,1,2,0.7802958510707755,0.6254105729852463,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2023-02-22,40.0,53,2,2,0.7909456567567772,0.6118864012687243,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2023-02-22,95.0,53,2,2,0.7909456567567772,0.6118864012687243,95.0,95.0,95.0,37.5,95.0,True,False,False,False,False,True,False
2023-02-22,40.0,53,2,2,0.7909456567567772,0.6118864012687243,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2023-02-22,47.5,53,2,2,0.7909456567567772,0.6118864012687243,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2023-02-22,50.0,53,2,2,0.7909456567567772,0.6118864012687243,50.0,50.0,50.0,50.0,50.0,False,False,False,True,False,False,True
2023-02-23,47.5,54,3,2,0.8013610881746766,0.5981809144059165,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2023-02-23,50.0,54,3,2,0.8013610881746766,0.5981809144059165,50.0,50.0,50.0,50.0,50.0,False,False,False,True,False,False,True
2023-02-23,40.0,54,3,2,0.8013610881746766,0.5981809144059165,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2023-02-23,110.0,54,3,2,0.8013610881746766,0.5981809144059165,95.0,95.0,95.0,37.5,95.5,True,False,False,False,False,True,False
2023-02-23,40.0,54,3,2,0.8013610881746766,0.5981809144059165,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2023-02-24,110.0,55,4,2,0.8115390590073611,0.5842981736283684,110.0,95.0,95.0,37.5,96.0,True,False,False,False,False,True,False
2023-02-24,40.0,55,4,2,0.8115390590073611,0.5842981736283684,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2023-02-24,50.0,55,4,2,0.8115390590073611,0.5842981736283684,50.0,50.0,50.0,50.0,50.0,False,False,False,True,False,False,True
2023-02-24,40.0,55,4,2,0.8115390590073611,0.5842981736283684,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2023-02-24,47.5,55,4,2,0.8115390590073611,0.5842981736283684,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2023-02-25,110.0,56,5,2,0.8214765533024142,0.5702422926917871,110.0,95.0,95.0,37.5,96.5,True,False,False,False,False,True,False
2023-02-25,50.0,56,5,2,0.8214765533024142,0.5702422926917871,50.0,50.0,50.0,50.0,50.0,False,False,False,True,False,False,True
2023-02-25,47.5,56,5,2,0.8214765533024142,0.5702422926917871,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2023-02-25,40.0,56,5,2,0.8214765533024142,0.5702422926917871,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2023-02-25,40.0,56,5,2,0.8214765533024142,0.5702422926917871,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2023-02-26,110.0,57,6,2,0.8311706263658079,0.5560174366570446,110.0,95.0,95.0,37.5,97.0,True,False,False,False,False,True,False
2023-02-26,40.0,57,6,2,0.8311706263658079,0.5560174366570446,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2023-02-26,40.0,57,6,2,0.8311706263658079,0.5560174366570446,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2023-02-26,50.0,57,6,2,0.8311706263658079,0.5560174366570446,50.0,50.0,50.0,50.0,50.0,False,False,False,True,False,False,True
2023-02-26,47.5,57,6,2,0.8311706263658079,0.5560174366570446,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2023-02-27,47.5,58,0,2,0.8406184056344782,0.5416278206559814,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2023-02-27,50.0,58,0,2,0.8406184056344782,0.5416278206559814,50.0,50.0,50.0,50.0,50.0,False,False,False,True,False,False,True
2023-02-27,40.0,58,0,2,0.8406184056344782,0.5416278206559814,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2023-02-27,40.0,58,0,2,0.8406184056344782,0.5416278206559814,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2023-02-27,110.0,58,0,2,0.8406184056344782,0.5416278206559814,110.0,95.0,95.0,37.5,97.5,True,False,False,False,False,True,False
2023-02-28,50.0,59,1,2,0.8498170915275278,0.5270777086423722,50.0,50.0,50.0,50.0,50.0,False,False,False,True,False,False,True
2023-02-28,40.0,59,1,2,0.8498170915275278,0.5270777086423722,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2023-02-28,40.0,59,1,2,0.8498170915275278,0.5270777086423722,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2023-02-28,47.5,59,1,2,0.8498170915275278,0.5270777086423722,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2023-02-28,95.0,59,1,2,0.8498170915275278,0.5270777086423722,110.0,95.0,95.0,37.5,97.5,True,False,False,False,False,True,False
2023-03-01,47.5,60,2,3,0.8587639582758029,0.5123714121284237,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2023-03-01,40.0,60,2,3,0.8587639582758029,0.5123714121284237,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2023-03-01,95.0,60,2,3,0.8587639582758029,0.5123714121284237,95.0,95.0,95.0,37.5,97.5,True,False,False,False,False,True,False
2023-03-01,50.0,60,2,3,0.8587639582758029,0.5123714121284237,50.0,50.0,50.0,50.0,50.0,False,False,False,True,False,False,True
2023-03-01,40.0,60,2,3,0.8587639582758029,0.5123714121284237,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2023-03-02,95.0,61,3,3,0.8674563547295969,0.49751328890718066,95.0,110.0,95.0,37.5,97.5,True,False,False,False,False,True,False
2023-03-02,40.0,61,3,3,0.8674563547295969,0.49751328890718066,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2023-03-02,47.5,61,3,3,0.8674563547295969,0.49751328890718066,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2023-03-02,40.0,61,3,3,0.8674563547295969,0.49751328890718066,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2023-03-02,50.0,61,3,3,0.8674563547295969,0.49751328890718066,50.0,50.0,50.0,50.0,50.0,False,False,False,True,False,False,True
2023-03-03,95.0,62,4,3,0.8758917051442429,0.48250774176121847,95.0,110.0,95.0,37.5,97.5,True,False,False,False,False,True,False
2023-03-03,47.5,62,4,3,0.8758917051442429,0.48250774176121847,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2023-03-03,40.0,62,4,3,0.8758917051442429,0.48250774176121847,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2023-03-03,40.0,62,4,3,0.8758917051442429,0.48250774176121847,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2023-03-03,50.0,62,4,3,0.8758917051442429,0.48250774176121847,50.0,50.0,50.0,50.0,50.0,False,False,False,True,False,False,True
2023-03-04,50.0,63,5,3,0.8840675099433636,0.4673592171580022,50.0,50.0,50.0,50.0,50.0,False,False,False,True,False,False,True
2023-03-04,40.0,63,5,3,0.8840675099433636,0.4673592171580022,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2023-03-04,47.5,63,5,3,0.8840675099433636,0.4673592171580022,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2023-03-04,95.0,63,5,3,0.8840675099433636,0.4673592171580022,95.0,110.0,95.0,37.5,97.5,True,False,False,False,False,True,False
2023-03-04,40.0,63,5,3,0.8840675099433636,0.4673592171580022,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2023-03-05,47.5,64,6,3,0.8919813464595485,0.45207220393230435,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2023-03-05,50.0,64,6,3,0.8919813464595485,0.45207220393230435,50.0,50.0,50.0,50.0,50.0,False,False,False,True,False,False,True
2023-03-05,40.0,64,6,3,0.8919813464595485,0.45207220393230435,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2023-03-05,95.0,64,6,3,0.8919813464595485,0.45207220393230435,95.0,110.0,95.0,37.5,97.5,True,False,False,False,False,True,False
2023-03-05,40.0,64,6,3,0.8919813464595485,0.45207220393230435,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2023-03-06,40.0,65,0,3,0.8996308696522433,0.43665123195606403,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2023-03-06,50.0,65,0,3,0.8996308696522433,0.43665123195606403,50.0,50.0,50.0,50.0,50.0,False,False,False,True,False,False,True
2023-03-06,40.0,65,0,3,0.8996308696522433,0.43665123195606403,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2023-03-06,95.0,65,0,3,0.8996308696522433,0.43665123195606403,95.0,110.0,95.0,37.5,97.5,True,False,False,False,False,True,False
2023-03-06,47.5,65,0,3,0.8996308696522433,0.43665123195606403,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2023-03-07,40.0,66,1,3,0.9070138128026359,0.4211008707960896,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2023-03-07,95.0,66,1,3,0.9070138128026359,0.4211008707960896,95.0,95.0,95.0,37.5,97.5,True,False,False,False,False,True,False
2023-03-07,47.5,66,1,3,0.9070138128026359,0.4211008707960896,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2023-03-07,40.0,66,1,3,0.9070138128026359,0.4211008707960896,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2023-03-07,50.0,66,1,3,0.9070138128026359,0.4211008707960896,50.0,50.0,50.0,50.0,50.0,False,False,False,True,False,False,True
2023-03-08,40.0,67,2,3,0.9141279881853337,0.40542572835999735,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2023-03-08,95.0,67,2,3,0.9141279881853337,0.40542572835999735,95.0,95.0,95.0,37.5,97.5,True,False,False,False,False,True,False
2023-03-08,50.0,67,2,3,0.9141279881853337,0.40542572835999735,50.0,50.0,50.0,50.0,50.0,False,False,False,True,False,False,True
2023-03-08,47.5,67,2,3,0.9141279881853337,0.40542572835999735,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2023-03-08,40.0,67,2,3,0.9141279881853337,0.40542572835999735,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2023-03-09,40.0,68,3,3,0.9209712877166346,0.38963044953078796,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2023-03-09,40.0,68,3,3,0.9209712877166346,0.38963044953078796,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2023-03-09,47.5,68,3,3,0.9209712877166346,0.38963044953078796,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2023-03-09,95.0,68,3,3,0.9209712877166346,0.38963044953078796,95.0,95.0,95.0,37.5,97.5,True,False,False,False,False,True,False
2023-03-09,50.0,68,3,3,0.9209712877166346,0.38963044953078796,50.0,50.0,50.0,50.0,50.0,False,False,False,True,False,False,True
2023-03-10,40.0,69,4,3,0.9275416835791966,0.37371971479046906,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2023-03-10,47.5,69,4,3,0.9275416835791966,0.37371971479046906,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2023-03-10,50.0,69,4,3,0.9275416835791966,0.37371971479046906,50.0,50.0,50.0,50.0,50.0,False,False,False,True,False,False,True
2023-03-10,40.0,69,4,3,0.9275416835791966,0.37371971479046906,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2023-03-10,95.0,69,4,3,0.9275416835791966,0.37371971479046906,95.0,95.0,95.0,37.5,97.5,True,False,False,False,False,True,False
2023-03-11,50.0,70,5,3,0.9338372288229252,0.35769823883312546,50.0,50.0,50.0,50.0,50.0,False,False,False,True,False,False,True
2023-03-11,40.0,70,5,3,0.9338372288229252,0.35769823883312546,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2023-03-11,40.0,70,5,3,0.9338372288229252,0.35769823883312546,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2023-03-11,47.5,70,5,3,0.9338372288229252,0.35769823883312546,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2023-03-11,95.0,70,5,3,0.9338372288229252,0.35769823883312546,95.0,95.0,95.0,37.5,97.5,True,False,False,False,False,True,False
2023-03-12,47.5,71,6,3,0.9398560579418954,0.3415707691678556,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2023-03-12,50.0,71,6,3,0.9398560579418954,0.3415707691678556,50.0,50.0,50.0,50.0,50.0,False,False,False,True,False,False,True
2023-03-12,95.0,71,6,3,0.9398560579418954,0.3415707691678556,95.0,95.0,95.0,37.5,97.5,True,False,False,False,False,True,False
2023-03-12,40.0,71,6,3,0.9398560579418954,0.3415707691678556,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2023-03-12,40.0,71,6,3,0.9398560579418954,0.3415707691678556,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2023-03-13,40.0,72,0,3,0.9455963874271426,0.3253420847119801,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2023-03-13,50.0,72,0,3,0.9455963874271426,0.3253420847119801,50.0,50.0,50.0,50.0,50.0,False,False,False,True,False,False,True
2023-03-13,40.0,72,0,3,0.9455963874271426,0.3253420847119801,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2023-03-13,95.0,72,0,3,0.9455963874271426,0.3253420847119801,95.0,95.0,95.0,37.5,97.5,True,False,False,False,False,True,False
2023-03-13,47.5,72,0,3,0.9455963874271426,0.3253420847119801,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2023-03-14,95.0,73,1,3,0.9510565162951535,0.30901699437494745,95.0,95.0,95.0,37.5,97.5,True,False,False,False,False,True,False
2023-03-14,40.0,73,1,3,0.9510565162951535,0.30901699437494745,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2023-03-14,50.0,73,1,3,0.9510565162951535,0.30901699437494745,50.0,50.0,50.0,50.0,50.0,False,False,False,True,False,False,True
2023-03-14,40.0,73,1,3,0.9510565162951535,0.30901699437494745,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2023-03-14,47.5,73,1,3,0.9510565162951535,0.30901699437494745,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2023-03-15,40.0,74,2,3,0.9562348265919056,0.29260033563334836,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2023-03-15,40.0,74,2,3,0.9562348265919056,0.29260033563334836,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2023-03-15,95.0,74,2,3,0.9562348265919056,0.29260033563334836,95.0,95.0,95.0,37.5,97.5,True,False,False,False,False,True,False
2023-03-15,50.0,74,2,3,0.9562348265919056,0.29260033563334836,50.0,50.0,50.0,50.0,50.0,False,False,False,True,False,False,True
2023-03-15,47.5,74,2,3,0.9562348265919056,0.29260033563334836,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2023-03-16,40.0,75,3,3,0.9611297838723007,0.27609697309746883,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2023-03-16,95.0,75,3,3,0.9611297838723007,0.27609697309746883,95.0,95.0,95.0,37.5,97.5,True,False,False,False,False,True,False
