pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_活（大）,specInfo_活（中）,specInfo_活（小）,prodPcat_贝壳类,prodPcat_其他类
2023-05-12,40.5,132,4,5,0.7638886127905428,-0.6453481132295501,40.5,42.5,40.0,35.0,40.88333333333333,True,False,False,True,False
2023-05-12,35.0,132,4,5,0.7638886127905428,-0.6453481132295501,35.0,35.0,35.0,34.5,35.0,True,False,False,False,True
2023-05-12,24.0,132,4,5,0.7638886127905428,-0.6453481132295501,24.0,24.0,24.0,24.5,24.0,False,True,False,False,True
2023-05-12,20.0,132,4,5,0.7638886127905428,-0.6453481132295501,20.0,20.0,20.0,18.5,20.0,False,False,True,False,True
2023-05-12,26.0,132,4,5,0.7638886127905428,-0.6453481132295501,26.0,30.0,23.5,20.0,25.958333333333332,False,False,True,True,False
2023-05-12,31.0,132,4,5,0.7638886127905428,-0.6453481132295501,31.0,32.0,28.5,24.0,30.033333333333335,False,True,False,True,False
2023-05-13,24.0,133,5,5,0.7526668275320085,-0.6584015846980488,24.0,24.0,24.0,24.5,24.0,False,True,False,False,True
2023-05-13,31.5,133,5,5,0.7526668275320085,-0.6584015846980488,31.0,32.0,28.5,24.0,30.133333333333333,False,True,False,True,False
2023-05-13,41.5,133,5,5,0.7526668275320085,-0.6584015846980488,40.5,42.5,40.0,35.0,40.93333333333333,True,False,False,True,False
2023-05-13,35.0,133,5,5,0.7526668275320085,-0.6584015846980488,35.0,35.0,35.0,34.5,35.0,True,False,False,False,True
2023-05-13,27.5,133,5,5,0.7526668275320085,-0.6584015846980488,26.0,30.0,23.5,20.0,26.091666666666665,False,False,True,True,False
2023-05-13,20.0,133,5,5,0.7526668275320085,-0.6584015846980488,20.0,20.0,20.0,18.5,20.0,False,False,True,False,True
2023-05-14,42.5,134,6,5,0.7412220108485958,-0.6712599575675313,41.5,42.5,40.0,35.0,41.016666666666666,True,False,False,True,False
2023-05-14,20.0,134,6,5,0.7412220108485958,-0.6712599575675313,20.0,20.0,20.0,18.5,20.0,False,False,True,False,True
2023-05-14,29.0,134,6,5,0.7412220108485958,-0.6712599575675313,27.5,30.0,23.5,20.0,26.275,False,False,True,True,False
2023-05-14,32.0,134,6,5,0.7412220108485958,-0.6712599575675313,31.5,32.0,28.5,24.0,30.25,False,True,False,True,False
2023-05-14,35.0,134,6,5,0.7412220108485958,-0.6712599575675313,35.0,35.0,35.0,34.5,35.0,True,False,False,False,True
2023-05-14,24.0,134,6,5,0.7412220108485958,-0.6712599575675313,24.0,24.0,24.0,24.5,24.0,False,True,False,False,True
2023-05-15,24.0,135,0,5,0.7295575540864875,-0.6839194216246106,24.0,24.0,24.0,24.5,24.0,False,True,False,False,True
2023-05-15,44.0,135,0,5,0.7295575540864875,-0.6839194216246106,42.5,42.5,40.0,35.0,41.15,True,False,False,True,False
2023-05-15,20.0,135,0,5,0.7295575540864875,-0.6839194216246106,20.0,20.0,20.0,18.5,20.0,False,False,True,False,True
2023-05-15,31.5,135,0,5,0.7295575540864875,-0.6839194216246106,32.0,32.0,28.5,24.0,30.35,False,True,False,True,False
2023-05-15,35.0,135,0,5,0.7295575540864875,-0.6839194216246106,35.0,35.0,35.0,34.5,35.0,True,False,False,False,True
2023-05-15,28.0,135,0,5,0.7295575540864875,-0.6839194216246106,29.0,29.0,23.5,20.0,26.425,False,False,True,True,False
2023-05-16,31.0,136,1,5,0.717676913675962,-0.6963762255968722,31.5,32.0,28.5,24.0,30.433333333333334,False,True,False,True,False
2023-05-16,20.0,136,1,5,0.717676913675962,-0.6963762255968722,20.0,20.0,20.0,18.5,20.0,False,False,True,False,True
2023-05-16,44.0,136,1,5,0.717676913675962,-0.6963762255968722,44.0,42.5,40.0,35.0,41.28333333333333,True,False,False,True,False
2023-05-16,35.0,136,1,5,0.717676913675962,-0.6963762255968722,35.0,35.0,35.0,34.5,35.0,True,False,False,False,True
2023-05-16,27.0,136,1,5,0.717676913675962,-0.6963762255968722,28.0,29.0,23.5,20.0,26.541666666666668,False,False,True,True,False
2023-05-16,24.0,136,1,5,0.717676913675962,-0.6963762255968722,24.0,24.0,24.0,24.5,24.0,False,True,False,False,True
2023-05-17,44.0,137,2,5,0.705583610107178,-0.7086266782644596,44.0,40.5,40.0,35.0,41.416666666666664,True,False,False,True,False
2023-05-17,35.0,137,2,5,0.705583610107178,-0.7086266782644596,35.0,35.0,35.0,34.5,35.0,True,False,False,False,True
2023-05-17,27.0,137,2,5,0.705583610107178,-0.7086266782644596,27.0,26.0,23.5,20.0,26.658333333333335,False,False,True,True,False
2023-05-17,20.0,137,2,5,0.705583610107178,-0.7086266782644596,20.0,20.0,20.0,18.5,20.0,False,False,True,False,True
2023-05-17,31.0,137,2,5,0.705583610107178,-0.7086266782644596,31.0,31.0,28.5,24.0,30.516666666666666,False,True,False,True,False
2023-05-17,24.0,137,2,5,0.705583610107178,-0.7086266782644596,24.0,24.0,24.0,24.5,24.0,False,True,False,False,True
2023-05-18,44.0,138,3,5,0.6932812268869777,-0.7206671495538609,44.0,40.5,40.0,35.0,41.55,True,False,False,True,False
2023-05-18,20.0,138,3,5,0.6932812268869777,-0.7206671495538609,20.0,20.0,20.0,18.5,20.0,False,False,True,False,True
2023-05-18,31.0,138,3,5,0.6932812268869777,-0.7206671495538609,31.0,31.0,28.5,24.0,30.6,False,True,False,True,False
2023-05-18,27.0,138,3,5,0.6932812268869777,-0.7206671495538609,27.0,26.0,23.5,20.0,26.775,False,False,True,True,False
2023-05-18,35.0,138,3,5,0.6932812268869777,-0.7206671495538609,35.0,35.0,35.0,34.75,35.0,True,False,False,False,True
2023-05-18,24.0,138,3,5,0.6932812268869777,-0.7206671495538609,24.0,24.0,24.0,24.5,24.0,False,True,False,False,True
2023-05-19,24.0,139,4,5,0.6807734094770161,-0.7324940716135789,24.0,24.0,24.0,24.5,24.0,False,True,False,False,True
2023-05-19,40.5,139,4,5,0.6807734094770161,-0.7324940716135789,44.0,40.5,40.0,35.0,41.56666666666667,True,False,False,True,False
2023-05-19,20.0,139,4,5,0.6807734094770161,-0.7324940716135789,20.0,20.0,20.0,18.5,20.0,False,False,True,False,True
2023-05-19,26.0,139,4,5,0.6807734094770161,-0.7324940716135789,27.0,26.0,23.5,20.0,26.858333333333334,False,False,True,True,False
2023-05-19,31.0,139,4,5,0.6807734094770161,-0.7324940716135789,31.0,31.0,28.5,24.0,30.683333333333334,False,True,False,True,False
2023-05-19,35.0,139,4,5,0.6807734094770161,-0.7324940716135789,35.0,35.0,35.0,34.8,35.0,True,False,False,False,True
2023-05-20,26.5,140,5,5,0.6680638642135335,-0.7441039398713607,26.0,27.5,23.5,20.0,26.958333333333332,False,False,True,True,False
2023-05-20,35.0,140,5,5,0.6680638642135335,-0.7441039398713607,35.0,35.0,35.0,34.85,35.0,True,False,False,False,True
2023-05-20,31.0,140,5,5,0.6680638642135335,-0.7441039398713607,31.0,31.5,28.5,24.0,30.766666666666666,False,True,False,True,False
2023-05-20,20.0,140,5,5,0.6680638642135335,-0.7441039398713607,20.0,20.0,20.0,18.5,20.0,False,False,True,False,True
2023-05-20,42.25,140,5,5,0.6680638642135335,-0.7441039398713607,40.5,41.5,40.0,35.0,41.641666666666666,True,False,False,True,False
2023-05-20,24.0,140,5,5,0.6680638642135335,-0.7441039398713607,24.0,24.0,24.0,24.5,24.0,False,True,False,False,True
2023-05-21,24.0,141,6,5,0.6551563572090853,-0.7554933140726803,24.0,24.0,24.0,24.5,24.0,False,True,False,False,True
2023-05-21,35.0,141,6,5,0.6551563572090853,-0.7554933140726803,35.0,35.0,35.0,34.9,35.0,True,False,False,False,True
2023-05-21,20.0,141,6,5,0.6551563572090853,-0.7554933140726803,20.0,20.0,20.0,18.5,20.0,False,False,True,False,True
2023-05-21,31.0,141,6,5,0.6551563572090853,-0.7554933140726803,31.0,32.0,28.5,24.0,30.85,False,True,False,True,False
2023-05-21,44.0,141,6,5,0.6551563572090853,-0.7554933140726803,42.25,42.5,40.0,35.0,41.775,True,False,False,True,False
2023-05-21,27.0,141,6,5,0.6551563572090853,-0.7554933140726803,26.5,29.0,23.5,20.0,27.075,False,False,True,True,False
2023-05-22,44.0,142,0,5,0.6420547132365637,-0.766658819300159,44.0,44.0,40.0,35.0,41.90833333333333,True,False,False,True,False
2023-05-22,31.0,142,0,5,0.6420547132365637,-0.766658819300159,31.0,31.5,28.5,24.0,30.933333333333334,False,True,False,True,False
2023-05-22,35.0,142,0,5,0.6420547132365637,-0.766658819300159,35.0,35.0,35.0,34.95,35.0,True,False,False,False,True
2023-05-22,24.0,142,0,5,0.6420547132365637,-0.766658819300159,24.0,24.0,24.0,24.5,24.0,False,True,False,False,True
2023-05-22,20.0,142,0,5,0.6420547132365637,-0.766658819300159,20.0,20.0,20.0,18.5,20.0,False,False,True,False,True
2023-05-22,27.0,142,0,5,0.6420547132365637,-0.766658819300159,27.0,28.0,23.5,20.0,27.191666666666666,False,False,True,True,False
2023-05-23,31.0,143,1,5,0.6287628145958344,-0.7775971469736269,31.0,31.0,28.5,24.0,31.016666666666666,False,True,False,True,False
2023-05-23,44.0,143,1,5,0.6287628145958344,-0.7775971469736269,44.0,44.0,40.0,35.0,42.041666666666664,True,False,False,True,False
2023-05-23,20.0,143,1,5,0.6287628145958344,-0.7775971469736269,20.0,20.0,20.0,18.5,20.0,False,False,True,False,True
2023-05-23,27.0,143,1,5,0.6287628145958344,-0.7775971469736269,27.0,27.0,23.5,20.0,27.308333333333334,False,False,True,True,False
2023-05-23,35.0,143,1,5,0.6287628145958344,-0.7775971469736269,35.0,35.0,35.0,35.0,35.0,True,False,False,False,True
2023-05-23,24.0,143,1,5,0.6287628145958344,-0.7775971469736269,24.0,24.0,24.0,24.5,24.0,False,True,False,False,True
2023-05-24,24.0,144,2,5,0.6152845999633276,-0.7883050558305255,24.0,24.0,24.0,24.5,24.0,False,True,False,False,True
2023-05-24,27.0,144,2,5,0.6152845999633276,-0.7883050558305255,27.0,27.0,23.5,20.0,27.425,False,False,True,True,False
2023-05-24,44.0,144,2,5,0.6152845999633276,-0.7883050558305255,44.0,44.0,40.0,35.0,42.175,True,False,False,True,False
2023-05-24,35.0,144,2,5,0.6152845999633276,-0.7883050558305255,35.0,35.0,35.0,35.0,35.0,True,False,False,False,True
2023-05-24,20.0,144,2,5,0.6152845999633276,-0.7883050558305255,20.0,20.0,20.0,18.5,20.0,False,False,True,False,True
2023-05-24,31.0,144,2,5,0.6152845999633276,-0.7883050558305255,31.0,31.0,28.5,24.0,31.1,False,True,False,True,False
2023-05-25,27.0,145,3,5,0.6016240632249226,-0.7987793728863649,27.0,27.0,23.5,20.0,27.541666666666668,False,False,True,True,False
2023-05-25,35.0,145,3,5,0.6016240632249226,-0.7987793728863649,35.0,35.0,35.0,35.0,35.0,True,False,False,False,True
2023-05-25,24.0,145,3,5,0.6016240632249226,-0.7987793728863649,24.0,24.0,24.0,24.5,24.0,False,True,False,False,True
2023-05-25,44.0,145,3,5,0.6016240632249226,-0.7987793728863649,44.0,44.0,40.0,35.0,42.30833333333333,True,False,False,True,False
2023-05-25,20.0,145,3,5,0.6016240632249226,-0.7987793728863649,20.0,20.0,20.0,18.5,20.0,False,False,True,False,True
2023-05-25,31.0,145,3,5,0.6016240632249226,-0.7987793728863649,31.0,31.0,28.5,24.0,31.183333333333334,False,True,False,True,False
2023-05-26,27.0,146,4,5,0.5877852522924732,-0.8090169943749473,27.0,26.0,23.5,20.0,27.658333333333335,False,False,True,True,False
2023-05-26,35.0,146,4,5,0.5877852522924732,-0.8090169943749473,35.0,35.0,35.0,35.0,35.0,True,False,False,False,True
2023-05-26,24.0,146,4,5,0.5877852522924732,-0.8090169943749473,24.0,24.0,24.0,24.5,24.0,False,True,False,False,True
2023-05-26,44.0,146,4,5,0.5877852522924732,-0.8090169943749473,44.0,40.5,40.0,35.0,42.44166666666667,True,False,False,True,False
2023-05-26,31.0,146,4,5,0.5877852522924732,-0.8090169943749473,31.0,31.0,28.5,24.0,31.266666666666666,False,True,False,True,False
2023-05-26,20.0,146,4,5,0.5877852522924732,-0.8090169943749473,20.0,20.0,20.0,18.5,20.0,False,False,True,False,True
2023-05-27,20.0,147,5,5,0.5737722679043246,-0.8190148866680801,20.0,20.0,20.0,18.5,20.0,False,False,True,False,True
2023-05-27,35.0,147,5,5,0.5737722679043246,-0.8190148866680801,35.0,35.0,35.0,35.0,35.0,True,False,False,False,True
2023-05-27,44.0,147,5,5,0.5737722679043246,-0.8190148866680801,44.0,42.25,40.0,35.0,42.575,True,False,False,True,False
2023-05-27,31.0,147,5,5,0.5737722679043246,-0.8190148866680801,31.0,31.0,28.5,24.0,31.35,False,True,False,True,False
2023-05-27,27.0,147,5,5,0.5737722679043246,-0.8190148866680801,27.0,26.5,23.5,20.0,27.775,False,False,True,True,False
2023-05-27,24.0,147,5,5,0.5737722679043246,-0.8190148866680801,24.0,24.0,24.0,24.5,24.0,False,True,False,False,True
2023-05-28,35.0,148,6,5,0.5595892624101765,-0.8287700871745038,35.0,35.0,35.0,35.0,35.0,True,False,False,False,True
2023-05-28,27.0,148,6,5,0.5595892624101765,-0.8287700871745038,27.0,27.0,23.5,20.0,27.891666666666666,False,False,True,True,False
2023-05-28,31.0,148,6,5,0.5595892624101765,-0.8287700871745038,31.0,31.0,29.666666666666668,24.0,31.394444444444446,False,True,False,True,False
2023-05-28,24.0,148,6,5,0.5595892624101765,-0.8287700871745038,24.0,24.0,24.0,24.5,24.0,False,True,False,False,True
2023-05-28,44.0,148,6,5,0.5595892624101765,-0.8287700871745038,44.0,44.0,40.0,35.0,42.708333333333336,True,False,False,True,False
2023-05-28,20.0,148,6,5,0.5595892624101765,-0.8287700871745038,20.0,20.0,20.0,18.5,20.0,False,False,True,False,True
2023-05-29,35.0,149,0,5,0.545240438540651,-0.8382797052177744,35.0,35.0,35.0,35.0,35.0,True,False,False,False,True
2023-05-29,31.0,149,0,5,0.545240438540651,-0.8382797052177744,31.0,31.0,30.833333333333332,24.0,31.4,False,True,False,True,False
2023-05-29,24.0,149,0,5,0.545240438540651,-0.8382797052177744,24.0,24.0,24.0,24.5,24.0,False,True,False,False,True
2023-05-29,27.0,149,0,5,0.545240438540651,-0.8382797052177744,27.0,27.0,26.75,20.0,27.9,False,False,True,True,False
2023-05-29,44.0,149,0,5,0.545240438540651,-0.8382797052177744,44.0,44.0,40.833333333333336,35.0,42.81388888888889,True,False,False,True,False
2023-05-29,20.0,149,0,5,0.545240438540651,-0.8382797052177744,20.0,20.0,20.0,18.5,20.0,False,False,True,False,True
2023-05-30,44.0,150,1,5,0.5307300481619334,-0.8475409228928311,44.0,44.0,41.666666666666664,35.0,42.891666666666666,True,False,False,True,False
2023-05-30,35.0,150,1,5,0.5307300481619334,-0.8475409228928311,35.0,35.0,35.0,35.0,35.0,True,False,False,False,True
2023-05-30,24.0,150,1,5,0.5307300481619334,-0.8475409228928311,24.0,24.0,24.0,24.5,24.0,False,True,False,False,True
2023-05-30,20.0,150,1,5,0.5307300481619334,-0.8475409228928311,20.0,20.0,20.0,18.5,20.0,False,False,True,False,True
2023-05-30,31.0,150,1,5,0.5307300481619334,-0.8475409228928311,31.0,31.0,32.0,24.0,31.366666666666667,False,True,False,True,False
2023-05-30,27.0,150,1,5,0.5307300481619334,-0.8475409228928311,27.0,27.0,30.0,20.0,27.8,False,False,True,True,False
2023-05-31,24.0,151,2,5,0.5160623910158528,-0.8565509959010036,24.0,24.0,24.0,24.5,24.0,False,True,False,False,True
2023-05-31,27.0,151,2,5,0.5160623910158528,-0.8565509959010036,27.0,27.0,30.0,20.0,27.7,False,False,True,True,False
2023-05-31,44.0,151,2,5,0.5160623910158528,-0.8565509959010036,44.0,44.0,42.5,35.0,42.94166666666667,True,False,False,True,False
2023-05-31,35.0,151,2,5,0.5160623910158528,-0.8565509959010036,35.0,35.0,35.0,35.0,35.0,True,False,False,False,True
2023-05-31,31.0,151,2,5,0.5160623910158528,-0.8565509959010036,31.0,31.0,32.0,24.0,31.333333333333332,False,True,False,True,False
2023-05-31,20.0,151,2,5,0.5160623910158528,-0.8565509959010036,20.0,20.0,20.0,18.5,20.0,False,False,True,False,True
2023-06-01,31.0,152,3,6,0.5012418134457758,-0.865307254363206,31.0,31.0,32.0,24.0,31.3,False,True,False,True,False
2023-06-01,44.0,152,3,6,0.5012418134457758,-0.865307254363206,44.0,44.0,42.5,35.0,42.99166666666667,True,False,False,True,False
2023-06-01,25.0,152,3,6,0.5012418134457758,-0.865307254363206,27.0,27.0,30.0,20.0,27.533333333333335,False,False,True,True,False
2023-06-01,35.0,152,3,6,0.5012418134457758,-0.865307254363206,35.0,35.0,35.0,35.0,35.0,True,False,False,False,True
2023-06-01,20.0,152,3,6,0.5012418134457758,-0.865307254363206,20.0,20.0,20.0,18.5,20.0,False,False,True,False,True
2023-06-01,24.0,152,3,6,0.5012418134457758,-0.865307254363206,24.0,24.0,24.0,24.5,24.0,False,True,False,False,True
2023-06-02,31.0,153,4,6,0.48627270710868997,-0.8738071036110808,31.0,31.0,32.0,24.0,31.266666666666666,False,True,False,True,False
2023-06-02,20.0,153,4,6,0.48627270710868997,-0.8738071036110808,20.0,20.0,20.0,20.0,20.0,False,False,True,False,True
2023-06-02,25.0,153,4,6,0.48627270710868997,-0.8738071036110808,25.0,27.0,30.0,20.0,27.366666666666667,False,False,True,True,False
2023-06-02,24.0,153,4,6,0.48627270710868997,-0.8738071036110808,24.0,24.0,24.0,26.0,24.0,False,True,False,False,True
2023-06-02,35.0,153,4,6,0.48627270710868997,-0.8738071036110808,35.0,35.0,35.0,35.0,35.0,True,False,False,False,True
2023-06-02,44.0,153,4,6,0.48627270710868997,-0.8738071036110808,44.0,44.0,42.5,35.0,43.041666666666664,True,False,False,True,False
2023-06-03,24.0,154,5,6,0.4711595076738638,-0.8820480249558537,24.0,24.0,24.0,26.0,24.0,False,True,False,False,True
2023-06-03,44.0,154,5,6,0.4711595076738638,-0.8820480249558537,44.0,44.0,42.5,35.0,43.09166666666667,True,False,False,True,False
2023-06-03,20.0,154,5,6,0.4711595076738638,-0.8820480249558537,20.0,20.0,20.0,20.0,20.0,False,False,True,False,True
2023-06-03,31.0,154,5,6,0.4711595076738638,-0.8820480249558537,31.0,31.0,32.0,24.0,31.233333333333334,False,True,False,True,False
2023-06-03,35.0,154,5,6,0.4711595076738638,-0.8820480249558537,35.0,35.0,35.0,35.0,35.0,True,False,False,False,True
2023-06-03,25.0,154,5,6,0.4711595076738638,-0.8820480249558537,25.0,27.0,30.0,20.0,27.2,False,False,True,True,False
2023-06-04,20.0,155,6,6,0.4559066935084588,-0.8900275764346767,20.0,20.0,20.0,20.0,20.0,False,False,True,False,True
2023-06-04,44.0,155,6,6,0.4559066935084588,-0.8900275764346767,44.0,44.0,42.5,35.0,43.141666666666666,True,False,False,True,False
2023-06-04,25.0,155,6,6,0.4559066935084588,-0.8900275764346767,25.0,27.0,30.0,20.0,27.033333333333335,False,False,True,True,False
2023-06-04,35.0,155,6,6,0.4559066935084588,-0.8900275764346767,35.0,35.0,35.0,35.0,35.0,True,False,False,False,True
2023-06-04,31.0,155,6,6,0.4559066935084588,-0.8900275764346767,31.0,31.0,32.0,24.0,31.2,False,True,False,True,False
2023-06-04,24.0,155,6,6,0.4559066935084588,-0.8900275764346767,24.0,24.0,24.0,26.0,24.0,False,True,False,False,True
2023-06-05,35.0,156,0,6,0.440518784350495,-0.8977433935342337,35.0,35.0,35.0,35.0,35.0,True,False,False,False,True
2023-06-05,42.5,156,0,6,0.440518784350495,-0.8977433935342337,44.0,44.0,42.5,35.0,43.141666666666666,True,False,False,True,False
2023-06-05,29.0,156,0,6,0.440518784350495,-0.8977433935342337,31.0,31.0,32.0,24.0,31.1,False,True,False,True,False
2023-06-05,20.0,156,0,6,0.440518784350495,-0.8977433935342337,20.0,20.0,20.0,20.0,20.0,False,False,True,False,True
2023-06-05,24.0,156,0,6,0.440518784350495,-0.8977433935342337,24.0,24.0,24.0,26.0,24.0,False,True,False,False,True
2023-06-05,22.5,156,0,6,0.440518784350495,-0.8977433935342337,25.0,27.0,30.0,20.0,26.783333333333335,False,False,True,True,False
2023-06-06,24.0,157,1,6,0.42500033996955416,-0.9051931898913974,24.0,24.0,24.0,26.0,24.0,False,True,False,False,True
2023-06-06,42.5,157,1,6,0.42500033996955416,-0.9051931898913974,42.5,44.0,42.5,35.0,43.141666666666666,True,False,False,True,False
2023-06-06,20.0,157,1,6,0.42500033996955416,-0.9051931898913974,20.0,20.0,20.0,20.0,20.0,False,False,True,False,True
2023-06-06,29.0,157,1,6,0.42500033996955416,-0.9051931898913974,29.0,31.0,32.0,24.0,31.0,False,True,False,True,False
2023-06-06,22.5,157,1,6,0.42500033996955416,-0.9051931898913974,22.5,27.0,30.0,20.0,26.533333333333335,False,False,True,True,False
2023-06-06,35.0,157,1,6,0.42500033996955416,-0.9051931898913974,35.0,35.0,35.0,35.0,35.0,True,False,False,False,True
2023-06-07,42.5,158,2,6,0.4093559588156213,-0.9123747579707273,42.5,44.0,42.5,35.0,43.141666666666666,True,False,False,True,False
2023-06-07,20.0,158,2,6,0.4093559588156213,-0.9123747579707273,20.0,20.0,20.0,20.0,20.0,False,False,True,False,True
2023-06-07,22.5,158,2,6,0.4093559588156213,-0.9123747579707273,22.5,27.0,29.0,20.0,26.316666666666666,False,False,True,True,False
2023-06-07,24.0,158,2,6,0.4093559588156213,-0.9123747579707273,24.0,24.0,24.0,26.0,24.0,False,True,False,False,True
2023-06-07,29.0,158,2,6,0.4093559588156213,-0.9123747579707273,29.0,31.0,32.0,24.0,30.9,False,True,False,True,False
2023-06-07,35.0,158,2,6,0.4093559588156213,-0.9123747579707273,35.0,35.0,35.0,35.0,35.0,True,False,False,False,True
2023-06-08,29.0,159,3,6,0.39359027665646673,-0.9192859697186104,29.0,31.0,32.0,24.0,30.8,False,True,False,True,False
2023-06-08,24.0,159,3,6,0.39359027665646673,-0.9192859697186104,24.0,24.0,24.0,26.0,24.0,False,True,False,False,True
2023-06-08,22.5,159,3,6,0.39359027665646673,-0.9192859697186104,22.5,25.0,29.0,20.0,26.1,False,False,True,True,False
2023-06-08,35.0,159,3,6,0.39359027665646673,-0.9192859697186104,35.0,35.0,35.0,35.0,35.0,True,False,False,False,True
2023-06-08,20.0,159,3,6,0.39359027665646673,-0.9192859697186104,20.0,20.0,20.0,20.0,20.0,False,False,True,False,True
2023-06-08,42.5,159,3,6,0.39359027665646673,-0.9192859697186104,42.5,44.0,42.5,35.0,43.141666666666666,True,False,False,True,False
2023-06-09,29.0,160,4,6,0.3777079652039649,-0.9259247771938498,29.0,31.0,31.0,24.0,30.733333333333334,False,True,False,True,False
2023-06-09,22.5,160,4,6,0.3777079652039649,-0.9259247771938498,22.5,25.0,26.0,20.0,25.983333333333334,False,False,True,True,False
2023-06-09,35.0,160,4,6,0.3777079652039649,-0.9259247771938498,35.0,35.0,35.0,35.0,35.0,True,False,False,False,True
2023-06-09,20.0,160,4,6,0.3777079652039649,-0.9259247771938498,20.0,20.0,20.0,20.0,20.0,False,False,True,False,True
2023-06-09,42.5,160,4,6,0.3777079652039649,-0.9259247771938498,42.5,44.0,40.5,35.0,43.208333333333336,True,False,False,True,False
2023-06-09,24.0,160,4,6,0.3777079652039649,-0.9259247771938498,24.0,24.0,24.0,26.0,24.0,False,True,False,False,True
2023-06-10,29.0,161,5,6,0.36171373072976765,-0.9322892131745133,29.0,31.0,31.0,24.0,30.666666666666668,False,True,False,True,False
2023-06-10,42.5,161,5,6,0.36171373072976765,-0.9322892131745133,42.5,44.0,40.5,35.0,43.275,True,False,False,True,False
2023-06-10,35.0,161,5,6,0.36171373072976765,-0.9322892131745133,35.0,35.0,35.0,35.0,35.0,True,False,False,False,True
2023-06-10,22.5,161,5,6,0.36171373072976765,-0.9322892131745133,22.5,25.0,26.0,20.0,25.866666666666667,False,False,True,True,False
2023-06-10,20.0,161,5,6,0.36171373072976765,-0.9322892131745133,20.0,20.0,20.0,20.0,20.0,False,False,True,False,True
2023-06-10,24.0,161,5,6,0.36171373072976765,-0.9322892131745133,24.0,24.0,24.0,26.0,24.0,False,True,False,False,True
2023-06-11,42.5,162,6,6,0.3456123126707335,-0.9383773917408641,42.5,44.0,40.5,35.0,43.34166666666667,True,False,False,True,False
2023-06-11,35.0,162,6,6,0.3456123126707335,-0.9383773917408641,35.0,35.0,35.0,35.0,35.0,True,False,False,False,True
2023-06-11,24.0,162,6,6,0.3456123126707335,-0.9383773917408641,24.0,24.0,24.0,26.0,24.0,False,True,False,False,True
2023-06-11,20.0,162,6,6,0.3456123126707335,-0.9383773917408641,20.0,20.0,20.0,20.0,20.0,False,False,True,False,True
2023-06-11,29.0,162,6,6,0.3456123126707335,-0.9383773917408641,29.0,31.0,31.0,24.0,30.6,False,True,False,True,False
2023-06-11,22.5,162,6,6,0.3456123126707335,-0.9383773917408641,22.5,25.0,26.0,20.0,25.75,False,False,True,True,False
2023-06-12,22.5,163,0,6,0.3294084822245304,-0.9441875088341993,22.5,22.5,27.5,20.0,25.583333333333332,False,False,True,True,False
2023-06-12,35.0,163,0,6,0.3294084822245304,-0.9441875088341993,35.0,35.0,35.0,35.0,35.0,True,False,False,False,True
2023-06-12,24.0,163,0,6,0.3294084822245304,-0.9441875088341993,24.0,24.0,24.0,26.0,24.0,False,True,False,False,True
2023-06-12,20.0,163,0,6,0.3294084822245304,-0.9441875088341993,20.0,20.0,20.0,20.0,20.0,False,False,True,False,True
2023-06-12,42.5,163,0,6,0.3294084822245304,-0.9441875088341993,42.5,42.5,41.5,35.0,43.375,True,False,False,True,False
2023-06-12,29.0,163,0,6,0.3294084822245304,-0.9441875088341993,29.0,29.0,31.5,24.0,30.516666666666666,False,True,False,True,False
2023-06-13,35.0,164,1,6,0.3131070409358269,-0.9497178427914316,35.0,35.0,35.0,35.0,35.0,True,False,False,False,True
2023-06-13,24.0,164,1,6,0.3131070409358269,-0.9497178427914316,24.0,24.0,24.0,26.0,24.0,False,True,False,False,True
2023-06-13,29.0,164,1,6,0.3131070409358269,-0.9497178427914316,29.0,29.0,32.0,24.0,30.416666666666668,False,True,False,True,False
2023-06-13,22.5,164,1,6,0.3131070409358269,-0.9497178427914316,22.5,22.5,29.0,20.0,25.366666666666667,False,False,True,True,False
2023-06-13,42.5,164,1,6,0.3131070409358269,-0.9497178427914316,42.5,42.5,42.5,35.0,43.375,True,False,False,True,False
2023-06-13,20.0,164,1,6,0.3131070409358269,-0.9497178427914316,20.0,20.0,20.0,20.0,20.0,False,False,True,False,True
2023-06-14,29.0,165,2,6,0.29671281927349075,-0.9549667548552551,29.0,29.0,31.5,24.0,30.333333333333332,False,True,False,True,False
2023-06-14,42.5,165,2,6,0.29671281927349075,-0.9549667548552551,42.5,42.5,44.0,35.0,43.325,True,False,False,True,False
2023-06-14,35.0,165,2,6,0.29671281927349075,-0.9549667548552551,35.0,35.0,35.0,35.0,35.0,True,False,False,False,True
2023-06-14,22.5,165,2,6,0.29671281927349075,-0.9549667548552551,22.5,22.5,28.0,20.0,25.183333333333334,False,False,True,True,False
2023-06-14,20.0,165,2,6,0.29671281927349075,-0.9549667548552551,20.0,20.0,20.0,20.0,20.0,False,False,True,False,True
2023-06-14,24.0,165,2,6,0.29671281927349075,-0.9549667548552551,24.0,24.0,24.0,26.0,24.0,False,True,False,False,True
2023-06-15,42.5,166,3,6,0.28023067519921585,-0.9599326896597447,42.5,42.5,44.0,35.0,43.275,True,False,False,True,False
2023-06-15,35.0,166,3,6,0.28023067519921585,-0.9599326896597447,35.0,35.0,35.0,35.0,35.0,True,False,False,False,True
