pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_UNKNOWN,specInfo_水磨,prodPcat_杂粮类
2022-07-20,3.2,201,2,7,-0.3131070409358267,-0.9497178427914317,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-07-20,3.55,201,2,7,-0.3131070409358267,-0.9497178427914317,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-07-21,3.2,202,3,7,-0.3294084822245302,-0.9441875088341994,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-07-21,3.55,202,3,7,-0.3294084822245302,-0.9441875088341994,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-07-22,3.2,203,4,7,-0.3456123126707333,-0.9383773917408642,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-07-22,3.55,203,4,7,-0.3456123126707333,-0.9383773917408642,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-07-23,3.2,204,5,7,-0.3617137307297674,-0.9322892131745134,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-07-23,3.55,204,5,7,-0.3617137307297674,-0.9322892131745134,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-07-24,3.2,205,6,7,-0.37770796520396466,-0.9259247771938499,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-07-24,3.55,205,6,7,-0.37770796520396466,-0.9259247771938499,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-07-25,3.55,206,0,7,-0.39359027665646645,-0.9192859697186105,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-07-25,3.2,206,0,7,-0.39359027665646645,-0.9192859697186105,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-07-26,3.2,207,1,7,-0.4093559588156211,-0.9123747579707274,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-07-26,3.55,207,1,7,-0.4093559588156211,-0.9123747579707274,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-07-27,3.55,208,2,7,-0.42500033996955394,-0.9051931898913975,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-07-27,3.2,208,2,7,-0.42500033996955394,-0.9051931898913975,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-07-28,3.55,209,3,7,-0.4405187843504952,-0.8977433935342336,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-07-28,3.2,209,3,7,-0.4405187843504952,-0.8977433935342336,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-07-29,3.55,210,4,7,-0.455906693508459,-0.8900275764346766,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-07-29,3.2,210,4,7,-0.455906693508459,-0.8900275764346766,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-07-30,3.55,211,5,7,-0.47115950767386394,-0.8820480249558535,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-07-30,3.2,211,5,7,-0.47115950767386394,-0.8820480249558535,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-07-31,3.55,212,6,7,-0.4862727071086902,-0.8738071036110807,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-07-31,3.2,212,6,7,-0.4862727071086902,-0.8738071036110807,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-08-01,3.55,213,0,8,-0.5012418134457756,-0.8653072543632061,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-08-01,3.2,213,0,8,-0.5012418134457756,-0.8653072543632061,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-08-02,3.55,214,1,8,-0.5160623910158526,-0.8565509959010037,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-08-02,3.2,214,1,8,-0.5160623910158526,-0.8565509959010037,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-08-03,3.2,215,2,8,-0.5307300481619331,-0.8475409228928312,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-08-03,3.55,215,2,8,-0.5307300481619331,-0.8475409228928312,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-08-04,3.2,216,3,8,-0.5452404385406507,-0.8382797052177745,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-08-04,3.55,216,3,8,-0.5452404385406507,-0.8382797052177745,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-08-05,3.2,217,4,8,-0.5595892624101763,-0.828770087174504,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-08-05,3.55,217,4,8,-0.5595892624101763,-0.828770087174504,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-08-06,3.2,218,5,8,-0.5737722679043243,-0.8190148866680802,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-08-06,3.55,218,5,8,-0.5737722679043243,-0.8190148866680802,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-08-07,3.2,219,6,8,-0.5877852522924734,-0.8090169943749472,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-08-07,3.55,219,6,8,-0.5877852522924734,-0.8090169943749472,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-08-08,3.55,220,0,8,-0.6016240632249227,-0.7987793728863648,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-08-08,3.2,220,0,8,-0.6016240632249227,-0.7987793728863648,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-08-09,3.2,221,1,8,-0.6152845999633277,-0.7883050558305253,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-08-09,3.55,221,1,8,-0.6152845999633277,-0.7883050558305253,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-08-10,3.2,222,2,8,-0.6287628145958345,-0.7775971469736268,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-08-10,3.55,222,2,8,-0.6287628145958345,-0.7775971469736268,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-08-11,3.55,223,3,8,-0.6420547132365636,-0.7666588193001592,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-08-11,3.2,223,3,8,-0.6420547132365636,-0.7666588193001592,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-08-12,3.2,224,4,8,-0.655156357209085,-0.7554933140726804,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-08-12,3.55,224,4,8,-0.655156357209085,-0.7554933140726804,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-08-13,3.55,225,5,8,-0.6680638642135333,-0.7441039398713608,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-08-13,3.2,225,5,8,-0.6680638642135333,-0.7441039398713608,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-08-14,3.2,226,6,8,-0.6807734094770159,-0.7324940716135792,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-08-14,3.55,226,6,8,-0.6807734094770159,-0.7324940716135792,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-08-15,3.55,227,0,8,-0.6932812268869771,-0.7206671495538615,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-08-15,3.2,227,0,8,-0.6932812268869771,-0.7206671495538615,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-08-16,3.2,228,1,8,-0.7055836101071774,-0.70862667826446,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-08-16,3.55,228,1,8,-0.7055836101071774,-0.70862667826446,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-08-17,3.2,229,2,8,-0.7176769136759615,-0.6963762255968726,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-08-17,3.55,229,2,8,-0.7176769136759615,-0.6963762255968726,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-08-18,3.2,230,3,8,-0.7295575540864876,-0.6839194216246105,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-08-18,3.55,230,3,8,-0.7295575540864876,-0.6839194216246105,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-08-19,3.2,231,4,8,-0.7412220108485957,-0.6712599575675315,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-08-19,3.55,231,4,8,-0.7412220108485957,-0.6712599575675315,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-08-20,3.55,232,5,8,-0.7526668275320083,-0.6584015846980489,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-08-20,3.2,232,5,8,-0.7526668275320083,-0.6584015846980489,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-08-21,3.55,233,6,8,-0.7638886127905429,-0.64534811322955,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-08-21,3.2,233,6,8,-0.7638886127905429,-0.64534811322955,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-08-22,3.55,234,0,8,-0.7748840413670406,-0.6321034111873488,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-08-22,3.2,234,0,8,-0.7748840413670406,-0.6321034111873488,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-08-23,3.2,235,1,8,-0.7856498550787144,-0.6186714032625032,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-08-23,3.55,235,1,8,-0.7856498550787144,-0.6186714032625032,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-08-24,3.55,236,2,8,-0.7961828637826154,-0.6050560696488494,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-08-24,3.2,236,2,8,-0.7961828637826154,-0.6050560696488494,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-08-25,3.2,237,3,8,-0.8064799463209447,-0.5912614448635782,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-08-25,3.55,237,3,8,-0.8064799463209447,-0.5912614448635782,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-08-26,3.55,238,4,8,-0.8165380514459157,-0.5772916165517278,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-08-26,3.2,238,4,8,-0.8165380514459157,-0.5772916165517278,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-08-27,3.55,239,5,8,-0.8263541987239094,-0.5631507242749187,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-08-27,3.2,239,5,8,-0.8263541987239094,-0.5631507242749187,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-08-28,3.55,240,6,8,-0.8359254794186365,-0.5488429582847199,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-08-28,3.2,240,6,8,-0.8359254794186365,-0.5488429582847199,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-08-29,3.2,241,0,8,-0.8452490573530634,-0.5343725582809785,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-08-29,3.55,241,0,8,-0.8452490573530634,-0.5343725582809785,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-08-30,3.2,242,1,8,-0.8543221697498269,-0.5197438121555157,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-08-30,3.55,242,1,8,-0.8543221697498269,-0.5197438121555157,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-08-31,3.2,243,2,8,-0.8631421280499115,-0.5049610547215202,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-08-31,3.55,243,2,8,-0.8631421280499115,-0.5049610547215202,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-09-01,3.2,244,3,9,-0.8717063187093217,-0.4900286664290594,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-09-01,3.55,244,3,9,-0.8717063187093217,-0.4900286664290594,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-09-02,3.2,245,4,9,-0.8800122039735356,-0.4749510720670502,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-09-02,3.55,245,4,9,-0.8800122039735356,-0.4749510720670502,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-09-03,3.55,246,5,9,-0.888057322629493,-0.4597327394521046,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-09-03,3.2,246,5,9,-0.888057322629493,-0.4597327394521046,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-09-04,3.2,247,6,9,-0.8958392907349089,-0.4443781781046134,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-09-04,3.55,247,6,9,-0.8958392907349089,-0.4443781781046134,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-09-05,3.2,248,0,9,-0.9033558023246842,-0.4288919379124841,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-09-05,3.55,248,0,9,-0.9033558023246842,-0.4288919379124841,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-09-06,3.2,249,1,9,-0.9106046300942162,-0.41327860778290443,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-09-06,3.55,249,1,9,-0.9106046300942162,-0.41327860778290443,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-09-07,3.55,250,2,9,-0.9175836260593934,-0.3975428142825566,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-09-07,3.2,250,2,9,-0.9175836260593934,-0.3975428142825566,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-09-08,3.2,251,3,9,-0.9242907221930934,-0.3816892202666586,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-09-08,3.55,251,3,9,-0.9242907221930934,-0.3816892202666586,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-09-09,3.2,252,4,9,-0.9307239310379793,-0.3657225234972692,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-09-09,3.55,252,4,9,-0.9307239310379793,-0.3657225234972692,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-09-10,3.2,253,5,9,-0.9368813462954315,-0.34964745525122826,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-09-10,3.55,253,5,9,-0.9368813462954315,-0.34964745525122826,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-09-11,3.55,254,6,9,-0.9427611433904206,-0.33346877891818705,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-09-11,3.2,254,6,9,-0.9427611433904206,-0.33346877891818705,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-09-12,3.55,255,0,9,-0.9483615800121716,-0.31719128858910595,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-09-12,3.2,255,0,9,-0.9483615800121716,-0.31719128858910595,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-09-13,3.2,256,1,9,-0.9536809966304455,-0.300819807635668,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-09-13,3.55,256,1,9,-0.9536809966304455,-0.300819807635668,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-09-14,3.55,257,2,9,-0.9587178169872964,-0.2843591872810036,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-09-14,3.2,257,2,9,-0.9587178169872964,-0.2843591872810036,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-09-15,3.2,258,3,9,-0.9634705485641486,-0.26781430516217486,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-09-15,3.55,258,3,9,-0.9634705485641486,-0.26781430516217486,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-09-16,3.2,259,4,9,-0.9679377830240642,-0.25119006388481957,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-09-16,3.55,259,4,9,-0.9679377830240642,-0.25119006388481957,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-09-17,3.55,260,5,9,-0.9721181966290612,-0.23449138957041052,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-09-17,3.2,260,5,9,-0.9721181966290612,-0.23449138957041052,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-09-18,3.55,261,6,9,-0.9760105506323682,-0.21772323039653224,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-09-18,3.2,261,6,9,-0.9760105506323682,-0.21772323039653224,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-09-19,3.55,262,0,9,-0.9796136916454901,-0.20089055513063528,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-09-19,3.2,262,0,9,-0.9796136916454901,-0.20089055513063528,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-09-20,3.55,263,1,9,-0.9829265519799822,-0.18399835165767986,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-09-20,3.2,263,1,9,-0.9829265519799822,-0.18399835165767986,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-09-21,3.2,264,2,9,-0.9859481499638303,-0.1670516255021195,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-09-21,3.55,264,2,9,-0.9859481499638303,-0.1670516255021195,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-09-22,3.55,265,3,9,-0.9886775902323404,-0.15005539834465262,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-09-22,3.2,265,3,9,-0.9886775902323404,-0.15005539834465262,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-09-23,3.55,266,4,9,-0.9911140639934546,-0.13301470653419636,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-09-23,3.2,266,4,9,-0.9911140639934546,-0.13301470653419636,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-09-24,3.2,267,5,9,-0.9932568492674143,-0.11593459959550066,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-09-24,3.55,267,5,9,-0.9932568492674143,-0.11593459959550066,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-09-25,3.2,268,6,9,-0.9951053111006974,-0.09882013873287211,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-09-25,3.55,268,6,9,-0.9951053111006974,-0.09882013873287211,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-09-26,3.2,269,0,9,-0.99665890175417,-0.08167639533042288,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-09-26,3.55,269,0,9,-0.99665890175417,-0.08167639533042288,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-09-27,3.55,270,1,9,-0.9979171608653922,-0.06450844944931625,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-09-27,3.2,270,1,9,-0.9979171608653922,-0.06450844944931625,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-09-28,3.2,271,2,9,-0.9988797155850335,-0.04732138832243232,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-09-28,3.55,271,2,9,-0.9988797155850335,-0.04732138832243232,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-09-29,3.2,272,3,9,-0.9995462806873573,-0.03012030484690836,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-09-29,3.55,272,3,9,-0.9995462806873573,-0.03012030484690836,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-09-30,3.2,273,4,9,-0.9999166586547379,-0.012910296075008843,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-09-30,3.55,273,4,9,-0.9999166586547379,-0.012910296075008843,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-10-01,3.2,274,5,10,-0.9999907397361901,0.004303538296243821,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-10-01,3.55,274,5,10,-0.9999907397361901,0.004303538296243821,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-10-02,3.2,275,6,10,-0.9997685019798909,0.021516097436222233,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-10-02,3.55,275,6,10,-0.9997685019798909,0.021516097436222233,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-10-03,3.2,276,0,10,-0.9992500112396835,0.03872228089217399,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-10-03,3.55,276,0,10,-0.9992500112396835,0.03872228089217399,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-10-04,3.2,277,1,10,-0.9984354211555643,0.05591699010060302,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-10-04,3.55,277,1,10,-0.9984354211555643,0.05591699010060302,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-10-05,3.55,278,2,10,-0.9973249731081555,0.07309512989807776,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-10-05,3.2,278,2,10,-0.9973249731081555,0.07309512989807776,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-10-06,3.2,279,3,10,-0.9959189961471792,0.0902516100310407,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-10-06,3.55,279,3,10,-0.9959189961471792,0.0902516100310407,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-10-07,3.55,280,4,10,-0.994217906893952,0.10738134666416306,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-10-07,3.2,280,4,10,-0.994217906893952,0.10738134666416306,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-10-08,3.2,281,5,10,-0.9922222094179324,0.12447926388678869,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-10-08,3.55,281,5,10,-0.9922222094179324,0.12447926388678869,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-10-09,3.55,282,6,10,-0.989932495087353,0.141540295217043,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-10-09,3.2,282,6,10,-0.989932495087353,0.141540295217043,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-10-10,3.2,283,0,10,-0.9873494423939864,0.15855938510313475,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-10-10,3.55,283,0,10,-0.9873494423939864,0.15855938510313475,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-10-11,3.55,284,1,10,-0.9844738167520923,0.17553149042142777,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-10-11,3.2,284,1,10,-0.9844738167520923,0.17553149042142777,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-10-12,3.55,285,2,10,-0.9813064702716093,0.19245158197082995,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-10-12,3.2,285,2,10,-0.9813064702716093,0.19245158197082995,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-10-13,3.2,286,3,10,-0.9778483415056567,0.20931464596304888,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-10-13,3.55,286,3,10,-0.9778483415056567,0.20931464596304888,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-10-14,3.2,287,4,10,-0.9741004551724206,0.22611568550828803,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-10-14,3.55,287,4,10,-0.9741004551724206,0.22611568550828803,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-10-15,3.55,288,5,10,-0.970063921851507,0.2428497220959358,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-10-15,3.2,288,5,10,-0.970063921851507,0.2428497220959358,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-10-16,3.55,289,6,10,-0.965739937654855,0.25951179706979943,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-10-16,3.2,289,6,10,-0.965739937654855,0.25951179706979943,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-10-17,3.55,290,0,10,-0.9611297838723007,0.27609697309746883,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-10-17,3.2,290,0,10,-0.9611297838723007,0.27609697309746883,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-10-18,3.2,291,1,10,-0.9562348265919058,0.2926003356333479,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-10-18,3.55,291,1,10,-0.9562348265919058,0.2926003356333479,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-10-19,3.2,292,2,10,-0.9510565162951536,0.30901699437494723,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-10-19,3.55,292,2,10,-0.9510565162951536,0.30901699437494723,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-10-20,3.2,293,3,10,-0.9455963874271428,0.3253420847119795,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-10-20,3.55,293,3,10,-0.9455963874271428,0.3253420847119795,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-10-21,3.2,294,4,10,-0.9398560579418953,0.341570769167856,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-10-21,3.55,294,4,10,-0.9398560579418953,0.341570769167856,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-10-22,3.2,295,5,10,-0.9338372288229252,0.35769823883312546,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-10-22,3.55,295,5,10,-0.9338372288229252,0.35769823883312546,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-10-23,3.2,296,6,10,-0.9275416835791965,0.3737197147904692,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-10-23,3.55,296,6,10,-0.9275416835791965,0.3737197147904692,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-10-24,3.55,297,0,10,-0.9209712877166347,0.38963044953078774,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-10-24,3.2,297,0,10,-0.9209712877166347,0.38963044953078774,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-10-25,3.55,298,1,10,-0.9141279881853337,0.4054257283599973,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-10-25,3.2,298,1,10,-0.9141279881853337,0.4054257283599973,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-10-26,3.55,299,2,10,-0.9070138128026362,0.42110087079608916,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-10-26,3.2,299,2,10,-0.9070138128026362,0.42110087079608916,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-10-27,3.55,300,3,10,-0.8996308696522434,0.4366512319560638,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-10-27,3.2,300,3,10,-0.8996308696522434,0.4366512319560638,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-10-28,3.55,301,4,10,-0.8919813464595487,0.45207220393230374,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-10-28,3.2,301,4,10,-0.8919813464595487,0.45207220393230374,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-10-29,3.55,302,5,10,-0.8840675099433637,0.46735921715800205,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-10-29,3.2,302,5,10,-0.8840675099433637,0.46735921715800205,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-10-30,3.55,303,6,10,-0.8758917051442433,0.48250774176121763,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-10-30,3.2,303,6,10,-0.8758917051442433,0.48250774176121763,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-10-31,3.55,304,0,10,-0.8674563547295971,0.4975132889071803,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-10-31,3.2,304,0,10,-0.8674563547295971,0.4975132889071803,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-11-01,3.2,305,1,11,-0.858763958275803,0.5123714121284235,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-11-01,3.55,305,1,11,-0.858763958275803,0.5123714121284235,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-11-02,3.2,306,2,11,-0.8498170915275277,0.5270777086423724,3.2,3.2,3.2,3.2,3.2,True,False,True
2022-11-02,3.55,306,2,11,-0.8498170915275277,0.5270777086423724,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-11-03,3.55,307,3,11,-0.8406184056344783,0.5416278206559811,3.55,3.55,3.55,3.55,3.55,False,True,True
2022-11-03,3.2,307,3,11,-0.8406184056344783,0.5416278206559811,3.2,3.2,3.2,3.2,3.2,True,False,True
