pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_25kg,prodPcat_米面类
2022-12-26,2.07,360,0,12,-0.0859647987374467,0.9962981749346077,2.07,2.07,2.054,1.91,2.0692,True,True
2022-12-27,2.07,361,1,12,-0.06880242680232064,0.9976303053065857,2.07,2.07,2.058,1.91,2.0696,True,True
2022-12-28,2.07,362,2,12,-0.05161966722325418,0.9986668162884759,2.07,2.07,2.062,1.91,2.0698666666666665,True,True
2022-12-29,2.07,363,3,12,-0.034421611622745804,0.9994074007397048,2.07,2.07,2.066,1.91,2.07,True,True
2022-12-30,2.07,364,4,12,-0.01721335615583528,0.9998518392091162,2.07,2.07,2.07,1.91,2.07,True,True
2022-12-31,2.07,365,5,12,6.432490598706546e-16,1.0,2.07,2.07,2.07,1.91,2.07,True,True
2023-01-01,2.07,1,6,1,0.017213356155834685,0.9998518392091162,2.07,2.07,2.07,1.91,2.07,True,True
2023-01-02,2.07,2,0,1,0.03442161162274574,0.9994074007397048,2.07,2.07,2.07,1.91,2.07,True,True
2023-01-03,2.07,3,1,1,0.051619667223253764,0.998666816288476,2.07,2.07,2.07,1.91,2.07,True,True
2023-01-04,2.07,4,2,1,0.06880242680231986,0.9976303053065857,2.07,2.07,2.07,1.91,2.07,True,True
2023-01-05,2.07,5,3,1,0.08596479873744647,0.9962981749346078,2.07,2.07,2.07,1.91,2.07,True,True
2023-01-06,2.07,6,4,1,0.10310169744743485,0.9946708199115211,2.07,2.07,2.07,1.91,2.07,True,True
2023-01-07,2.07,7,5,1,0.1202080448993527,0.9927487224577402,2.07,2.07,2.07,1.91,2.07,True,True
2023-01-08,2.07,8,6,1,0.13727877211326478,0.9905324521322229,2.07,2.07,2.07,1.91,2.07,True,True
2023-01-09,2.07,9,0,1,0.15430882066428117,0.9880226656636976,2.07,2.07,2.07,1.91,2.07,True,True
2023-01-10,2.07,10,1,1,0.1712931441814776,0.9852201067560606,2.07,2.07,2.07,1.91,2.07,True,True
2023-01-11,2.07,11,2,1,0.1882267098432442,0.9821256058680006,2.07,2.07,2.07,1.91,2.07,True,True
2023-01-12,2.07,12,3,1,0.2051044998686192,0.9787400799669153,2.07,2.07,2.07,1.91,2.07,True,True
2023-01-13,2.07,13,4,1,0.2219215130041655,0.9750645322571948,2.07,2.07,2.07,1.91,2.07,True,True
2023-01-14,2.07,14,5,1,0.2386727660059501,0.9711000518829505,2.07,2.07,2.07,1.91,2.07,True,True
2023-01-15,2.07,15,6,1,0.255353295116187,0.9668478136052775,2.07,2.07,2.07,1.91,2.07,True,True
2023-01-16,2.07,16,0,1,0.2719581575341055,0.9623090774541486,2.07,2.07,2.07,1.91,2.07,True,True
2023-01-17,2.07,17,1,1,0.288482432880609,0.9574851883550393,2.07,2.07,2.07,1.91,2.07,True,True
2023-01-18,2.07,18,2,1,0.30492122465628907,0.9523775757303974,2.07,2.07,2.07,1.91,2.07,True,True
2023-01-19,2.07,19,3,1,0.3212696616923644,0.9469877530760753,2.07,2.07,2.07,1.91,2.07,True,True
2023-01-20,2.07,20,4,1,0.3375228995941133,0.9413173175128471,2.07,2.07,2.07,1.91,2.07,True,True
