pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_50g-100g,specInfo_100g-200g,prodPcat_淡水鱼
2022-11-05,43.5,309,5,11,-0.8214765533024145,0.5702422926917867,43.5,43.5,43.5,38.0,43.5,False,True,True
2022-11-06,27.5,310,6,11,-0.8115390590073611,0.5842981736283683,27.5,27.5,28.0,35.0,27.541666666666668,True,False,True
2022-11-06,43.5,310,6,11,-0.8115390590073611,0.5842981736283683,43.5,43.5,43.5,38.0,43.5,False,True,True
2022-11-07,27.5,311,0,11,-0.801361088174677,0.5981809144059158,27.5,27.5,28.0,35.0,27.525,True,False,True
2022-11-07,43.5,311,0,11,-0.801361088174677,0.5981809144059158,43.5,43.5,43.5,38.0,43.5,False,True,True
2022-11-08,43.5,312,1,11,-0.7909456567567774,0.6118864012687242,43.5,43.5,43.5,38.0,43.5,False,True,True
2022-11-08,27.5,312,1,11,-0.7909456567567774,0.6118864012687242,27.5,27.5,28.0,35.0,27.508333333333333,True,False,True
2022-11-09,43.5,313,2,11,-0.780295851070776,0.6254105729852457,43.5,43.5,43.5,38.0,43.5,False,True,True
2022-11-09,27.5,313,2,11,-0.780295851070776,0.6254105729852457,27.5,27.5,27.75,35.0,27.5,True,False,True
2022-11-10,42.5,314,3,11,-0.7694148268839381,0.6387494220515268,43.5,43.5,43.5,38.0,43.46666666666667,False,True,True
2022-11-10,29.0,314,3,11,-0.7694148268839381,0.6387494220515268,27.5,27.5,27.5,35.0,27.55,True,False,True
2022-11-11,29.0,315,4,11,-0.7583058084785625,0.6518989958787125,29.0,27.5,27.5,35.0,27.6,True,False,True
2022-11-11,42.5,315,4,11,-0.7583058084785625,0.6518989958787125,42.5,43.5,43.5,38.0,43.43333333333333,False,True,True
2022-11-12,29.0,316,5,11,-0.7469720876965551,0.6648553979642866,29.0,27.5,27.5,35.0,27.65,True,False,True
2022-11-12,42.5,316,5,11,-0.7469720876965551,0.6648553979642866,42.5,43.5,43.5,38.0,43.4,False,True,True
2022-11-13,42.5,317,6,11,-0.7354170229639858,0.6776147890466887,42.5,43.5,43.5,38.0,43.36666666666667,False,True,True
2022-11-13,29.0,317,6,11,-0.7354170229639858,0.6776147890466887,29.0,27.5,27.5,35.0,27.7,True,False,True
2022-11-14,29.0,318,0,11,-0.7236440382959124,0.690173388242972,29.0,27.5,27.5,35.0,27.75,True,False,True
2022-11-14,42.5,318,0,11,-0.7236440382959124,0.690173388242972,42.5,43.5,43.5,38.0,43.333333333333336,False,True,True
2022-11-15,42.5,319,1,11,-0.711656622281775,0.7025274741691566,42.5,43.5,43.5,38.0,43.3,False,True,True
2022-11-15,29.0,319,1,11,-0.711656622281775,0.7025274741691566,29.0,27.5,27.5,35.0,27.8,True,False,True
2022-11-16,29.0,320,2,11,-0.6994583270516471,0.7146733860429608,29.0,27.5,27.5,35.0,27.85,True,False,True
2022-11-16,42.5,320,2,11,-0.6994583270516471,0.7146733860429608,42.5,43.5,43.5,38.0,43.266666666666666,False,True,True
2022-11-17,42.5,321,3,11,-0.6870527672236675,0.7266075247685652,42.5,42.5,43.5,38.0,43.233333333333334,False,True,True
2022-11-17,29.0,321,3,11,-0.6870527672236675,0.7266075247685652,29.0,29.0,27.5,35.0,27.9,True,False,True
2022-11-18,29.0,322,4,11,-0.6744436188329457,0.7383263540031063,29.0,29.0,27.5,35.0,27.95,True,False,True
2022-11-18,42.5,322,4,11,-0.6744436188329457,0.7383263540031063,42.5,42.5,43.5,38.0,43.2,False,True,True
2022-11-19,29.0,323,5,11,-0.661634618242279,0.749826401204568,29.0,29.0,27.5,35.0,28.0,True,False,True
2022-11-19,42.5,323,5,11,-0.661634618242279,0.749826401204568,42.5,42.5,43.5,38.0,43.166666666666664,False,True,True
2022-11-20,29.0,324,6,11,-0.6486295610349818,0.7611042586607742,29.0,29.0,27.5,35.0,28.05,True,False,True
2022-11-20,42.5,324,6,11,-0.6486295610349818,0.7611042586607742,42.5,42.5,43.5,38.0,43.13333333333333,False,True,True
2022-11-21,42.5,325,0,11,-0.6354323008901775,0.7721565844991641,42.5,42.5,43.5,38.0,43.1,False,True,True
2022-11-21,29.0,325,0,11,-0.6354323008901775,0.7721565844991641,29.0,29.0,27.5,35.0,28.1,True,False,True
2022-11-22,42.5,326,1,11,-0.622046748440868,0.7829801036770624,42.5,42.5,43.5,38.0,43.06666666666667,False,True,True
2022-11-22,29.0,326,1,11,-0.622046748440868,0.7829801036770624,29.0,29.0,27.5,35.0,28.15,True,False,True
2022-11-23,29.0,327,2,11,-0.6084768701151264,0.7935716089521472,29.0,29.0,27.5,35.0,28.2,True,False,True
2022-11-23,42.5,327,2,11,-0.6084768701151264,0.7935716089521472,42.5,42.5,43.5,38.0,43.03333333333333,False,True,True
2022-11-24,42.5,328,3,11,-0.594726686960764,0.8039279618328208,42.5,42.5,43.5,38.0,43.0,False,True,True
2022-11-24,29.0,328,3,11,-0.594726686960764,0.8039279618328208,29.0,29.0,27.5,35.0,28.25,True,False,True
2022-11-25,29.0,329,4,11,-0.5808002734538013,0.8140460935082175,29.0,29.0,27.5,35.0,28.3,True,False,True
2022-11-25,42.5,329,4,11,-0.5808002734538013,0.8140460935082175,42.5,42.5,43.5,38.0,42.96666666666667,False,True,True
2022-11-26,42.5,330,5,11,-0.5667017562911184,0.8239230057575536,42.5,42.5,43.5,38.0,42.93333333333333,False,True,True
2022-11-26,29.0,330,5,11,-0.5667017562911184,0.8239230057575536,29.0,29.0,27.5,35.0,28.35,True,False,True
2022-11-27,29.0,331,6,11,-0.5524353131676203,0.8335557718385695,29.0,29.0,27.5,35.0,28.4,True,False,True
2022-11-27,42.5,331,6,11,-0.5524353131676203,0.8335557718385695,42.5,42.5,43.5,38.0,42.9,False,True,True
2022-11-28,42.5,332,0,11,-0.5380051715382992,0.8429415373547832,42.5,42.5,43.5,38.0,42.86666666666667,False,True,True
2022-11-28,29.0,332,0,11,-0.5380051715382992,0.8429415373547832,29.0,29.0,27.5,35.0,28.45,True,False,True
2022-11-29,42.5,333,1,11,-0.5234156073655503,0.8520775211013093,42.5,42.5,43.5,38.0,42.833333333333336,False,True,True
2022-11-29,29.0,333,1,11,-0.5234156073655503,0.8520775211013093,29.0,29.0,27.5,35.0,28.5,True,False,True
2022-11-30,42.5,334,2,11,-0.5086709438521042,0.8609610158889945,42.5,42.5,43.5,38.0,42.8,False,True,True
2022-11-30,29.0,334,2,11,-0.5086709438521042,0.8609610158889945,29.0,29.0,27.5,35.0,28.55,True,False,True
2022-12-01,42.5,335,3,12,-0.49377555015997737,0.8695893893466109,42.5,42.5,43.5,38.0,42.766666666666666,False,True,True
2022-12-01,29.0,335,3,12,-0.49377555015997737,0.8695893893466109,29.0,29.0,27.5,35.0,28.6,True,False,True
2022-12-02,29.0,336,4,12,-0.4787338401157883,0.8779600847008883,29.0,29.0,27.5,35.0,28.65,True,False,True
2022-12-02,42.5,336,4,12,-0.4787338401157883,0.8779600847008883,42.5,42.5,43.5,38.0,42.733333333333334,False,True,True
2022-12-03,42.5,337,5,12,-0.4635502709028512,0.8860706215341378,42.5,42.5,43.5,38.0,42.7,False,True,True
2022-12-03,29.0,337,5,12,-0.4635502709028512,0.8860706215341378,29.0,29.0,27.5,35.0,28.7,True,False,True
2022-12-04,42.5,338,6,12,-0.4482293417404106,0.893918596519257,42.5,42.5,43.5,38.0,42.666666666666664,False,True,True
2022-12-04,29.0,338,6,12,-0.4482293417404106,0.893918596519257,29.0,29.0,27.5,35.0,28.75,True,False,True
2022-12-05,42.5,339,0,12,-0.4327755925504317,0.9015016841318838,42.5,42.5,43.5,38.0,42.63333333333333,False,True,True
2022-12-05,29.0,339,0,12,-0.4327755925504317,0.9015016841318838,29.0,29.0,27.5,35.0,28.8,True,False,True
2022-12-06,42.5,340,1,12,-0.41719360261231697,0.9088176373395028,42.5,42.5,43.5,38.0,42.6,False,True,True
2022-12-06,29.0,340,1,12,-0.41719360261231697,0.9088176373395028,29.0,29.0,27.5,35.0,28.85,True,False,True
2022-12-07,29.0,341,2,12,-0.4014879892059737,0.9158642882672868,29.0,29.0,27.5,35.0,28.9,True,False,True
2022-12-07,42.5,341,2,12,-0.4014879892059737,0.9158642882672868,42.5,42.5,43.5,38.0,42.56666666666667,False,True,True
2022-12-08,29.0,342,3,12,-0.38566340624360745,0.9226395488404875,29.0,29.0,27.5,35.0,28.95,True,False,True
2022-12-08,42.5,342,3,12,-0.38566340624360745,0.9226395488404875,42.5,42.5,43.5,38.0,42.53333333333333,False,True,True
2022-12-09,29.0,343,4,12,-0.3697245428906732,0.9291414114031743,29.0,29.0,27.5,35.0,29.0,True,False,True
2022-12-09,42.5,343,4,12,-0.3697245428906732,0.9291414114031743,42.5,42.5,43.5,38.0,42.5,False,True,True
2022-12-10,42.5,344,5,12,-0.3536761221763721,0.935367949313148,42.5,42.5,42.5,38.0,42.5,False,True,True
2022-12-10,29.0,344,5,12,-0.3536761221763721,0.935367949313148,29.0,29.0,29.0,35.0,29.0,True,False,True
2022-12-11,42.5,345,6,12,-0.33752289959411347,0.941317317512847,42.5,42.5,42.5,38.0,42.5,False,True,True
2022-12-11,29.0,345,6,12,-0.33752289959411347,0.941317317512847,29.0,29.0,29.0,35.0,29.0,True,False,True
2022-12-12,42.5,346,0,12,-0.32126966169236515,0.9469877530760751,42.5,42.5,42.5,38.0,42.5,False,True,True
2022-12-12,29.0,346,0,12,-0.32126966169236515,0.9469877530760751,29.0,29.0,29.0,35.0,29.0,True,False,True
2022-12-13,42.5,347,1,12,-0.3049212246562894,0.9523775757303973,42.5,42.5,42.5,38.0,42.5,False,True,True
2022-12-13,29.0,347,1,12,-0.3049212246562894,0.9523775757303973,29.0,29.0,29.0,35.0,29.0,True,False,True
2022-12-14,42.5,348,2,12,-0.2884824328806098,0.9574851883550389,42.5,42.5,42.5,38.0,42.5,False,True,True
2022-12-14,29.0,348,2,12,-0.2884824328806098,0.9574851883550389,29.0,29.0,29.0,35.0,29.0,True,False,True
2022-12-15,42.5,349,3,12,-0.27195815753410524,0.9623090774541487,42.5,42.5,42.5,38.0,42.5,False,True,True
2022-12-15,29.0,349,3,12,-0.27195815753410524,0.9623090774541487,29.0,29.0,29.0,35.0,29.0,True,False,True
2022-12-16,29.0,350,4,12,-0.2553532951161881,0.9668478136052773,29.0,29.0,29.0,35.0,29.0,True,False,True
2022-12-16,42.5,350,4,12,-0.2553532951161881,0.9668478136052773,42.5,42.5,42.5,38.0,42.5,False,True,True
2022-12-17,29.0,351,5,12,-0.23867276600594997,0.9711000518829505,29.0,29.0,29.0,35.0,29.0,True,False,True
2022-12-17,40.75,351,5,12,-0.23867276600594997,0.9711000518829505,42.5,42.5,42.5,38.0,42.44166666666667,False,True,True
2022-12-18,29.0,352,6,12,-0.22192151300416674,0.9750645322571945,29.0,29.0,29.0,35.0,29.0,True,False,True
2022-12-18,39.0,352,6,12,-0.22192151300416674,0.9750645322571945,40.75,42.5,42.5,38.0,42.325,False,True,True
2022-12-19,29.0,353,0,12,-0.20510449986861926,0.9787400799669153,29.0,29.0,29.0,35.0,29.0,True,False,True
2022-12-19,39.0,353,0,12,-0.20510449986861926,0.9787400799669153,39.0,42.5,42.5,38.0,42.208333333333336,False,True,True
2022-12-20,29.0,354,1,12,-0.1882267098432439,0.9821256058680006,29.0,29.0,29.0,35.0,29.0,True,False,True
2022-12-20,39.0,354,1,12,-0.1882267098432439,0.9821256058680006,39.0,42.5,42.5,38.0,42.09166666666667,False,True,True
2022-12-21,29.0,355,2,12,-0.1712931441814778,0.9852201067560606,29.0,29.0,29.0,35.0,29.0,True,False,True
2022-12-21,39.0,355,2,12,-0.1712931441814778,0.9852201067560606,39.0,42.5,42.5,38.0,41.975,False,True,True
2022-12-22,39.0,356,3,12,-0.154308820664281,0.9880226656636976,39.0,42.5,42.5,38.0,41.858333333333334,False,True,True
2022-12-22,29.0,356,3,12,-0.154308820664281,0.9880226656636976,29.0,29.0,29.0,35.0,29.0,True,False,True
2022-12-23,39.0,357,4,12,-0.13727877211326517,0.9905324521322227,39.0,42.5,42.5,38.0,41.74166666666667,False,True,True
2022-12-23,29.0,357,4,12,-0.13727877211326517,0.9905324521322227,29.0,29.0,29.0,35.0,29.0,True,False,True
2022-12-24,29.0,358,5,12,-0.12020804489935275,0.9927487224577402,29.0,29.0,29.0,35.0,29.0,True,False,True
2022-12-24,39.0,358,5,12,-0.12020804489935275,0.9927487224577402,39.0,40.75,42.5,38.0,41.625,False,True,True
2022-12-25,29.0,359,6,12,-0.10310169744743544,0.9946708199115211,29.0,29.0,29.0,35.0,29.0,True,False,True
2022-12-25,39.0,359,6,12,-0.10310169744743544,0.9946708199115211,39.0,39.0,42.5,38.0,41.50833333333333,False,True,True
2022-12-26,29.0,360,0,12,-0.0859647987374467,0.9962981749346077,29.0,29.0,29.0,35.0,29.0,True,False,True
2022-12-26,39.0,360,0,12,-0.0859647987374467,0.9962981749346077,39.0,39.0,42.5,38.0,41.391666666666666,False,True,True
2022-12-27,29.0,361,1,12,-0.06880242680232064,0.9976303053065857,29.0,29.0,29.0,35.0,29.0,True,False,True
2022-12-27,39.0,361,1,12,-0.06880242680232064,0.9976303053065857,39.0,39.0,42.5,38.0,41.275,False,True,True
2022-12-28,29.0,362,2,12,-0.05161966722325418,0.9986668162884759,29.0,29.0,29.0,35.0,29.0,True,False,True
2022-12-28,39.0,362,2,12,-0.05161966722325418,0.9986668162884759,39.0,39.0,42.5,38.0,41.15833333333333,False,True,True
2022-12-29,29.0,363,3,12,-0.034421611622745804,0.9994074007397048,29.0,29.0,29.0,35.0,29.0,True,False,True
2022-12-29,39.0,363,3,12,-0.034421611622745804,0.9994074007397048,39.0,39.0,42.5,38.0,41.041666666666664,False,True,True
2022-12-30,37.5,364,4,12,-0.01721335615583528,0.9998518392091162,39.0,39.0,42.5,38.0,40.875,False,True,True
2022-12-30,28.5,364,4,12,-0.01721335615583528,0.9998518392091162,29.0,29.0,29.0,35.0,28.983333333333334,True,False,True
2022-12-31,37.5,365,5,12,6.432490598706546e-16,1.0,37.5,39.0,42.5,38.0,40.708333333333336,False,True,True
2022-12-31,28.5,365,5,12,6.432490598706546e-16,1.0,28.5,29.0,29.0,35.0,28.966666666666665,True,False,True
2023-01-01,37.5,1,6,1,0.017213356155834685,0.9998518392091162,37.5,39.0,42.5,38.0,40.541666666666664,False,True,True
2023-01-01,28.5,1,6,1,0.017213356155834685,0.9998518392091162,28.5,29.0,29.0,35.0,28.95,True,False,True
2023-01-02,37.5,2,0,1,0.03442161162274574,0.9994074007397048,37.5,39.0,42.5,38.0,40.375,False,True,True
2023-01-02,28.5,2,0,1,0.03442161162274574,0.9994074007397048,28.5,29.0,29.0,35.0,28.933333333333334,True,False,True
2023-01-03,28.5,3,1,1,0.051619667223253764,0.998666816288476,28.5,29.0,29.0,35.0,28.916666666666668,True,False,True
2023-01-03,37.5,3,1,1,0.051619667223253764,0.998666816288476,37.5,39.0,42.5,38.0,40.208333333333336,False,True,True
2023-01-04,28.5,4,2,1,0.06880242680231986,0.9976303053065857,28.5,29.0,29.0,35.0,28.9,True,False,True
2023-01-04,37.5,4,2,1,0.06880242680231986,0.9976303053065857,37.5,39.0,42.5,38.0,40.041666666666664,False,True,True
2023-01-05,28.5,5,3,1,0.08596479873744647,0.9962981749346078,28.5,29.0,29.0,35.0,28.883333333333333,True,False,True
2023-01-05,37.5,5,3,1,0.08596479873744647,0.9962981749346078,37.5,39.0,42.5,38.0,39.875,False,True,True
2023-01-06,37.5,6,4,1,0.10310169744743485,0.9946708199115211,37.5,37.5,42.5,38.0,39.708333333333336,False,True,True
2023-01-06,28.5,6,4,1,0.10310169744743485,0.9946708199115211,28.5,28.5,29.0,35.0,28.866666666666667,True,False,True
2023-01-07,28.5,7,5,1,0.1202080448993527,0.9927487224577402,28.5,28.5,29.0,35.0,28.85,True,False,True
2023-01-07,37.5,7,5,1,0.1202080448993527,0.9927487224577402,37.5,37.5,42.5,38.0,39.541666666666664,False,True,True
2023-01-08,37.5,8,6,1,0.13727877211326478,0.9905324521322229,37.5,37.5,42.5,38.0,39.375,False,True,True
2023-01-08,28.5,8,6,1,0.13727877211326478,0.9905324521322229,28.5,28.5,29.0,35.0,28.833333333333332,True,False,True
2023-01-09,37.5,9,0,1,0.15430882066428117,0.9880226656636976,37.5,37.5,42.5,38.0,39.208333333333336,False,True,True
2023-01-09,28.5,9,0,1,0.15430882066428117,0.9880226656636976,28.5,28.5,29.0,35.0,28.816666666666666,True,False,True
2023-01-10,37.5,10,1,1,0.1712931441814776,0.9852201067560606,37.5,37.5,42.5,38.0,39.041666666666664,False,True,True
2023-01-10,28.5,10,1,1,0.1712931441814776,0.9852201067560606,28.5,28.5,29.0,35.0,28.8,True,False,True
2023-01-11,37.5,11,2,1,0.1882267098432442,0.9821256058680006,37.5,37.5,42.5,38.0,38.875,False,True,True
2023-01-11,28.5,11,2,1,0.1882267098432442,0.9821256058680006,28.5,28.5,29.0,35.0,28.783333333333335,True,False,True
2023-01-12,37.5,12,3,1,0.2051044998686192,0.9787400799669153,37.5,37.5,42.5,38.0,38.708333333333336,False,True,True
2023-01-12,28.5,12,3,1,0.2051044998686192,0.9787400799669153,28.5,28.5,29.0,35.0,28.766666666666666,True,False,True
2023-01-13,28.5,13,4,1,0.2219215130041655,0.9750645322571948,28.5,28.5,29.0,30.0,28.75,True,False,True
2023-01-13,37.5,13,4,1,0.2219215130041655,0.9750645322571948,37.5,37.5,42.5,35.0,38.541666666666664,False,True,True
2023-01-14,28.5,14,5,1,0.2386727660059501,0.9711000518829505,28.5,28.5,29.0,30.0,28.733333333333334,True,False,True
2023-01-14,37.5,14,5,1,0.2386727660059501,0.9711000518829505,37.5,37.5,42.5,35.0,38.375,False,True,True
2023-01-15,28.5,15,6,1,0.255353295116187,0.9668478136052775,28.5,28.5,29.0,30.0,28.716666666666665,True,False,True
2023-01-15,37.5,15,6,1,0.255353295116187,0.9668478136052775,37.5,37.5,42.5,35.0,38.208333333333336,False,True,True
2023-01-16,28.5,16,0,1,0.2719581575341055,0.9623090774541486,28.5,28.5,29.0,30.0,28.7,True,False,True
2023-01-16,37.5,16,0,1,0.2719581575341055,0.9623090774541486,37.5,37.5,40.75,35.0,38.1,False,True,True
2023-01-17,28.5,17,1,1,0.288482432880609,0.9574851883550393,28.5,28.5,29.0,30.0,28.683333333333334,True,False,True
2023-01-17,37.5,17,1,1,0.288482432880609,0.9574851883550393,37.5,37.5,39.0,35.0,38.05,False,True,True
2023-01-18,37.5,18,2,1,0.30492122465628907,0.9523775757303974,37.5,37.5,39.0,35.0,38.0,False,True,True
2023-01-18,28.5,18,2,1,0.30492122465628907,0.9523775757303974,28.5,28.5,29.0,30.0,28.666666666666668,True,False,True
2023-01-19,28.5,19,3,1,0.3212696616923644,0.9469877530760753,28.5,28.5,29.0,30.0,28.65,True,False,True
2023-01-19,37.5,19,3,1,0.3212696616923644,0.9469877530760753,37.5,37.5,39.0,35.0,37.95,False,True,True
2023-01-20,37.5,20,4,1,0.3375228995941133,0.9413173175128471,37.5,37.5,39.0,35.0,37.9,False,True,True
2023-01-20,28.5,20,4,1,0.3375228995941133,0.9413173175128471,28.5,28.5,29.0,30.0,28.633333333333333,True,False,True
2023-01-21,37.5,21,5,1,0.3536761221763716,0.9353679493131483,37.5,37.5,39.0,35.0,37.85,False,True,True
2023-01-21,28.5,21,5,1,0.3536761221763716,0.9353679493131483,28.5,28.5,29.0,30.0,28.616666666666667,True,False,True
2023-01-22,28.5,22,6,1,0.3697245428906731,0.9291414114031743,28.5,28.5,29.0,30.0,28.6,True,False,True
2023-01-22,37.5,22,6,1,0.3697245428906731,0.9291414114031743,37.5,37.5,39.0,35.0,37.8,False,True,True
2023-01-23,28.5,23,0,1,0.38566340624360707,0.9226395488404876,28.5,28.5,29.0,30.0,28.583333333333332,True,False,True
2023-01-23,37.5,23,0,1,0.38566340624360707,0.9226395488404876,37.5,37.5,39.0,35.0,37.75,False,True,True
2023-01-24,28.5,24,1,1,0.401487989205973,0.9158642882672872,28.5,28.5,29.0,35.0,28.566666666666666,True,False,True
2023-01-24,37.5,24,1,1,0.401487989205973,0.9158642882672872,37.5,37.5,39.0,38.0,37.7,False,True,True
2023-01-25,28.5,25,2,1,0.4171936026123168,0.9088176373395029,28.5,28.5,29.0,35.0,28.55,True,False,True
2023-01-25,37.5,25,2,1,0.4171936026123168,0.9088176373395029,37.5,37.5,39.0,38.0,37.65,False,True,True
2023-01-26,28.5,26,3,1,0.4327755925504312,0.901501684131884,28.5,28.5,29.0,35.0,28.533333333333335,True,False,True
2023-01-26,37.5,26,3,1,0.4327755925504312,0.901501684131884,37.5,37.5,39.0,38.0,37.6,False,True,True
2023-01-27,28.5,27,4,1,0.4482293417404106,0.893918596519257,28.5,28.5,29.0,35.0,28.516666666666666,True,False,True
2023-01-27,37.5,27,4,1,0.4482293417404106,0.893918596519257,37.5,37.5,39.0,38.0,37.55,False,True,True
2023-01-28,28.5,28,5,1,0.4635502709028509,0.886070621534138,28.5,28.5,29.0,35.0,28.5,True,False,True
2023-01-28,37.5,28,5,1,0.4635502709028509,0.886070621534138,37.5,37.5,39.0,38.0,37.5,False,True,True
2023-01-29,28.5,29,6,1,0.47873384011578846,0.8779600847008882,28.5,28.5,28.5,35.0,28.5,True,False,True
2023-01-29,37.5,29,6,1,0.47873384011578846,0.8779600847008882,37.5,37.5,37.5,38.0,37.5,False,True,True
2023-01-30,28.5,30,0,1,0.49377555015997715,0.869589389346611,28.5,28.5,28.5,35.0,28.5,True,False,True
2023-01-30,37.5,30,0,1,0.49377555015997715,0.869589389346611,37.5,37.5,37.5,38.0,37.5,False,True,True
2023-01-31,37.5,31,1,1,0.5086709438521044,0.8609610158889943,37.5,37.5,37.5,38.5,37.5,False,True,True
2023-01-31,28.5,31,1,1,0.5086709438521044,0.8609610158889943,28.5,28.5,28.5,35.625,28.5,True,False,True
2023-02-01,37.5,32,2,2,0.5234156073655503,0.8520775211013093,37.5,37.5,37.5,39.0,37.5,False,True,True
2023-02-01,28.5,32,2,2,0.5234156073655503,0.8520775211013093,28.5,28.5,28.5,36.25,28.5,True,False,True
2023-02-02,37.5,33,3,2,0.5380051715382996,0.8429415373547828,37.5,37.5,37.5,39.5,37.5,False,True,True
2023-02-02,28.5,33,3,2,0.5380051715382996,0.8429415373547828,28.5,28.5,28.5,36.875,28.5,True,False,True
2023-02-03,28.5,34,4,2,0.5524353131676196,0.8335557718385699,28.5,28.5,28.5,37.5,28.5,True,False,True
2023-02-03,37.5,34,4,2,0.5524353131676196,0.8335557718385699,37.5,37.5,37.5,40.0,37.5,False,True,True
2023-02-04,28.5,35,5,2,0.5667017562911176,0.8239230057575542,28.5,28.5,28.5,38.125,28.5,True,False,True
2023-02-04,37.5,35,5,2,0.5667017562911176,0.8239230057575542,37.5,37.5,37.5,40.5,37.5,False,True,True
2023-02-05,37.5,36,6,2,0.5808002734538009,0.8140460935082178,37.5,37.5,37.5,41.0,37.5,False,True,True
2023-02-05,28.5,36,6,2,0.5808002734538009,0.8140460935082178,28.5,28.5,28.5,38.75,28.5,True,False,True
2023-02-06,28.5,37,0,2,0.5947266869607634,0.8039279618328213,28.5,28.5,28.5,39.375,28.5,True,False,True
2023-02-06,37.5,37,0,2,0.5947266869607634,0.8039279618328213,37.5,37.5,37.5,41.5,37.5,False,True,True
2023-02-07,26.5,38,1,2,0.6084768701151261,0.7935716089521474,28.5,28.5,28.5,40.0,28.433333333333334,True,False,True
2023-02-07,36.5,38,1,2,0.6084768701151261,0.7935716089521474,37.5,37.5,37.5,42.0,37.46666666666667,False,True,True
2023-02-08,26.5,39,2,2,0.6220467484408675,0.7829801036770629,26.5,28.5,28.5,40.0,28.366666666666667,True,False,True
2023-02-08,36.5,39,2,2,0.6220467484408675,0.7829801036770629,36.5,37.5,37.5,42.0,37.43333333333333,False,True,True
2023-02-09,26.5,40,3,2,0.6354323008901774,0.7721565844991642,26.5,28.5,28.5,40.0,28.3,True,False,True
2023-02-09,36.5,40,3,2,0.6354323008901774,0.7721565844991642,36.5,37.5,37.5,42.0,37.4,False,True,True
2023-02-10,26.5,41,4,2,0.6486295610349814,0.7611042586607747,26.5,28.5,28.5,40.0,28.233333333333334,True,False,True
2023-02-10,36.5,41,4,2,0.6486295610349814,0.7611042586607747,36.5,37.5,37.5,42.0,37.36666666666667,False,True,True
2023-02-11,26.5,42,5,2,0.6616346182422783,0.7498264012045686,26.5,28.5,28.5,40.0,28.166666666666668,True,False,True
2023-02-11,36.5,42,5,2,0.6616346182422783,0.7498264012045686,36.5,37.5,37.5,42.0,37.333333333333336,False,True,True
2023-02-12,26.5,43,6,2,0.6744436188329455,0.7383263540031065,26.5,28.5,28.5,40.0,28.1,True,False,True
2023-02-12,36.5,43,6,2,0.6744436188329455,0.7383263540031065,36.5,37.5,37.5,42.0,37.3,False,True,True
2023-02-13,36.5,44,0,2,0.6870527672236669,0.7266075247685656,36.5,37.5,37.5,42.0,37.266666666666666,False,True,True
2023-02-13,26.5,44,0,2,0.6870527672236669,0.7266075247685656,26.5,28.5,28.5,40.0,28.033333333333335,True,False,True
2023-02-14,26.5,45,1,2,0.699458327051647,0.7146733860429609,26.5,26.5,28.5,40.0,27.966666666666665,True,False,True
2023-02-14,36.5,45,1,2,0.699458327051647,0.7146733860429609,36.5,36.5,37.5,42.0,37.233333333333334,False,True,True
2023-02-15,26.5,46,2,2,0.7116566222817746,0.7025274741691571,26.5,26.5,28.5,40.0,27.9,True,False,True
2023-02-15,36.5,46,2,2,0.7116566222817746,0.7025274741691571,36.5,36.5,37.5,42.0,37.2,False,True,True
