pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_25kg,prodPcat_米面类
2023-01-01,1.89,1,6,1,0.017213356155834685,0.9998518392091162,1.89,1.89,1.89,1.69,1.89,True,True
2023-01-02,1.89,2,0,1,0.03442161162274574,0.9994074007397048,1.89,1.89,1.89,1.69,1.89,True,True
2023-01-03,1.89,3,1,1,0.051619667223253764,0.998666816288476,1.89,1.89,1.89,1.69,1.89,True,True
2023-01-04,1.89,4,2,1,0.06880242680231986,0.9976303053065857,1.89,1.89,1.89,1.69,1.89,True,True
2023-01-05,1.89,5,3,1,0.08596479873744647,0.9962981749346078,1.89,1.89,1.89,1.69,1.89,True,True
2023-01-06,1.89,6,4,1,0.10310169744743485,0.9946708199115211,1.89,1.89,1.89,1.69,1.89,True,True
2023-01-07,1.89,7,5,1,0.1202080448993527,0.9927487224577402,1.89,1.89,1.89,1.69,1.89,True,True
2023-01-08,1.89,8,6,1,0.13727877211326478,0.9905324521322229,1.89,1.89,1.89,1.69,1.89,True,True
2023-01-09,1.89,9,0,1,0.15430882066428117,0.9880226656636976,1.89,1.89,1.89,1.69,1.89,True,True
2023-01-10,1.89,10,1,1,0.1712931441814776,0.9852201067560606,1.89,1.89,1.89,1.69,1.89,True,True
2023-01-11,1.89,11,2,1,0.1882267098432442,0.9821256058680006,1.89,1.89,1.89,1.69,1.89,True,True
2023-01-12,1.89,12,3,1,0.2051044998686192,0.9787400799669153,1.89,1.89,1.89,1.69,1.89,True,True
2023-01-13,1.89,13,4,1,0.2219215130041655,0.9750645322571948,1.89,1.89,1.89,1.69,1.89,True,True
2023-01-14,1.89,14,5,1,0.2386727660059501,0.9711000518829505,1.89,1.89,1.89,1.69,1.89,True,True
2023-01-15,1.89,15,6,1,0.255353295116187,0.9668478136052775,1.89,1.89,1.89,1.69,1.89,True,True
2023-01-16,1.89,16,0,1,0.2719581575341055,0.9623090774541486,1.89,1.89,1.89,1.69,1.89,True,True
2023-01-17,1.89,17,1,1,0.288482432880609,0.9574851883550393,1.89,1.89,1.89,1.69,1.89,True,True
2023-01-18,1.89,18,2,1,0.30492122465628907,0.9523775757303974,1.89,1.89,1.89,1.69,1.89,True,True
2023-01-19,1.89,19,3,1,0.3212696616923644,0.9469877530760753,1.89,1.89,1.89,1.69,1.89,True,True
2023-01-20,1.89,20,4,1,0.3375228995941133,0.9413173175128471,1.89,1.89,1.89,1.69,1.89,True,True
2023-01-21,1.89,21,5,1,0.3536761221763716,0.9353679493131483,1.89,1.89,1.89,1.69,1.89,True,True
2023-01-22,1.89,22,6,1,0.3697245428906731,0.9291414114031743,1.89,1.89,1.89,1.69,1.89,True,True
2023-01-23,1.89,23,0,1,0.38566340624360707,0.9226395488404876,1.89,1.89,1.89,1.69,1.89,True,True
