pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_25kg,specInfo_5kg,prodPcat_米面类
2022-11-25,2.18,329,4,11,-0.5808002734538013,0.8140460935082175,2.18,2.18,2.1993548387096777,2.08,2.1845161290322586,False,True,True
2022-11-25,1.99,329,4,11,-0.5808002734538013,0.8140460935082175,1.99,1.99,1.958095238095238,1.865,1.9828730158730157,True,False,True
2022-11-26,1.99,330,5,11,-0.5667017562911184,0.8239230057575536,1.99,1.99,1.9604761904761905,1.862,1.983857142857143,True,False,True
2022-11-26,2.18,330,5,11,-0.5667017562911184,0.8239230057575536,2.18,2.18,2.1980645161290324,2.078,2.183913978494624,False,True,True
2022-11-27,2.18,331,6,11,-0.5524353131676203,0.8335557718385695,2.18,2.18,2.196774193548387,2.0759999999999996,2.1833548387096773,False,True,True
2022-11-27,1.99,331,6,11,-0.5524353131676203,0.8335557718385695,1.99,1.99,1.9628571428571429,1.859,1.9847619047619047,True,False,True
2022-11-28,2.18,332,0,11,-0.5380051715382992,0.8429415373547832,2.18,2.18,2.1954838709677422,2.074,2.1828387096774193,False,True,True
2022-11-28,1.99,332,0,11,-0.5380051715382992,0.8429415373547832,1.99,1.99,1.9652380952380952,1.856,1.9855873015873016,True,False,True
2022-11-29,2.18,333,1,11,-0.5234156073655503,0.8520775211013093,2.18,2.18,2.194193548387097,2.072,2.1823655913978497,False,True,True
2022-11-29,1.99,333,1,11,-0.5234156073655503,0.8520775211013093,1.99,1.99,1.9676190476190476,1.853,1.9863333333333333,True,False,True
2022-11-30,1.99,334,2,11,-0.5086709438521042,0.8609610158889945,1.99,1.99,1.97,1.85,1.9869999999999999,True,False,True
2022-11-30,2.18,334,2,11,-0.5086709438521042,0.8609610158889945,2.18,2.18,2.1929032258064516,2.07,2.181935483870968,False,True,True
2022-12-01,1.99,335,3,12,-0.49377555015997737,0.8695893893466109,1.99,1.99,1.972,1.8490000000000002,1.9875999999999998,True,False,True
2022-12-01,2.18,335,3,12,-0.49377555015997737,0.8695893893466109,2.18,2.18,2.1916129032258067,2.0669999999999997,2.1815483870967745,False,True,True
2022-12-02,1.99,336,4,12,-0.4787338401157883,0.8779600847008883,1.99,1.99,1.974,1.848,1.9881333333333333,True,False,True
2022-12-02,2.18,336,4,12,-0.4787338401157883,0.8779600847008883,2.18,2.18,2.1903225806451614,2.064,2.181204301075269,False,True,True
2022-12-03,2.18,337,5,12,-0.4635502709028512,0.8860706215341378,2.18,2.18,2.1890322580645165,2.061,2.180903225806452,False,True,True
2022-12-03,1.99,337,5,12,-0.4635502709028512,0.8860706215341378,1.99,1.99,1.976,1.847,1.9886000000000001,True,False,True
2022-12-04,1.99,338,6,12,-0.4482293417404106,0.893918596519257,1.99,1.99,1.978,1.846,1.989,True,False,True
2022-12-04,2.18,338,6,12,-0.4482293417404106,0.893918596519257,2.18,2.18,2.187741935483871,2.058,2.1806451612903226,False,True,True
2022-12-05,1.99,339,0,12,-0.4327755925504317,0.9015016841318838,1.99,1.99,1.98,1.8450000000000002,1.9893333333333334,True,False,True
2022-12-05,2.18,339,0,12,-0.4327755925504317,0.9015016841318838,2.18,2.18,2.186451612903226,2.0549999999999997,2.180430107526882,False,True,True
2022-12-06,1.99,340,1,12,-0.41719360261231697,0.9088176373395028,1.99,1.99,1.982,1.844,1.9896,True,False,True
2022-12-06,2.18,340,1,12,-0.41719360261231697,0.9088176373395028,2.18,2.18,2.185161290322581,2.052,2.180258064516129,False,True,True
2022-12-07,1.99,341,2,12,-0.4014879892059737,0.9158642882672868,1.99,1.99,1.984,1.843,1.9898,True,False,True
2022-12-07,2.18,341,2,12,-0.4014879892059737,0.9158642882672868,2.18,2.18,2.1838709677419357,2.049,2.1801290322580646,False,True,True
2022-12-08,1.99,342,3,12,-0.38566340624360745,0.9226395488404875,1.99,1.99,1.986,1.842,1.989933333333333,True,False,True
2022-12-08,2.18,342,3,12,-0.38566340624360745,0.9226395488404875,2.18,2.18,2.1825806451612904,2.046,2.1800430107526885,False,True,True
2022-12-09,1.99,343,4,12,-0.3697245428906732,0.9291414114031743,1.99,1.99,1.988,1.8410000000000002,1.99,True,False,True
