pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_250g-300g/冻,specInfo_150g-200g/冻,specInfo_120g-130g/冻,specInfo_80g-100g/冻,prodPcat_海水鱼
2023-05-01,10.0,121,0,5,0.8717063187093218,-0.4900286664290592,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-05-01,15.5,121,0,5,0.8717063187093218,-0.4900286664290592,15.5,15.5,15.5,13.5,15.5,False,False,True,False,True
2023-05-01,44.0,121,0,5,0.8717063187093218,-0.4900286664290592,44.0,44.0,44.0,36.5,44.0,True,False,False,False,True
2023-05-01,25.5,121,0,5,0.8717063187093218,-0.4900286664290592,25.5,25.5,25.5,23.0,25.5,False,True,False,False,True
2023-05-02,10.0,122,1,5,0.8631421280499114,-0.5049610547215204,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-05-02,15.5,122,1,5,0.8631421280499114,-0.5049610547215204,15.5,15.5,15.5,13.5,15.5,False,False,True,False,True
2023-05-02,44.0,122,1,5,0.8631421280499114,-0.5049610547215204,44.0,44.0,44.0,36.5,44.0,True,False,False,False,True
2023-05-02,25.5,122,1,5,0.8631421280499114,-0.5049610547215204,25.5,25.5,25.5,23.0,25.5,False,True,False,False,True
2023-05-03,27.0,123,2,5,0.854322169749827,-0.5197438121555155,25.5,25.5,25.5,23.0,25.55,False,True,False,False,True
2023-05-03,16.5,123,2,5,0.854322169749827,-0.5197438121555155,15.5,15.5,15.5,13.5,15.533333333333333,False,False,True,False,True
2023-05-03,44.0,123,2,5,0.854322169749827,-0.5197438121555155,44.0,44.0,44.0,36.5,44.0,True,False,False,False,True
2023-05-03,10.0,123,2,5,0.854322169749827,-0.5197438121555155,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-05-04,27.0,124,3,5,0.8452490573530633,-0.5343725582809786,27.0,25.5,25.5,23.0,25.6,False,True,False,False,True
2023-05-04,16.5,124,3,5,0.8452490573530633,-0.5343725582809786,16.5,15.5,15.5,13.5,15.566666666666666,False,False,True,False,True
2023-05-04,44.0,124,3,5,0.8452490573530633,-0.5343725582809786,44.0,44.0,44.0,36.5,44.0,True,False,False,False,True
2023-05-04,10.0,124,3,5,0.8452490573530633,-0.5343725582809786,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-05-05,16.5,125,4,5,0.8359254794186372,-0.548842958284719,16.5,15.5,15.5,13.5,15.6,False,False,True,False,True
2023-05-05,10.0,125,4,5,0.8359254794186372,-0.548842958284719,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-05-05,44.0,125,4,5,0.8359254794186372,-0.548842958284719,44.0,44.0,44.0,36.5,44.0,True,False,False,False,True
2023-05-05,27.0,125,4,5,0.8359254794186372,-0.548842958284719,27.0,25.5,25.5,23.0,25.65,False,True,False,False,True
2023-05-06,44.0,126,5,5,0.8263541987239096,-0.5631507242749186,44.0,44.0,44.0,36.5,44.0,True,False,False,False,True
2023-05-06,10.0,126,5,5,0.8263541987239096,-0.5631507242749186,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-05-06,27.0,126,5,5,0.8263541987239096,-0.5631507242749186,27.0,25.5,25.5,23.0,25.7,False,True,False,False,True
2023-05-06,16.5,126,5,5,0.8263541987239096,-0.5631507242749186,16.5,15.5,15.5,13.5,15.633333333333333,False,False,True,False,True
2023-05-07,10.0,127,6,5,0.8165380514459161,-0.5772916165517272,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-05-07,27.0,127,6,5,0.8165380514459161,-0.5772916165517272,27.0,25.5,25.5,23.0,25.75,False,True,False,False,True
2023-05-07,16.5,127,6,5,0.8165380514459161,-0.5772916165517272,16.5,15.5,15.5,13.5,15.666666666666666,False,False,True,False,True
2023-05-07,44.0,127,6,5,0.8165380514459161,-0.5772916165517272,44.0,44.0,44.0,36.5,44.0,True,False,False,False,True
2023-05-08,46.5,128,0,5,0.8064799463209448,-0.5912614448635781,44.0,44.0,44.0,36.5,44.083333333333336,True,False,False,False,True
2023-05-08,16.5,128,0,5,0.8064799463209448,-0.5912614448635781,16.5,15.5,15.5,13.5,15.7,False,False,True,False,True
2023-05-08,10.0,128,0,5,0.8064799463209448,-0.5912614448635781,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-05-08,27.0,128,0,5,0.8064799463209448,-0.5912614448635781,27.0,25.5,25.5,23.0,25.8,False,True,False,False,True
2023-05-09,46.5,129,1,5,0.7961828637826158,-0.6050560696488488,46.5,44.0,44.0,36.5,44.166666666666664,True,False,False,False,True
2023-05-09,16.5,129,1,5,0.7961828637826158,-0.6050560696488488,16.5,15.5,15.5,13.5,15.733333333333333,False,False,True,False,True
2023-05-09,10.0,129,1,5,0.7961828637826158,-0.6050560696488488,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-05-09,27.0,129,1,5,0.7961828637826158,-0.6050560696488488,27.0,25.5,25.5,23.0,25.85,False,True,False,False,True
2023-05-10,10.0,130,2,5,0.7856498550787147,-0.6186714032625031,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-05-10,27.0,130,2,5,0.7856498550787147,-0.6186714032625031,27.0,27.0,25.5,23.0,25.9,False,True,False,False,True
2023-05-10,16.5,130,2,5,0.7856498550787147,-0.6186714032625031,16.5,16.5,15.5,13.5,15.766666666666667,False,False,True,False,True
2023-05-10,46.5,130,2,5,0.7856498550787147,-0.6186714032625031,46.5,44.0,44.0,36.5,44.25,True,False,False,False,True
2023-05-11,27.0,131,3,5,0.7748840413670407,-0.6321034111873487,27.0,27.0,25.5,23.0,25.95,False,True,False,False,True
2023-05-11,46.5,131,3,5,0.7748840413670407,-0.6321034111873487,46.5,44.0,44.0,36.5,44.333333333333336,True,False,False,False,True
2023-05-11,16.5,131,3,5,0.7748840413670407,-0.6321034111873487,16.5,16.5,15.5,13.5,15.8,False,False,True,False,True
2023-05-11,10.0,131,3,5,0.7748840413670407,-0.6321034111873487,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-05-12,10.0,132,4,5,0.7638886127905428,-0.6453481132295501,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-05-12,46.5,132,4,5,0.7638886127905428,-0.6453481132295501,46.5,44.0,44.0,36.5,44.416666666666664,True,False,False,False,True
2023-05-12,27.0,132,4,5,0.7638886127905428,-0.6453481132295501,27.0,27.0,25.5,23.0,26.0,False,True,False,False,True
2023-05-12,16.5,132,4,5,0.7638886127905428,-0.6453481132295501,16.5,16.5,15.5,13.5,15.833333333333334,False,False,True,False,True
2023-05-13,10.0,133,5,5,0.7526668275320085,-0.6584015846980488,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-05-13,27.0,133,5,5,0.7526668275320085,-0.6584015846980488,27.0,27.0,25.5,23.0,26.05,False,True,False,False,True
2023-05-13,46.5,133,5,5,0.7526668275320085,-0.6584015846980488,46.5,44.0,44.0,36.5,44.5,True,False,False,False,True
2023-05-13,16.5,133,5,5,0.7526668275320085,-0.6584015846980488,16.5,16.5,15.5,13.5,15.866666666666667,False,False,True,False,True
2023-05-14,27.0,134,6,5,0.7412220108485958,-0.6712599575675313,27.0,27.0,25.5,23.0,26.1,False,True,False,False,True
2023-05-14,10.0,134,6,5,0.7412220108485958,-0.6712599575675313,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-05-14,16.5,134,6,5,0.7412220108485958,-0.6712599575675313,16.5,16.5,15.5,13.5,15.9,False,False,True,False,True
2023-05-14,46.5,134,6,5,0.7412220108485958,-0.6712599575675313,46.5,44.0,44.0,36.5,44.583333333333336,True,False,False,False,True
2023-05-15,10.0,135,0,5,0.7295575540864875,-0.6839194216246106,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-05-15,46.5,135,0,5,0.7295575540864875,-0.6839194216246106,46.5,46.5,44.0,36.5,44.666666666666664,True,False,False,False,True
2023-05-15,27.0,135,0,5,0.7295575540864875,-0.6839194216246106,27.0,27.0,25.5,23.0,26.15,False,True,False,False,True
2023-05-15,16.5,135,0,5,0.7295575540864875,-0.6839194216246106,16.5,16.5,15.5,13.5,15.933333333333334,False,False,True,False,True
2023-05-16,27.0,136,1,5,0.717676913675962,-0.6963762255968722,27.0,27.0,25.5,23.0,26.2,False,True,False,False,True
2023-05-16,10.0,136,1,5,0.717676913675962,-0.6963762255968722,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
