pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_UNKNOWN,prodPcat_UNKNOWN,prodPcat_二级分类
2022-08-10,13.0,222,2,8,-0.6287628145958345,-0.7775971469736268,13.0,13.0,13.0,11.0,13.0,True,True,False
2022-08-10,15.5,222,2,8,-0.6287628145958345,-0.7775971469736268,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-08-11,15.5,223,3,8,-0.6420547132365636,-0.7666588193001592,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-08-11,13.071428571428571,223,3,8,-0.6420547132365636,-0.7666588193001592,13.0,13.0,13.0,11.0,13.002380952380951,True,True,False
2022-08-12,13.142857142857142,224,4,8,-0.655156357209085,-0.7554933140726804,13.071428571428571,13.0,13.0,11.0,13.007142857142858,True,True,False
2022-08-12,15.5,224,4,8,-0.655156357209085,-0.7554933140726804,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-08-13,13.214285714285714,225,5,8,-0.6680638642135333,-0.7441039398713608,13.142857142857142,13.0,13.0,11.0,13.014285714285714,True,True,False
2022-08-13,15.5,225,5,8,-0.6680638642135333,-0.7441039398713608,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-08-14,13.285714285714286,226,6,8,-0.6807734094770159,-0.7324940716135792,13.214285714285714,13.0,13.0,11.0,13.023809523809524,True,True,False
2022-08-14,15.5,226,6,8,-0.6807734094770159,-0.7324940716135792,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-08-15,15.5,227,0,8,-0.6932812268869771,-0.7206671495538615,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-08-15,13.357142857142858,227,0,8,-0.6932812268869771,-0.7206671495538615,13.285714285714286,13.0,13.0,11.0,13.035714285714285,True,True,False
2022-08-16,15.5,228,1,8,-0.7055836101071774,-0.70862667826446,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-08-16,13.428571428571429,228,1,8,-0.7055836101071774,-0.70862667826446,13.357142857142858,13.0,13.0,11.0,13.05,True,True,False
2022-08-17,15.5,229,2,8,-0.7176769136759615,-0.6963762255968726,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-08-17,13.5,229,2,8,-0.7176769136759615,-0.6963762255968726,13.428571428571429,13.0,13.0,11.0,13.066666666666666,True,True,False
2022-08-18,15.5,230,3,8,-0.7295575540864876,-0.6839194216246105,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-08-18,13.571428571428571,230,3,8,-0.7295575540864876,-0.6839194216246105,13.5,13.071428571428571,13.0,11.0,13.085714285714285,True,True,False
2022-08-19,15.5,231,4,8,-0.7412220108485957,-0.6712599575675315,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-08-19,13.642857142857142,231,4,8,-0.7412220108485957,-0.6712599575675315,13.571428571428571,13.142857142857142,13.0,11.0,13.107142857142858,True,True,False
2022-08-20,15.5,232,5,8,-0.7526668275320083,-0.6584015846980489,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-08-20,13.714285714285714,232,5,8,-0.7526668275320083,-0.6584015846980489,13.642857142857142,13.214285714285714,13.0,11.0,13.130952380952381,True,True,False
2022-08-21,15.5,233,6,8,-0.7638886127905429,-0.64534811322955,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-08-21,13.785714285714286,233,6,8,-0.7638886127905429,-0.64534811322955,13.714285714285714,13.285714285714286,13.0,11.0,13.157142857142857,True,True,False
2022-08-22,13.857142857142858,234,0,8,-0.7748840413670406,-0.6321034111873488,13.785714285714286,13.357142857142858,13.0,11.0,13.185714285714285,True,True,False
2022-08-22,15.5,234,0,8,-0.7748840413670406,-0.6321034111873488,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-08-23,13.928571428571429,235,1,8,-0.7856498550787144,-0.6186714032625032,13.857142857142858,13.428571428571429,13.0,11.0,13.216666666666667,True,True,False
2022-08-23,15.5,235,1,8,-0.7856498550787144,-0.6186714032625032,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-08-24,14.0,236,2,8,-0.7961828637826154,-0.6050560696488494,13.928571428571429,13.5,13.0,11.0,13.25,True,True,False
2022-08-24,15.5,236,2,8,-0.7961828637826154,-0.6050560696488494,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-08-25,15.5,237,3,8,-0.8064799463209447,-0.5912614448635782,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-08-25,14.071428571428571,237,3,8,-0.8064799463209447,-0.5912614448635782,14.0,13.571428571428571,13.0,11.0,13.285714285714285,True,True,False
2022-08-26,14.142857142857142,238,4,8,-0.8165380514459157,-0.5772916165517278,14.071428571428571,13.642857142857142,13.0,11.0,13.323809523809524,True,True,False
2022-08-26,15.5,238,4,8,-0.8165380514459157,-0.5772916165517278,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-08-27,14.214285714285714,239,5,8,-0.8263541987239094,-0.5631507242749187,14.142857142857142,13.714285714285714,13.0,11.0,13.364285714285716,True,True,False
2022-08-27,15.5,239,5,8,-0.8263541987239094,-0.5631507242749187,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-08-28,14.285714285714285,240,6,8,-0.8359254794186365,-0.5488429582847199,14.214285714285714,13.785714285714286,13.0,11.0,13.407142857142857,True,True,False
2022-08-28,15.5,240,6,8,-0.8359254794186365,-0.5488429582847199,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-08-29,15.5,241,0,8,-0.8452490573530634,-0.5343725582809785,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-08-29,14.357142857142858,241,0,8,-0.8452490573530634,-0.5343725582809785,14.285714285714285,13.857142857142858,13.0,11.0,13.452380952380953,True,True,False
2022-08-30,15.5,242,1,8,-0.8543221697498269,-0.5197438121555157,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-08-30,14.428571428571429,242,1,8,-0.8543221697498269,-0.5197438121555157,14.357142857142858,13.928571428571429,13.0,11.0,13.5,True,True,False
2022-08-31,14.5,243,2,8,-0.8631421280499115,-0.5049610547215202,14.428571428571429,14.0,13.0,11.0,13.55,True,True,False
2022-08-31,15.5,243,2,8,-0.8631421280499115,-0.5049610547215202,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-09-01,14.5,244,3,9,-0.8717063187093217,-0.4900286664290594,14.5,14.071428571428571,13.0,11.0,13.6,True,True,False
2022-09-01,15.5,244,3,9,-0.8717063187093217,-0.4900286664290594,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-09-02,15.5,245,4,9,-0.8800122039735356,-0.4749510720670502,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-09-02,14.5,245,4,9,-0.8800122039735356,-0.4749510720670502,14.5,14.142857142857142,13.0,11.0,13.65,True,True,False
2022-09-03,15.5,246,5,9,-0.888057322629493,-0.4597327394521046,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-09-03,14.5,246,5,9,-0.888057322629493,-0.4597327394521046,14.5,14.214285714285714,13.0,11.0,13.7,True,True,False
2022-09-04,14.5,247,6,9,-0.8958392907349089,-0.4443781781046134,14.5,14.285714285714285,13.0,11.0,13.75,True,True,False
2022-09-04,15.5,247,6,9,-0.8958392907349089,-0.4443781781046134,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-09-05,14.5,248,0,9,-0.9033558023246842,-0.4288919379124841,14.5,14.357142857142858,13.0,11.0,13.8,True,True,False
2022-09-05,15.5,248,0,9,-0.9033558023246842,-0.4288919379124841,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-09-06,15.5,249,1,9,-0.9106046300942162,-0.41327860778290443,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-09-06,14.5,249,1,9,-0.9106046300942162,-0.41327860778290443,14.5,14.428571428571429,13.0,11.0,13.85,True,True,False
2022-09-07,15.5,250,2,9,-0.9175836260593934,-0.3975428142825566,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-09-07,14.5,250,2,9,-0.9175836260593934,-0.3975428142825566,14.5,14.5,13.0,11.0,13.9,True,True,False
2022-09-08,15.5,251,3,9,-0.9242907221930934,-0.3816892202666586,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-09-08,14.5,251,3,9,-0.9242907221930934,-0.3816892202666586,14.5,14.5,13.0,11.0,13.95,True,True,False
2022-09-09,14.5,252,4,9,-0.9307239310379793,-0.3657225234972692,14.5,14.5,13.0,11.0,14.0,True,True,False
2022-09-09,15.5,252,4,9,-0.9307239310379793,-0.3657225234972692,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-09-10,14.5,253,5,9,-0.9368813462954315,-0.34964745525122826,14.5,14.5,13.071428571428571,11.0,14.047619047619047,True,True,False
2022-09-10,15.5,253,5,9,-0.9368813462954315,-0.34964745525122826,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-09-11,15.5,254,6,9,-0.9427611433904206,-0.33346877891818705,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-09-11,14.575,254,6,9,-0.9427611433904206,-0.33346877891818705,14.5,14.5,13.142857142857142,11.0,14.095357142857143,True,True,False
2022-09-12,15.5,255,0,9,-0.9483615800121716,-0.31719128858910595,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-09-12,14.65,255,0,9,-0.9483615800121716,-0.31719128858910595,14.575,14.5,13.214285714285714,11.0,14.143214285714286,True,True,False
2022-09-13,14.725,256,1,9,-0.9536809966304455,-0.300819807635668,14.65,14.5,13.285714285714286,11.0,14.191190476190476,True,True,False
2022-09-13,15.5,256,1,9,-0.9536809966304455,-0.300819807635668,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-09-14,15.5,257,2,9,-0.9587178169872964,-0.2843591872810036,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-09-14,14.8,257,2,9,-0.9587178169872964,-0.2843591872810036,14.725,14.5,13.357142857142858,11.0,14.239285714285716,True,True,False
2022-09-15,14.875,258,3,9,-0.9634705485641486,-0.26781430516217486,14.8,14.5,13.428571428571429,11.0,14.2875,True,True,False
2022-09-15,15.5,258,3,9,-0.9634705485641486,-0.26781430516217486,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-09-16,14.95,259,4,9,-0.9679377830240642,-0.25119006388481957,14.875,14.5,13.5,11.0,14.335833333333333,True,True,False
2022-09-16,15.5,259,4,9,-0.9679377830240642,-0.25119006388481957,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-09-17,15.025,260,5,9,-0.9721181966290612,-0.23449138957041052,14.95,14.5,13.571428571428571,11.0,14.384285714285715,True,True,False
2022-09-17,15.5,260,5,9,-0.9721181966290612,-0.23449138957041052,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-09-18,15.5,261,6,9,-0.9760105506323682,-0.21772323039653224,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-09-18,15.1,261,6,9,-0.9760105506323682,-0.21772323039653224,15.025,14.575,13.642857142857142,11.0,14.432857142857141,True,True,False
2022-09-19,15.5,262,0,9,-0.9796136916454901,-0.20089055513063528,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-09-19,15.175,262,0,9,-0.9796136916454901,-0.20089055513063528,15.1,14.65,13.714285714285714,11.0,14.48154761904762,True,True,False
2022-09-20,15.25,263,1,9,-0.9829265519799822,-0.18399835165767986,15.175,14.725,13.785714285714286,11.0,14.530357142857143,True,True,False
2022-09-20,15.5,263,1,9,-0.9829265519799822,-0.18399835165767986,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-09-21,15.325,264,2,9,-0.9859481499638303,-0.1670516255021195,15.25,14.8,13.857142857142858,11.0,14.579285714285714,True,True,False
2022-09-21,15.5,264,2,9,-0.9859481499638303,-0.1670516255021195,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-09-22,15.5,265,3,9,-0.9886775902323404,-0.15005539834465262,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-09-22,15.4,265,3,9,-0.9886775902323404,-0.15005539834465262,15.325,14.875,13.928571428571429,11.0,14.628333333333334,True,True,False
2022-09-23,15.475,266,4,9,-0.9911140639934546,-0.13301470653419636,15.4,14.95,14.0,11.0,14.6775,True,True,False
2022-09-23,15.5,266,4,9,-0.9911140639934546,-0.13301470653419636,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-09-24,15.55,267,5,9,-0.9932568492674143,-0.11593459959550066,15.475,15.025,14.071428571428571,11.0,14.726785714285715,True,True,False
2022-09-24,15.5,267,5,9,-0.9932568492674143,-0.11593459959550066,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-09-25,15.625,268,6,9,-0.9951053111006974,-0.09882013873287211,15.55,15.1,14.142857142857142,11.0,14.776190476190475,True,True,False
2022-09-25,15.5,268,6,9,-0.9951053111006974,-0.09882013873287211,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-09-26,15.5,269,0,9,-0.99665890175417,-0.08167639533042288,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-09-26,15.7,269,0,9,-0.99665890175417,-0.08167639533042288,15.625,15.175,14.214285714285714,11.0,14.825714285714286,True,True,False
2022-09-27,15.5,270,1,9,-0.9979171608653922,-0.06450844944931625,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-09-27,15.775,270,1,9,-0.9979171608653922,-0.06450844944931625,15.7,15.25,14.285714285714285,11.0,14.875357142857144,True,True,False
2022-09-28,15.5,271,2,9,-0.9988797155850335,-0.04732138832243232,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-09-28,15.85,271,2,9,-0.9988797155850335,-0.04732138832243232,15.775,15.325,14.357142857142858,11.0,14.925119047619047,True,True,False
2022-09-29,15.925,272,3,9,-0.9995462806873573,-0.03012030484690836,15.85,15.4,14.428571428571429,11.0,14.975,True,True,False
2022-09-29,15.5,272,3,9,-0.9995462806873573,-0.03012030484690836,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-09-30,16.0,273,4,9,-0.9999166586547379,-0.012910296075008843,15.925,15.475,14.5,11.0,15.025,True,True,False
2022-09-30,15.5,273,4,9,-0.9999166586547379,-0.012910296075008843,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-10-01,15.5,274,5,10,-0.9999907397361901,0.004303538296243821,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-10-01,16.0,274,5,10,-0.9999907397361901,0.004303538296243821,16.0,15.55,14.5,11.0,15.075,True,True,False
2022-10-02,16.0,275,6,10,-0.9997685019798909,0.021516097436222233,16.0,15.625,14.5,11.0,15.125,True,True,False
2022-10-02,15.5,275,6,10,-0.9997685019798909,0.021516097436222233,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-10-03,16.0,276,0,10,-0.9992500112396835,0.03872228089217399,16.0,15.7,14.5,11.0,15.175,True,True,False
2022-10-03,15.5,276,0,10,-0.9992500112396835,0.03872228089217399,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-10-04,16.0,277,1,10,-0.9984354211555643,0.05591699010060302,16.0,15.775,14.5,11.0,15.225,True,True,False
2022-10-04,15.5,277,1,10,-0.9984354211555643,0.05591699010060302,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-10-05,16.0,278,2,10,-0.9973249731081555,0.07309512989807776,16.0,15.85,14.5,11.0,15.275,True,True,False
2022-10-05,15.5,278,2,10,-0.9973249731081555,0.07309512989807776,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-10-06,16.0,279,3,10,-0.9959189961471792,0.0902516100310407,16.0,15.925,14.5,11.0,15.325,True,True,False
2022-10-06,15.5,279,3,10,-0.9959189961471792,0.0902516100310407,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-10-07,15.5,280,4,10,-0.994217906893952,0.10738134666416306,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-10-07,16.0,280,4,10,-0.994217906893952,0.10738134666416306,16.0,16.0,14.5,11.0,15.375,True,True,False
2022-10-08,15.5,281,5,10,-0.9922222094179324,0.12447926388678869,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-10-08,16.0,281,5,10,-0.9922222094179324,0.12447926388678869,16.0,16.0,14.5,11.0,15.425,True,True,False
2022-10-09,15.5,282,6,10,-0.989932495087353,0.141540295217043,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-10-09,16.0,282,6,10,-0.989932495087353,0.141540295217043,16.0,16.0,14.5,11.0,15.475,True,True,False
2022-10-10,16.0,283,0,10,-0.9873494423939864,0.15855938510313475,16.0,16.0,14.5,11.0,15.525,True,True,False
2022-10-10,15.5,283,0,10,-0.9873494423939864,0.15855938510313475,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-10-11,15.5,284,1,10,-0.9844738167520923,0.17553149042142777,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-10-11,16.0,284,1,10,-0.9844738167520923,0.17553149042142777,16.0,16.0,14.575,11.0,15.5725,True,True,False
2022-10-12,16.0,285,2,10,-0.9813064702716093,0.19245158197082995,16.0,16.0,14.65,11.0,15.6175,True,True,False
2022-10-12,15.5,285,2,10,-0.9813064702716093,0.19245158197082995,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-10-13,16.0,286,3,10,-0.9778483415056567,0.20931464596304888,16.0,16.0,14.725,11.0,15.66,True,True,False
2022-10-13,15.5,286,3,10,-0.9778483415056567,0.20931464596304888,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-10-14,16.0,287,4,10,-0.9741004551724206,0.22611568550828803,16.0,16.0,14.8,11.0,15.7,True,True,False
2022-10-14,15.5,287,4,10,-0.9741004551724206,0.22611568550828803,15.5,15.5,15.5,15.5,15.5,True,False,True
2022-10-15,16.0,288,5,10,-0.970063921851507,0.2428497220959358,16.0,16.0,14.875,11.0,15.7375,True,True,False
2022-10-15,15.5,288,5,10,-0.970063921851507,0.2428497220959358,15.5,15.5,15.5,15.5,15.5,True,False,True
