pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_500g-600g/鲜,specInfo_400g-500g/鲜,specInfo_500g-600g,specInfo_400g-500g,specInfo_500g-650g,prodPcat_海水鱼
2023-05-08,24.0,128,0,5,0.8064799463209448,-0.5912614448635781,24.0,24.0,25.0,16.5,24.408333333333335,False,False,False,True,False,True
2023-05-08,25.0,128,0,5,0.8064799463209448,-0.5912614448635781,25.0,25.0,25.5,17.5,25.266666666666666,False,False,False,False,True,True
2023-05-09,25.0,129,1,5,0.7961828637826158,-0.6050560696488488,25.0,25.0,25.5,17.5,25.25,False,False,False,False,True,True
2023-05-09,18.0,129,1,5,0.7961828637826158,-0.6050560696488488,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-05-09,12.0,129,1,5,0.7961828637826158,-0.6050560696488488,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-05-09,13.0,129,1,5,0.7961828637826158,-0.6050560696488488,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-05-09,24.0,129,1,5,0.7961828637826158,-0.6050560696488488,24.0,24.0,25.0,16.5,24.375,False,False,False,True,False,True
2023-05-10,13.0,130,2,5,0.7856498550787147,-0.6186714032625031,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-05-10,25.0,130,2,5,0.7856498550787147,-0.6186714032625031,25.0,25.0,25.5,17.5,25.233333333333334,False,False,False,False,True,True
2023-05-10,24.0,130,2,5,0.7856498550787147,-0.6186714032625031,24.0,24.0,25.0,16.5,24.341666666666665,False,False,False,True,False,True
2023-05-10,12.0,130,2,5,0.7856498550787147,-0.6186714032625031,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-05-10,18.0,130,2,5,0.7856498550787147,-0.6186714032625031,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-05-11,18.0,131,3,5,0.7748840413670407,-0.6321034111873487,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-05-11,12.0,131,3,5,0.7748840413670407,-0.6321034111873487,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-05-11,13.0,131,3,5,0.7748840413670407,-0.6321034111873487,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-05-11,24.0,131,3,5,0.7748840413670407,-0.6321034111873487,24.0,24.0,25.0,16.5,24.308333333333334,False,False,False,True,False,True
2023-05-11,25.0,131,3,5,0.7748840413670407,-0.6321034111873487,25.0,25.0,25.5,17.5,25.216666666666665,False,False,False,False,True,True
2023-05-12,13.0,132,4,5,0.7638886127905428,-0.6453481132295501,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-05-12,18.0,132,4,5,0.7638886127905428,-0.6453481132295501,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-05-12,25.0,132,4,5,0.7638886127905428,-0.6453481132295501,25.0,25.0,25.5,17.5,25.2,False,False,False,False,True,True
2023-05-12,12.0,132,4,5,0.7638886127905428,-0.6453481132295501,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-05-12,24.0,132,4,5,0.7638886127905428,-0.6453481132295501,24.0,24.0,25.0,16.5,24.275,False,False,False,True,False,True
2023-05-13,18.0,133,5,5,0.7526668275320085,-0.6584015846980488,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-05-13,12.0,133,5,5,0.7526668275320085,-0.6584015846980488,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-05-13,13.0,133,5,5,0.7526668275320085,-0.6584015846980488,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-05-13,25.0,133,5,5,0.7526668275320085,-0.6584015846980488,25.0,25.0,25.5,17.5,25.183333333333334,False,False,False,False,True,True
2023-05-13,24.0,133,5,5,0.7526668275320085,-0.6584015846980488,24.0,24.0,25.0,16.5,24.241666666666667,False,False,False,True,False,True
2023-05-14,12.0,134,6,5,0.7412220108485958,-0.6712599575675313,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-05-14,13.0,134,6,5,0.7412220108485958,-0.6712599575675313,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-05-14,24.0,134,6,5,0.7412220108485958,-0.6712599575675313,24.0,24.0,25.0,16.5,24.208333333333332,False,False,False,True,False,True
2023-05-14,25.0,134,6,5,0.7412220108485958,-0.6712599575675313,25.0,25.0,25.5,17.5,25.166666666666668,False,False,False,False,True,True
2023-05-14,18.0,134,6,5,0.7412220108485958,-0.6712599575675313,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-05-15,12.0,135,0,5,0.7295575540864875,-0.6839194216246106,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-05-15,13.0,135,0,5,0.7295575540864875,-0.6839194216246106,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-05-15,18.0,135,0,5,0.7295575540864875,-0.6839194216246106,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-05-15,24.0,135,0,5,0.7295575540864875,-0.6839194216246106,24.0,24.0,25.0,16.5,24.175,False,False,False,True,False,True
2023-05-15,25.0,135,0,5,0.7295575540864875,-0.6839194216246106,25.0,25.0,25.5,17.5,25.15,False,False,False,False,True,True
2023-05-16,13.0,136,1,5,0.717676913675962,-0.6963762255968722,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-05-16,18.0,136,1,5,0.717676913675962,-0.6963762255968722,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-05-16,25.0,136,1,5,0.717676913675962,-0.6963762255968722,25.0,25.0,25.5,17.5,25.133333333333333,False,False,False,False,True,True
2023-05-16,24.0,136,1,5,0.717676913675962,-0.6963762255968722,24.0,24.0,25.0,16.5,24.141666666666666,False,False,False,True,False,True
2023-05-16,12.0,136,1,5,0.717676913675962,-0.6963762255968722,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-05-17,13.0,137,2,5,0.705583610107178,-0.7086266782644596,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-05-17,25.0,137,2,5,0.705583610107178,-0.7086266782644596,25.0,25.0,25.5,17.5,25.116666666666667,False,False,False,False,True,True
2023-05-17,18.0,137,2,5,0.705583610107178,-0.7086266782644596,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-05-17,24.0,137,2,5,0.705583610107178,-0.7086266782644596,24.0,24.0,24.75,16.5,24.116666666666667,False,False,False,True,False,True
2023-05-17,12.0,137,2,5,0.705583610107178,-0.7086266782644596,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-05-18,12.0,138,3,5,0.6932812268869777,-0.7206671495538609,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-05-18,13.0,138,3,5,0.6932812268869777,-0.7206671495538609,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-05-18,25.0,138,3,5,0.6932812268869777,-0.7206671495538609,25.0,25.0,25.5,18.5,25.1,False,False,False,False,True,True
2023-05-18,24.0,138,3,5,0.6932812268869777,-0.7206671495538609,24.0,24.0,24.5,17.75,24.1,False,False,False,True,False,True
2023-05-18,18.0,138,3,5,0.6932812268869777,-0.7206671495538609,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-05-19,25.0,139,4,5,0.6807734094770161,-0.7324940716135789,25.0,25.0,25.5,18.7,25.083333333333332,False,False,False,False,True,True
2023-05-19,18.0,139,4,5,0.6807734094770161,-0.7324940716135789,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-05-19,12.0,139,4,5,0.6807734094770161,-0.7324940716135789,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-05-19,24.0,139,4,5,0.6807734094770161,-0.7324940716135789,24.0,24.0,24.5,18.0,24.083333333333332,False,False,False,True,False,True
2023-05-19,13.0,139,4,5,0.6807734094770161,-0.7324940716135789,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-05-20,13.0,140,5,5,0.6680638642135335,-0.7441039398713607,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-05-20,24.0,140,5,5,0.6680638642135335,-0.7441039398713607,24.0,24.0,24.5,18.25,24.066666666666666,False,False,False,True,False,True
2023-05-20,25.0,140,5,5,0.6680638642135335,-0.7441039398713607,25.0,25.0,25.5,18.9,25.066666666666666,False,False,False,False,True,True
2023-05-20,18.0,140,5,5,0.6680638642135335,-0.7441039398713607,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-05-20,12.0,140,5,5,0.6680638642135335,-0.7441039398713607,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-05-21,25.0,141,6,5,0.6551563572090853,-0.7554933140726803,25.0,25.0,25.5,19.1,25.05,False,False,False,False,True,True
2023-05-21,13.0,141,6,5,0.6551563572090853,-0.7554933140726803,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-05-21,18.0,141,6,5,0.6551563572090853,-0.7554933140726803,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-05-21,24.0,141,6,5,0.6551563572090853,-0.7554933140726803,24.0,24.0,24.5,18.5,24.05,False,False,False,True,False,True
2023-05-21,12.0,141,6,5,0.6551563572090853,-0.7554933140726803,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-05-22,24.0,142,0,5,0.6420547132365637,-0.766658819300159,24.0,24.0,24.5,18.75,24.033333333333335,False,False,False,True,False,True
2023-05-22,12.0,142,0,5,0.6420547132365637,-0.766658819300159,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-05-22,18.0,142,0,5,0.6420547132365637,-0.766658819300159,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-05-22,13.0,142,0,5,0.6420547132365637,-0.766658819300159,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-05-22,25.0,142,0,5,0.6420547132365637,-0.766658819300159,25.0,25.0,25.5,19.3,25.033333333333335,False,False,False,False,True,True
2023-05-23,12.0,143,1,5,0.6287628145958344,-0.7775971469736269,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-05-23,24.0,143,1,5,0.6287628145958344,-0.7775971469736269,24.0,24.0,24.5,19.0,24.016666666666666,False,False,False,True,False,True
2023-05-23,13.0,143,1,5,0.6287628145958344,-0.7775971469736269,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-05-23,18.0,143,1,5,0.6287628145958344,-0.7775971469736269,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-05-23,25.0,143,1,5,0.6287628145958344,-0.7775971469736269,25.0,25.0,25.5,19.5,25.016666666666666,False,False,False,False,True,True
2023-05-24,13.0,144,2,5,0.6152845999633276,-0.7883050558305255,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-05-24,24.0,144,2,5,0.6152845999633276,-0.7883050558305255,24.0,24.0,24.5,19.0,24.0,False,False,False,True,False,True
2023-05-24,12.0,144,2,5,0.6152845999633276,-0.7883050558305255,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-05-24,18.0,144,2,5,0.6152845999633276,-0.7883050558305255,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-05-24,25.0,144,2,5,0.6152845999633276,-0.7883050558305255,25.0,25.0,25.5,19.5,25.0,False,False,False,False,True,True
2023-05-25,27.5,145,3,5,0.6016240632249226,-0.7987793728863649,25.0,25.0,25.0,19.5,25.083333333333332,False,False,False,False,True,True
2023-05-25,25.5,145,3,5,0.6016240632249226,-0.7987793728863649,24.0,24.0,24.0,19.0,24.05,False,False,False,True,False,True
2023-05-25,13.0,145,3,5,0.6016240632249226,-0.7987793728863649,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-05-25,18.0,145,3,5,0.6016240632249226,-0.7987793728863649,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-05-25,12.0,145,3,5,0.6016240632249226,-0.7987793728863649,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-05-26,13.0,146,4,5,0.5877852522924732,-0.8090169943749473,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-05-26,12.0,146,4,5,0.5877852522924732,-0.8090169943749473,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-05-26,18.0,146,4,5,0.5877852522924732,-0.8090169943749473,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-05-26,25.5,146,4,5,0.5877852522924732,-0.8090169943749473,25.5,24.0,24.0,19.0,24.1,False,False,False,True,False,True
2023-05-26,27.5,146,4,5,0.5877852522924732,-0.8090169943749473,27.5,25.0,25.0,19.5,25.166666666666668,False,False,False,False,True,True
2023-05-27,27.5,147,5,5,0.5737722679043246,-0.8190148866680801,27.5,25.0,25.0,19.5,25.25,False,False,False,False,True,True
2023-05-27,25.5,147,5,5,0.5737722679043246,-0.8190148866680801,25.5,24.0,24.0,19.0,24.15,False,False,False,True,False,True
2023-05-27,13.0,147,5,5,0.5737722679043246,-0.8190148866680801,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-05-27,12.0,147,5,5,0.5737722679043246,-0.8190148866680801,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-05-27,18.0,147,5,5,0.5737722679043246,-0.8190148866680801,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-05-28,27.5,148,6,5,0.5595892624101765,-0.8287700871745038,27.5,25.0,25.0,19.5,25.333333333333332,False,False,False,False,True,True
2023-05-28,25.5,148,6,5,0.5595892624101765,-0.8287700871745038,25.5,24.0,24.0,19.0,24.2,False,False,False,True,False,True
2023-05-28,13.0,148,6,5,0.5595892624101765,-0.8287700871745038,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-05-28,12.0,148,6,5,0.5595892624101765,-0.8287700871745038,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-05-28,18.0,148,6,5,0.5595892624101765,-0.8287700871745038,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-05-29,25.5,149,0,5,0.545240438540651,-0.8382797052177744,25.5,24.0,24.0,19.0,24.25,False,False,False,True,False,True
2023-05-29,13.0,149,0,5,0.545240438540651,-0.8382797052177744,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-05-29,18.0,149,0,5,0.545240438540651,-0.8382797052177744,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-05-29,12.0,149,0,5,0.545240438540651,-0.8382797052177744,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-05-29,27.5,149,0,5,0.545240438540651,-0.8382797052177744,27.5,25.0,25.0,19.5,25.416666666666668,False,False,False,False,True,True
2023-05-30,27.5,150,1,5,0.5307300481619334,-0.8475409228928311,27.5,25.0,25.0,18.0,25.5,False,False,False,False,True,True
2023-05-30,25.5,150,1,5,0.5307300481619334,-0.8475409228928311,25.5,24.0,24.0,17.0,24.3,False,False,False,True,False,True
2023-05-30,12.0,150,1,5,0.5307300481619334,-0.8475409228928311,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-05-30,18.0,150,1,5,0.5307300481619334,-0.8475409228928311,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-05-30,13.0,150,1,5,0.5307300481619334,-0.8475409228928311,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-05-31,25.5,151,2,5,0.5160623910158528,-0.8565509959010036,25.5,24.0,24.0,17.0,24.35,False,False,False,True,False,True
2023-05-31,18.0,151,2,5,0.5160623910158528,-0.8565509959010036,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-05-31,27.5,151,2,5,0.5160623910158528,-0.8565509959010036,27.5,25.0,25.0,18.0,25.583333333333332,False,False,False,False,True,True
2023-05-31,12.0,151,2,5,0.5160623910158528,-0.8565509959010036,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-05-31,13.0,151,2,5,0.5160623910158528,-0.8565509959010036,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-06-01,27.5,152,3,6,0.5012418134457758,-0.865307254363206,27.5,27.5,25.0,18.0,25.666666666666668,False,False,False,False,True,True
2023-06-01,25.5,152,3,6,0.5012418134457758,-0.865307254363206,25.5,25.5,24.0,17.0,24.4,False,False,False,True,False,True
2023-06-01,12.0,152,3,6,0.5012418134457758,-0.865307254363206,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-06-01,18.0,152,3,6,0.5012418134457758,-0.865307254363206,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-06-01,13.0,152,3,6,0.5012418134457758,-0.865307254363206,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-06-02,13.0,153,4,6,0.48627270710868997,-0.8738071036110808,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-06-02,27.5,153,4,6,0.48627270710868997,-0.8738071036110808,27.5,27.5,25.0,18.0,25.75,False,False,False,False,True,True
2023-06-02,25.5,153,4,6,0.48627270710868997,-0.8738071036110808,25.5,25.5,24.0,17.0,24.45,False,False,False,True,False,True
2023-06-02,12.0,153,4,6,0.48627270710868997,-0.8738071036110808,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-06-02,18.0,153,4,6,0.48627270710868997,-0.8738071036110808,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-06-03,25.5,154,5,6,0.4711595076738638,-0.8820480249558537,25.5,25.5,24.0,17.0,24.5,False,False,False,True,False,True
2023-06-03,27.5,154,5,6,0.4711595076738638,-0.8820480249558537,27.5,27.5,25.0,18.0,25.833333333333332,False,False,False,False,True,True
2023-06-03,12.0,154,5,6,0.4711595076738638,-0.8820480249558537,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-06-03,18.0,154,5,6,0.4711595076738638,-0.8820480249558537,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-06-03,13.0,154,5,6,0.4711595076738638,-0.8820480249558537,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-06-04,18.0,155,6,6,0.4559066935084588,-0.8900275764346767,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-06-04,25.5,155,6,6,0.4559066935084588,-0.8900275764346767,25.5,25.5,24.0,17.0,24.55,False,False,False,True,False,True
2023-06-04,13.0,155,6,6,0.4559066935084588,-0.8900275764346767,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-06-04,27.5,155,6,6,0.4559066935084588,-0.8900275764346767,27.5,27.5,25.0,18.0,25.916666666666668,False,False,False,False,True,True
2023-06-04,12.0,155,6,6,0.4559066935084588,-0.8900275764346767,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-06-05,12.0,156,0,6,0.440518784350495,-0.8977433935342337,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-06-05,13.0,156,0,6,0.440518784350495,-0.8977433935342337,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-06-05,25.5,156,0,6,0.440518784350495,-0.8977433935342337,25.5,25.5,24.0,17.0,24.6,False,False,False,True,False,True
2023-06-05,27.5,156,0,6,0.440518784350495,-0.8977433935342337,27.5,27.5,25.0,18.0,26.0,False,False,False,False,True,True
2023-06-05,18.0,156,0,6,0.440518784350495,-0.8977433935342337,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-06-06,25.5,157,1,6,0.42500033996955416,-0.9051931898913974,25.5,25.5,24.0,17.0,24.65,False,False,False,True,False,True
2023-06-06,13.0,157,1,6,0.42500033996955416,-0.9051931898913974,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-06-06,27.5,157,1,6,0.42500033996955416,-0.9051931898913974,27.5,27.5,25.0,18.0,26.083333333333332,False,False,False,False,True,True
2023-06-06,12.0,157,1,6,0.42500033996955416,-0.9051931898913974,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-06-06,18.0,157,1,6,0.42500033996955416,-0.9051931898913974,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-06-07,27.5,158,2,6,0.4093559588156213,-0.9123747579707273,27.5,27.5,25.0,18.0,26.166666666666668,False,False,False,False,True,True
2023-06-07,12.0,158,2,6,0.4093559588156213,-0.9123747579707273,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-06-07,18.0,158,2,6,0.4093559588156213,-0.9123747579707273,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-06-07,25.5,158,2,6,0.4093559588156213,-0.9123747579707273,25.5,25.5,24.0,17.0,24.7,False,False,False,True,False,True
2023-06-07,13.0,158,2,6,0.4093559588156213,-0.9123747579707273,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-06-08,13.0,159,3,6,0.39359027665646673,-0.9192859697186104,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-06-08,25.5,159,3,6,0.39359027665646673,-0.9192859697186104,25.5,25.5,24.0,17.0,24.75,False,False,False,True,False,True
2023-06-08,27.5,159,3,6,0.39359027665646673,-0.9192859697186104,27.5,27.5,25.0,18.0,26.25,False,False,False,False,True,True
2023-06-08,12.0,159,3,6,0.39359027665646673,-0.9192859697186104,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-06-08,18.0,159,3,6,0.39359027665646673,-0.9192859697186104,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-06-09,25.5,160,4,6,0.3777079652039649,-0.9259247771938498,25.5,25.5,24.0,17.0,24.8,False,False,False,True,False,True
2023-06-09,27.5,160,4,6,0.3777079652039649,-0.9259247771938498,27.5,27.5,25.0,18.0,26.333333333333332,False,False,False,False,True,True
2023-06-09,12.0,160,4,6,0.3777079652039649,-0.9259247771938498,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-06-09,13.0,160,4,6,0.3777079652039649,-0.9259247771938498,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-06-09,18.0,160,4,6,0.3777079652039649,-0.9259247771938498,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-06-10,27.5,161,5,6,0.36171373072976765,-0.9322892131745133,27.5,27.5,25.0,18.0,26.416666666666668,False,False,False,False,True,True
2023-06-10,25.5,161,5,6,0.36171373072976765,-0.9322892131745133,25.5,25.5,24.0,17.0,24.85,False,False,False,True,False,True
2023-06-10,13.0,161,5,6,0.36171373072976765,-0.9322892131745133,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-06-10,12.0,161,5,6,0.36171373072976765,-0.9322892131745133,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-06-10,18.0,161,5,6,0.36171373072976765,-0.9322892131745133,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-06-11,13.0,162,6,6,0.3456123126707335,-0.9383773917408641,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-06-11,25.5,162,6,6,0.3456123126707335,-0.9383773917408641,25.5,25.5,24.0,17.0,24.9,False,False,False,True,False,True
2023-06-11,27.5,162,6,6,0.3456123126707335,-0.9383773917408641,27.5,27.5,25.0,18.0,26.5,False,False,False,False,True,True
2023-06-11,18.0,162,6,6,0.3456123126707335,-0.9383773917408641,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-06-11,12.0,162,6,6,0.3456123126707335,-0.9383773917408641,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-06-12,13.0,163,0,6,0.3294084822245304,-0.9441875088341993,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-06-12,27.5,163,0,6,0.3294084822245304,-0.9441875088341993,27.5,27.5,25.0,18.0,26.583333333333332,False,False,False,False,True,True
2023-06-12,18.0,163,0,6,0.3294084822245304,-0.9441875088341993,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-06-12,25.5,163,0,6,0.3294084822245304,-0.9441875088341993,25.5,25.5,24.0,17.0,24.95,False,False,False,True,False,True
2023-06-12,12.0,163,0,6,0.3294084822245304,-0.9441875088341993,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-06-13,25.5,164,1,6,0.3131070409358269,-0.9497178427914316,25.5,25.5,24.0,17.0,25.0,False,False,False,True,False,True
2023-06-13,18.0,164,1,6,0.3131070409358269,-0.9497178427914316,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-06-13,27.5,164,1,6,0.3131070409358269,-0.9497178427914316,27.5,27.5,25.0,18.0,26.666666666666668,False,False,False,False,True,True
2023-06-13,12.0,164,1,6,0.3131070409358269,-0.9497178427914316,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-06-13,13.0,164,1,6,0.3131070409358269,-0.9497178427914316,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-06-14,27.5,165,2,6,0.29671281927349075,-0.9549667548552551,27.5,27.5,25.0,18.0,26.75,False,False,False,False,True,True
2023-06-14,18.0,165,2,6,0.29671281927349075,-0.9549667548552551,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-06-14,25.5,165,2,6,0.29671281927349075,-0.9549667548552551,25.5,25.5,24.0,17.0,25.05,False,False,False,True,False,True
2023-06-14,13.0,165,2,6,0.29671281927349075,-0.9549667548552551,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-06-14,12.0,165,2,6,0.29671281927349075,-0.9549667548552551,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-06-15,18.0,166,3,6,0.28023067519921585,-0.9599326896597447,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-06-15,12.0,166,3,6,0.28023067519921585,-0.9599326896597447,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-06-15,25.5,166,3,6,0.28023067519921585,-0.9599326896597447,25.5,25.5,24.0,17.0,25.1,False,False,False,True,False,True
2023-06-15,27.5,166,3,6,0.28023067519921585,-0.9599326896597447,27.5,27.5,25.0,18.0,26.833333333333332,False,False,False,False,True,True
2023-06-15,13.0,166,3,6,0.28023067519921585,-0.9599326896597447,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-06-16,12.0,167,4,6,0.26366549272800704,-0.9646141756912435,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-06-16,18.0,167,4,6,0.26366549272800704,-0.9646141756912435,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-06-16,25.5,167,4,6,0.26366549272800704,-0.9646141756912435,25.5,25.5,24.0,17.0,25.15,False,False,False,True,False,True
2023-06-16,13.0,167,4,6,0.26366549272800704,-0.9646141756912435,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-06-16,27.5,167,4,6,0.26366549272800704,-0.9646141756912435,27.5,27.5,25.0,18.0,26.916666666666668,False,False,False,False,True,True
2023-06-17,27.5,168,5,6,0.24702218048093552,-0.9690098257244062,27.5,27.5,25.0,18.0,27.0,False,False,False,False,True,True
2023-06-17,18.0,168,5,6,0.24702218048093552,-0.9690098257244062,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-06-17,25.5,168,5,6,0.24702218048093552,-0.9690098257244062,25.5,25.5,24.0,17.0,25.2,False,False,False,True,False,True
2023-06-17,13.0,168,5,6,0.24702218048093552,-0.9690098257244062,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
