pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_去尾,prodPcat_贝壳类,prodPcat_其他类
2022-11-09,3.75,313,2,11,-0.780295851070776,0.6254105729852457,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-11-09,3.65,313,2,11,-0.780295851070776,0.6254105729852457,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-11-10,3.75,314,3,11,-0.7694148268839381,0.6387494220515268,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-11-10,3.65,314,3,11,-0.7694148268839381,0.6387494220515268,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-11-11,3.65,315,4,11,-0.7583058084785625,0.6518989958787125,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-11-11,3.75,315,4,11,-0.7583058084785625,0.6518989958787125,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-11-12,3.65,316,5,11,-0.7469720876965551,0.6648553979642866,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-11-12,3.75,316,5,11,-0.7469720876965551,0.6648553979642866,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-11-13,3.75,317,6,11,-0.7354170229639858,0.6776147890466887,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-11-13,3.65,317,6,11,-0.7354170229639858,0.6776147890466887,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-11-14,3.65,318,0,11,-0.7236440382959124,0.690173388242972,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-11-14,3.75,318,0,11,-0.7236440382959124,0.690173388242972,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-11-15,3.75,319,1,11,-0.711656622281775,0.7025274741691566,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-11-15,3.65,319,1,11,-0.711656622281775,0.7025274741691566,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-11-16,3.65,320,2,11,-0.6994583270516471,0.7146733860429608,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-11-16,3.75,320,2,11,-0.6994583270516471,0.7146733860429608,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-11-17,3.75,321,3,11,-0.6870527672236675,0.7266075247685652,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-11-17,3.65,321,3,11,-0.6870527672236675,0.7266075247685652,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-11-18,3.65,322,4,11,-0.6744436188329457,0.7383263540031063,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-11-18,3.75,322,4,11,-0.6744436188329457,0.7383263540031063,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-11-19,3.65,323,5,11,-0.661634618242279,0.749826401204568,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-11-19,3.75,323,5,11,-0.661634618242279,0.749826401204568,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-11-20,3.65,324,6,11,-0.6486295610349818,0.7611042586607742,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-11-20,3.75,324,6,11,-0.6486295610349818,0.7611042586607742,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-11-21,3.75,325,0,11,-0.6354323008901775,0.7721565844991641,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-11-21,3.65,325,0,11,-0.6354323008901775,0.7721565844991641,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-11-22,3.75,326,1,11,-0.622046748440868,0.7829801036770624,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-11-22,3.65,326,1,11,-0.622046748440868,0.7829801036770624,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-11-23,3.65,327,2,11,-0.6084768701151264,0.7935716089521472,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-11-23,3.75,327,2,11,-0.6084768701151264,0.7935716089521472,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-11-24,3.75,328,3,11,-0.594726686960764,0.8039279618328208,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-11-24,3.65,328,3,11,-0.594726686960764,0.8039279618328208,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-11-25,3.65,329,4,11,-0.5808002734538013,0.8140460935082175,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-11-25,3.75,329,4,11,-0.5808002734538013,0.8140460935082175,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-11-26,3.75,330,5,11,-0.5667017562911184,0.8239230057575536,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-11-26,3.65,330,5,11,-0.5667017562911184,0.8239230057575536,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-11-27,3.65,331,6,11,-0.5524353131676203,0.8335557718385695,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-11-27,3.75,331,6,11,-0.5524353131676203,0.8335557718385695,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-11-28,3.75,332,0,11,-0.5380051715382992,0.8429415373547832,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-11-28,3.65,332,0,11,-0.5380051715382992,0.8429415373547832,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-11-29,3.75,333,1,11,-0.5234156073655503,0.8520775211013093,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-11-29,3.65,333,1,11,-0.5234156073655503,0.8520775211013093,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-11-30,3.75,334,2,11,-0.5086709438521042,0.8609610158889945,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-11-30,3.65,334,2,11,-0.5086709438521042,0.8609610158889945,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-12-01,3.75,335,3,12,-0.49377555015997737,0.8695893893466109,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-12-01,3.65,335,3,12,-0.49377555015997737,0.8695893893466109,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-12-02,3.65,336,4,12,-0.4787338401157883,0.8779600847008883,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-12-02,3.75,336,4,12,-0.4787338401157883,0.8779600847008883,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-12-03,3.75,337,5,12,-0.4635502709028512,0.8860706215341378,3.75,3.75,3.75,3.25,3.75,True,False,True
2022-12-03,3.65,337,5,12,-0.4635502709028512,0.8860706215341378,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-12-04,3.75,338,6,12,-0.4482293417404106,0.893918596519257,3.75,3.75,3.75,3.25,3.75,True,False,True
2022-12-04,3.65,338,6,12,-0.4482293417404106,0.893918596519257,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-12-05,3.75,339,0,12,-0.4327755925504317,0.9015016841318838,3.75,3.75,3.75,3.25,3.75,True,False,True
2022-12-05,3.65,339,0,12,-0.4327755925504317,0.9015016841318838,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-12-06,3.75,340,1,12,-0.41719360261231697,0.9088176373395028,3.75,3.75,3.75,3.25,3.75,True,False,True
2022-12-06,3.65,340,1,12,-0.41719360261231697,0.9088176373395028,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-12-07,3.65,341,2,12,-0.4014879892059737,0.9158642882672868,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-12-07,3.75,341,2,12,-0.4014879892059737,0.9158642882672868,3.75,3.75,3.75,3.25,3.75,True,False,True
2022-12-08,3.65,342,3,12,-0.38566340624360745,0.9226395488404875,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-12-08,3.75,342,3,12,-0.38566340624360745,0.9226395488404875,3.75,3.75,3.75,3.25,3.75,True,False,True
2022-12-09,3.65,343,4,12,-0.3697245428906732,0.9291414114031743,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-12-09,3.75,343,4,12,-0.3697245428906732,0.9291414114031743,3.75,3.75,3.75,3.25,3.75,True,False,True
2022-12-10,3.75,344,5,12,-0.3536761221763721,0.935367949313148,3.75,3.75,3.75,3.25,3.75,True,False,True
2022-12-10,3.65,344,5,12,-0.3536761221763721,0.935367949313148,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-12-11,3.75,345,6,12,-0.33752289959411347,0.941317317512847,3.75,3.75,3.75,3.25,3.75,True,False,True
2022-12-11,3.65,345,6,12,-0.33752289959411347,0.941317317512847,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-12-12,3.75,346,0,12,-0.32126966169236515,0.9469877530760751,3.75,3.75,3.75,3.25,3.75,True,False,True
2022-12-12,3.65,346,0,12,-0.32126966169236515,0.9469877530760751,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-12-13,3.75,347,1,12,-0.3049212246562894,0.9523775757303973,3.75,3.75,3.75,3.25,3.75,True,False,True
2022-12-13,3.65,347,1,12,-0.3049212246562894,0.9523775757303973,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-12-14,3.75,348,2,12,-0.2884824328806098,0.9574851883550389,3.75,3.75,3.75,3.25,3.75,True,False,True
2022-12-14,3.65,348,2,12,-0.2884824328806098,0.9574851883550389,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-12-15,3.75,349,3,12,-0.27195815753410524,0.9623090774541487,3.75,3.75,3.75,3.25,3.75,True,False,True
2022-12-15,3.65,349,3,12,-0.27195815753410524,0.9623090774541487,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-12-16,3.65,350,4,12,-0.2553532951161881,0.9668478136052773,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-12-16,3.75,350,4,12,-0.2553532951161881,0.9668478136052773,3.75,3.75,3.75,3.25,3.75,True,False,True
2022-12-17,3.65,351,5,12,-0.23867276600594997,0.9711000518829505,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-12-17,3.75,351,5,12,-0.23867276600594997,0.9711000518829505,3.75,3.75,3.75,3.25,3.75,True,False,True
2022-12-18,3.65,352,6,12,-0.22192151300416674,0.9750645322571945,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-12-18,3.75,352,6,12,-0.22192151300416674,0.9750645322571945,3.75,3.75,3.75,3.25,3.75,True,False,True
2022-12-19,3.65,353,0,12,-0.20510449986861926,0.9787400799669153,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-12-19,3.75,353,0,12,-0.20510449986861926,0.9787400799669153,3.75,3.75,3.75,3.25,3.75,True,False,True
2022-12-20,3.75,354,1,12,-0.1882267098432439,0.9821256058680006,3.75,3.75,3.75,3.25,3.75,True,False,True
2022-12-20,3.65,354,1,12,-0.1882267098432439,0.9821256058680006,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-12-21,3.65,355,2,12,-0.1712931441814778,0.9852201067560606,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-12-21,3.75,355,2,12,-0.1712931441814778,0.9852201067560606,3.75,3.75,3.75,3.25,3.75,True,False,True
2022-12-22,3.65,356,3,12,-0.154308820664281,0.9880226656636976,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-12-22,3.75,356,3,12,-0.154308820664281,0.9880226656636976,3.75,3.75,3.75,3.25,3.75,True,False,True
2022-12-23,3.65,357,4,12,-0.13727877211326517,0.9905324521322227,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-12-23,3.75,357,4,12,-0.13727877211326517,0.9905324521322227,3.75,3.75,3.75,3.25,3.75,True,False,True
2022-12-24,3.5999999999999996,358,5,12,-0.12020804489935275,0.9927487224577402,3.65,3.65,3.65,3.75,3.6483333333333334,True,True,False
2022-12-24,3.75,358,5,12,-0.12020804489935275,0.9927487224577402,3.75,3.75,3.75,3.25,3.75,True,False,True
2022-12-25,3.55,359,6,12,-0.10310169744743544,0.9946708199115211,3.5999999999999996,3.65,3.65,3.75,3.645,True,True,False
2022-12-25,3.75,359,6,12,-0.10310169744743544,0.9946708199115211,3.75,3.75,3.75,3.25,3.75,True,False,True
2022-12-26,3.75,360,0,12,-0.0859647987374467,0.9962981749346077,3.75,3.75,3.75,3.25,3.75,True,False,True
2022-12-26,3.55,360,0,12,-0.0859647987374467,0.9962981749346077,3.55,3.65,3.65,3.75,3.641666666666666,True,True,False
2022-12-27,3.55,361,1,12,-0.06880242680232064,0.9976303053065857,3.55,3.65,3.65,3.75,3.6383333333333336,True,True,False
2022-12-27,3.75,361,1,12,-0.06880242680232064,0.9976303053065857,3.75,3.75,3.75,3.25,3.75,True,False,True
2022-12-28,3.75,362,2,12,-0.05161966722325418,0.9986668162884759,3.75,3.75,3.75,3.25,3.75,True,False,True
2022-12-28,3.55,362,2,12,-0.05161966722325418,0.9986668162884759,3.55,3.65,3.65,3.75,3.635,True,True,False
2022-12-29,3.75,363,3,12,-0.034421611622745804,0.9994074007397048,3.75,3.75,3.75,3.25,3.75,True,False,True
2022-12-29,3.55,363,3,12,-0.034421611622745804,0.9994074007397048,3.55,3.65,3.65,3.75,3.631666666666667,True,True,False
2022-12-30,3.75,364,4,12,-0.01721335615583528,0.9998518392091162,3.75,3.75,3.75,3.25,3.75,True,False,True
2022-12-30,3.55,364,4,12,-0.01721335615583528,0.9998518392091162,3.55,3.65,3.65,3.75,3.628333333333333,True,True,False
2022-12-31,3.75,365,5,12,6.432490598706546e-16,1.0,3.75,3.75,3.75,3.25,3.75,True,False,True
2022-12-31,3.55,365,5,12,6.432490598706546e-16,1.0,3.55,3.5999999999999996,3.65,3.75,3.6249999999999996,True,True,False
2023-01-01,3.75,1,6,1,0.017213356155834685,0.9998518392091162,3.75,3.75,3.75,3.25,3.75,True,False,True
2023-01-01,3.55,1,6,1,0.017213356155834685,0.9998518392091162,3.55,3.55,3.65,3.75,3.621666666666667,True,True,False
2023-01-02,3.75,2,0,1,0.03442161162274574,0.9994074007397048,3.75,3.75,3.75,3.25,3.75,True,False,True
2023-01-02,3.55,2,0,1,0.03442161162274574,0.9994074007397048,3.55,3.55,3.65,3.75,3.618333333333333,True,True,False
2023-01-03,3.75,3,1,1,0.051619667223253764,0.998666816288476,3.75,3.75,3.75,3.25,3.75,True,False,True
2023-01-03,3.55,3,1,1,0.051619667223253764,0.998666816288476,3.55,3.55,3.65,3.75,3.615,True,True,False
2023-01-04,3.55,4,2,1,0.06880242680231986,0.9976303053065857,3.55,3.55,3.65,3.75,3.6116666666666664,True,True,False
2023-01-04,3.75,4,2,1,0.06880242680231986,0.9976303053065857,3.75,3.75,3.75,3.25,3.75,True,False,True
2023-01-05,3.75,5,3,1,0.08596479873744647,0.9962981749346078,3.75,3.75,3.75,3.25,3.75,True,False,True
2023-01-05,3.55,5,3,1,0.08596479873744647,0.9962981749346078,3.55,3.55,3.65,3.75,3.608333333333333,True,True,False
2023-01-06,3.75,6,4,1,0.10310169744743485,0.9946708199115211,3.75,3.75,3.75,3.25,3.75,True,False,True
2023-01-06,3.55,6,4,1,0.10310169744743485,0.9946708199115211,3.55,3.55,3.65,3.75,3.6049999999999995,True,True,False
2023-01-07,3.55,7,5,1,0.1202080448993527,0.9927487224577402,3.55,3.55,3.65,3.75,3.6016666666666666,True,True,False
2023-01-07,3.75,7,5,1,0.1202080448993527,0.9927487224577402,3.75,3.75,3.75,3.25,3.75,True,False,True
2023-01-08,3.55,8,6,1,0.13727877211326478,0.9905324521322229,3.55,3.55,3.65,3.75,3.5983333333333336,True,True,False
2023-01-08,3.75,8,6,1,0.13727877211326478,0.9905324521322229,3.75,3.75,3.75,3.25,3.75,True,False,True
2023-01-09,3.55,9,0,1,0.15430882066428117,0.9880226656636976,3.55,3.55,3.65,3.75,3.5949999999999998,True,True,False
2023-01-09,3.75,9,0,1,0.15430882066428117,0.9880226656636976,3.75,3.75,3.75,3.25,3.75,True,False,True
2023-01-10,3.55,10,1,1,0.1712931441814776,0.9852201067560606,3.55,3.55,3.65,3.75,3.5916666666666663,True,True,False
2023-01-10,3.75,10,1,1,0.1712931441814776,0.9852201067560606,3.75,3.75,3.75,3.25,3.75,True,False,True
2023-01-11,3.55,11,2,1,0.1882267098432442,0.9821256058680006,3.55,3.55,3.65,3.75,3.588333333333333,True,True,False
2023-01-11,3.75,11,2,1,0.1882267098432442,0.9821256058680006,3.75,3.75,3.75,3.25,3.75,True,False,True
2023-01-12,3.55,12,3,1,0.2051044998686192,0.9787400799669153,3.55,3.55,3.65,3.75,3.585,True,True,False
2023-01-12,3.75,12,3,1,0.2051044998686192,0.9787400799669153,3.75,3.75,3.75,3.25,3.75,True,False,True
2023-01-13,3.55,13,4,1,0.2219215130041655,0.9750645322571948,3.55,3.55,3.65,3.75,3.5816666666666666,True,True,False
2023-01-13,3.75,13,4,1,0.2219215130041655,0.9750645322571948,3.75,3.75,3.75,3.25,3.75,True,False,True
2023-01-14,3.55,14,5,1,0.2386727660059501,0.9711000518829505,3.55,3.55,3.65,3.75,3.578333333333333,True,True,False
2023-01-14,3.75,14,5,1,0.2386727660059501,0.9711000518829505,3.75,3.75,3.75,3.25,3.75,True,False,True
2023-01-15,3.55,15,6,1,0.255353295116187,0.9668478136052775,3.55,3.55,3.65,3.75,3.5749999999999997,True,True,False
2023-01-15,3.75,15,6,1,0.255353295116187,0.9668478136052775,3.75,3.75,3.75,3.5,3.75,True,False,True
2023-01-16,3.75,16,0,1,0.2719581575341055,0.9623090774541486,3.75,3.75,3.75,3.75,3.75,True,False,True
2023-01-16,3.55,16,0,1,0.2719581575341055,0.9623090774541486,3.55,3.55,3.65,3.75,3.5716666666666663,True,True,False
2023-01-17,3.75,17,1,1,0.288482432880609,0.9574851883550393,3.75,3.75,3.75,3.75,3.75,True,False,True
2023-01-17,3.55,17,1,1,0.288482432880609,0.9574851883550393,3.55,3.55,3.65,3.75,3.5683333333333334,True,True,False
2023-01-18,3.55,18,2,1,0.30492122465628907,0.9523775757303974,3.55,3.55,3.65,3.75,3.565,True,True,False
2023-01-18,3.75,18,2,1,0.30492122465628907,0.9523775757303974,3.75,3.75,3.75,3.75,3.75,True,False,True
2023-01-19,3.75,19,3,1,0.3212696616923644,0.9469877530760753,3.75,3.75,3.75,3.75,3.75,True,False,True
2023-01-19,3.55,19,3,1,0.3212696616923644,0.9469877530760753,3.55,3.55,3.65,3.75,3.5616666666666665,True,True,False
2023-01-20,3.55,20,4,1,0.3375228995941133,0.9413173175128471,3.55,3.55,3.65,3.75,3.558333333333333,True,True,False
2023-01-20,3.75,20,4,1,0.3375228995941133,0.9413173175128471,3.75,3.75,3.75,3.75,3.75,True,False,True
2023-01-21,3.55,21,5,1,0.3536761221763716,0.9353679493131483,3.55,3.55,3.65,3.75,3.5549999999999997,True,True,False
2023-01-21,3.75,21,5,1,0.3536761221763716,0.9353679493131483,3.75,3.75,3.75,3.75,3.75,True,False,True
2023-01-22,3.55,22,6,1,0.3697245428906731,0.9291414114031743,3.55,3.55,3.65,3.75,3.5516666666666663,True,True,False
2023-01-22,3.75,22,6,1,0.3697245428906731,0.9291414114031743,3.75,3.75,3.75,3.730769230769231,3.75,True,False,True
2023-01-23,3.55,23,0,1,0.38566340624360707,0.9226395488404876,3.55,3.55,3.5999999999999996,3.75,3.55,True,True,False
2023-01-23,3.75,23,0,1,0.38566340624360707,0.9226395488404876,3.75,3.75,3.75,3.7115384615384617,3.75,True,False,True
2023-01-24,3.55,24,1,1,0.401487989205973,0.9158642882672872,3.55,3.55,3.55,3.75,3.55,True,True,False
2023-01-24,3.75,24,1,1,0.401487989205973,0.9158642882672872,3.75,3.75,3.75,3.6923076923076925,3.75,True,False,True
2023-01-25,3.75,25,2,1,0.4171936026123168,0.9088176373395029,3.75,3.75,3.75,3.673076923076923,3.75,True,False,True
2023-01-25,3.55,25,2,1,0.4171936026123168,0.9088176373395029,3.55,3.55,3.55,3.75,3.55,True,True,False
2023-01-26,3.55,26,3,1,0.4327755925504312,0.901501684131884,3.55,3.55,3.55,3.75,3.55,True,True,False
2023-01-26,3.75,26,3,1,0.4327755925504312,0.901501684131884,3.75,3.75,3.75,3.6538461538461537,3.75,True,False,True
2023-01-27,3.55,27,4,1,0.4482293417404106,0.893918596519257,3.55,3.55,3.55,3.75,3.55,True,True,False
2023-01-27,3.75,27,4,1,0.4482293417404106,0.893918596519257,3.75,3.75,3.75,3.6346153846153846,3.75,True,False,True
2023-01-28,3.55,28,5,1,0.4635502709028509,0.886070621534138,3.55,3.55,3.55,3.75,3.55,True,True,False
2023-01-28,3.75,28,5,1,0.4635502709028509,0.886070621534138,3.75,3.75,3.75,3.6153846153846154,3.75,True,False,True
2023-01-29,3.75,29,6,1,0.47873384011578846,0.8779600847008882,3.75,3.75,3.75,3.5961538461538463,3.75,True,False,True
2023-01-29,3.55,29,6,1,0.47873384011578846,0.8779600847008882,3.55,3.55,3.55,3.75,3.55,True,True,False
2023-01-30,3.55,30,0,1,0.49377555015997715,0.869589389346611,3.55,3.55,3.55,3.75,3.55,True,True,False
2023-01-30,3.75,30,0,1,0.49377555015997715,0.869589389346611,3.75,3.75,3.75,3.576923076923077,3.75,True,False,True
2023-01-31,3.55,31,1,1,0.5086709438521044,0.8609610158889943,3.55,3.55,3.55,3.75,3.55,True,True,False
2023-01-31,3.75,31,1,1,0.5086709438521044,0.8609610158889943,3.75,3.75,3.75,3.5576923076923075,3.75,True,False,True
2023-02-01,3.75,32,2,2,0.5234156073655503,0.8520775211013093,3.75,3.75,3.75,3.5384615384615383,3.75,True,False,True
2023-02-01,3.4,32,2,2,0.5234156073655503,0.8520775211013093,3.55,3.55,3.55,3.75,3.545,True,True,False
2023-02-02,3.75,33,3,2,0.5380051715382996,0.8429415373547828,3.75,3.75,3.75,3.519230769230769,3.75,True,False,True
2023-02-02,3.4,33,3,2,0.5380051715382996,0.8429415373547828,3.4,3.55,3.55,3.75,3.5399999999999996,True,True,False
2023-02-03,3.4,34,4,2,0.5524353131676196,0.8335557718385699,3.4,3.55,3.55,3.75,3.5349999999999997,True,True,False
