pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_40头-50头活,specInfo_30头-50头活,specInfo_30头-50头/活,specInfo_40头-60头,specInfo_35头-40头,prodPcat_虾蟹类,prodPcat_其他类
2022-10-18,125.0,291,1,10,-0.9562348265919058,0.2926003356333479,125.0,125.0,125.0,122.5,125.0,False,False,False,False,True,False,True
2022-10-19,140.0,292,2,10,-0.9510565162951536,0.30901699437494723,140.0,140.0,140.0,115.0,140.0,False,False,False,True,False,False,True
2022-10-19,250.0,292,2,10,-0.9510565162951536,0.30901699437494723,250.0,250.0,250.0,250.0,250.0,False,False,True,False,False,True,False
2022-10-19,140.0,292,2,10,-0.9510565162951536,0.30901699437494723,140.0,140.0,140.0,140.0,140.0,False,True,False,False,False,True,False
2022-10-19,140.0,292,2,10,-0.9510565162951536,0.30901699437494723,140.0,140.0,137.5,140.0,139.41666666666666,True,False,False,False,False,True,False
2022-10-19,125.0,292,2,10,-0.9510565162951536,0.30901699437494723,125.0,125.0,125.0,125.0,125.0,False,False,False,False,True,False,True
2022-10-20,125.0,293,3,10,-0.9455963874271428,0.3253420847119795,125.0,125.0,125.0,125.0,125.0,False,False,False,False,True,False,True
2022-10-20,140.0,293,3,10,-0.9455963874271428,0.3253420847119795,140.0,140.0,140.0,116.19565217391305,140.0,False,False,False,True,False,False,True
2022-10-20,140.0,293,3,10,-0.9455963874271428,0.3253420847119795,140.0,140.0,140.0,140.0,140.0,False,True,False,False,False,True,False
2022-10-20,250.0,293,3,10,-0.9455963874271428,0.3253420847119795,250.0,250.0,250.0,250.0,250.0,False,False,True,False,False,True,False
2022-10-20,140.0,293,3,10,-0.9455963874271428,0.3253420847119795,140.0,140.0,137.5,140.0,139.5,True,False,False,False,False,True,False
2022-10-21,140.0,294,4,10,-0.9398560579418953,0.341570769167856,140.0,140.0,140.0,117.3913043478261,140.0,False,False,False,True,False,False,True
2022-10-21,140.0,294,4,10,-0.9398560579418953,0.341570769167856,140.0,140.0,140.0,140.0,140.0,False,True,False,False,False,True,False
2022-10-21,140.0,294,4,10,-0.9398560579418953,0.341570769167856,140.0,140.0,137.5,140.0,139.58333333333334,True,False,False,False,False,True,False
2022-10-21,250.0,294,4,10,-0.9398560579418953,0.341570769167856,250.0,250.0,250.0,250.0,250.0,False,False,True,False,False,True,False
2022-10-21,125.0,294,4,10,-0.9398560579418953,0.341570769167856,125.0,125.0,125.0,125.0,125.0,False,False,False,False,True,False,True
2022-10-22,250.0,295,5,10,-0.9338372288229252,0.35769823883312546,250.0,250.0,250.0,250.0,250.0,False,False,True,False,False,True,False
2022-10-22,140.0,295,5,10,-0.9338372288229252,0.35769823883312546,140.0,140.0,140.0,140.0,140.0,False,True,False,False,False,True,False
2022-10-22,140.0,295,5,10,-0.9338372288229252,0.35769823883312546,140.0,140.0,140.0,118.58695652173913,140.0,False,False,False,True,False,False,True
2022-10-22,140.0,295,5,10,-0.9338372288229252,0.35769823883312546,140.0,140.0,137.5,140.0,139.66666666666666,True,False,False,False,False,True,False
2022-10-22,125.0,295,5,10,-0.9338372288229252,0.35769823883312546,125.0,125.0,125.0,125.0,125.0,False,False,False,False,True,False,True
2022-10-23,140.0,296,6,10,-0.9275416835791965,0.3737197147904692,140.0,140.0,140.0,119.78260869565217,140.0,False,False,False,True,False,False,True
2022-10-23,250.0,296,6,10,-0.9275416835791965,0.3737197147904692,250.0,250.0,250.0,250.0,250.0,False,False,True,False,False,True,False
2022-10-23,140.0,296,6,10,-0.9275416835791965,0.3737197147904692,140.0,140.0,140.0,140.0,140.0,False,True,False,False,False,True,False
2022-10-23,125.0,296,6,10,-0.9275416835791965,0.3737197147904692,125.0,125.0,125.0,125.0,125.0,False,False,False,False,True,False,True
2022-10-23,140.0,296,6,10,-0.9275416835791965,0.3737197147904692,140.0,140.0,137.5,140.0,139.75,True,False,False,False,False,True,False
2022-10-24,140.0,297,0,10,-0.9209712877166347,0.38963044953078774,140.0,140.0,140.0,120.97826086956522,140.0,False,False,False,True,False,False,True
2022-10-24,250.0,297,0,10,-0.9209712877166347,0.38963044953078774,250.0,250.0,250.0,250.0,250.0,False,False,True,False,False,True,False
2022-10-24,140.0,297,0,10,-0.9209712877166347,0.38963044953078774,140.0,140.0,137.5,140.0,139.83333333333334,True,False,False,False,False,True,False
2022-10-24,125.0,297,0,10,-0.9209712877166347,0.38963044953078774,125.0,125.0,125.0,125.0,125.0,False,False,False,False,True,False,True
2022-10-24,140.0,297,0,10,-0.9209712877166347,0.38963044953078774,140.0,140.0,140.0,140.0,140.0,False,True,False,False,False,True,False
2022-10-25,140.0,298,1,10,-0.9141279881853337,0.4054257283599973,140.0,140.0,137.5,140.0,139.91666666666666,True,False,False,False,False,True,False
2022-10-25,140.0,298,1,10,-0.9141279881853337,0.4054257283599973,140.0,140.0,140.0,122.17391304347827,140.0,False,False,False,True,False,False,True
2022-10-25,125.0,298,1,10,-0.9141279881853337,0.4054257283599973,125.0,125.0,125.0,125.0,125.0,False,False,False,False,True,False,True
2022-10-25,140.0,298,1,10,-0.9141279881853337,0.4054257283599973,140.0,140.0,140.0,140.0,140.0,False,True,False,False,False,True,False
2022-10-25,250.0,298,1,10,-0.9141279881853337,0.4054257283599973,250.0,250.0,250.0,250.0,250.0,False,False,True,False,False,True,False
2022-10-26,140.0,299,2,10,-0.9070138128026362,0.42110087079608916,140.0,140.0,137.5,140.0,140.0,True,False,False,False,False,True,False
2022-10-26,140.0,299,2,10,-0.9070138128026362,0.42110087079608916,140.0,140.0,140.0,123.36956521739131,140.0,False,False,False,True,False,False,True
2022-10-26,125.0,299,2,10,-0.9070138128026362,0.42110087079608916,125.0,125.0,125.0,125.0,125.0,False,False,False,False,True,False,True
2022-10-26,140.0,299,2,10,-0.9070138128026362,0.42110087079608916,140.0,140.0,140.0,140.0,140.0,False,True,False,False,False,True,False
2022-10-26,250.0,299,2,10,-0.9070138128026362,0.42110087079608916,250.0,250.0,250.0,250.0,250.0,False,False,True,False,False,True,False
2022-10-27,140.0,300,3,10,-0.8996308696522434,0.4366512319560638,140.0,140.0,140.0,140.0,140.0,True,False,False,False,False,True,False
2022-10-27,140.0,300,3,10,-0.8996308696522434,0.4366512319560638,140.0,140.0,140.0,140.0,140.0,False,True,False,False,False,True,False
2022-10-27,125.0,300,3,10,-0.8996308696522434,0.4366512319560638,125.0,125.0,125.0,125.0,125.0,False,False,False,False,True,False,True
2022-10-27,140.0,300,3,10,-0.8996308696522434,0.4366512319560638,140.0,140.0,140.0,124.56521739130434,140.0,False,False,False,True,False,False,True
2022-10-27,250.0,300,3,10,-0.8996308696522434,0.4366512319560638,250.0,250.0,250.0,250.0,250.0,False,False,True,False,False,True,False
2022-10-28,140.0,301,4,10,-0.8919813464595487,0.45207220393230374,140.0,140.0,140.0,125.76086956521739,140.0,False,False,False,True,False,False,True
2022-10-28,125.0,301,4,10,-0.8919813464595487,0.45207220393230374,125.0,125.0,125.0,125.0,125.0,False,False,False,False,True,False,True
2022-10-28,250.0,301,4,10,-0.8919813464595487,0.45207220393230374,250.0,250.0,250.0,250.0,250.0,False,False,True,False,False,True,False
2022-10-28,140.0,301,4,10,-0.8919813464595487,0.45207220393230374,140.0,140.0,140.0,140.0,140.0,True,False,False,False,False,True,False
2022-10-28,140.0,301,4,10,-0.8919813464595487,0.45207220393230374,140.0,140.0,140.0,140.0,140.0,False,True,False,False,False,True,False
2022-10-29,140.0,302,5,10,-0.8840675099433637,0.46735921715800205,140.0,140.0,140.0,126.95652173913044,140.0,False,False,False,True,False,False,True
2022-10-29,140.0,302,5,10,-0.8840675099433637,0.46735921715800205,140.0,140.0,140.0,140.0,140.0,False,True,False,False,False,True,False
2022-10-29,125.0,302,5,10,-0.8840675099433637,0.46735921715800205,125.0,125.0,125.0,125.0,125.0,False,False,False,False,True,False,True
2022-10-29,140.0,302,5,10,-0.8840675099433637,0.46735921715800205,140.0,140.0,140.0,140.0,140.0,True,False,False,False,False,True,False
2022-10-29,250.0,302,5,10,-0.8840675099433637,0.46735921715800205,250.0,250.0,250.0,250.0,250.0,False,False,True,False,False,True,False
2022-10-30,250.0,303,6,10,-0.8758917051442433,0.48250774176121763,250.0,250.0,250.0,250.0,250.0,False,False,True,False,False,True,False
2022-10-30,140.0,303,6,10,-0.8758917051442433,0.48250774176121763,140.0,140.0,140.0,128.15217391304347,140.0,False,False,False,True,False,False,True
2022-10-30,140.0,303,6,10,-0.8758917051442433,0.48250774176121763,140.0,140.0,140.0,140.0,140.0,True,False,False,False,False,True,False
2022-10-30,140.0,303,6,10,-0.8758917051442433,0.48250774176121763,140.0,140.0,140.0,140.0,140.0,False,True,False,False,False,True,False
2022-10-30,125.0,303,6,10,-0.8758917051442433,0.48250774176121763,125.0,125.0,125.0,125.0,125.0,False,False,False,False,True,False,True
2022-10-31,140.0,304,0,10,-0.8674563547295971,0.4975132889071803,140.0,140.0,140.0,129.34782608695653,140.0,False,False,False,True,False,False,True
2022-10-31,140.0,304,0,10,-0.8674563547295971,0.4975132889071803,140.0,140.0,140.0,140.0,140.0,False,True,False,False,False,True,False
2022-10-31,250.0,304,0,10,-0.8674563547295971,0.4975132889071803,250.0,250.0,250.0,250.0,250.0,False,False,True,False,False,True,False
2022-10-31,125.0,304,0,10,-0.8674563547295971,0.4975132889071803,125.0,125.0,125.0,125.0,125.0,False,False,False,False,True,False,True
2022-10-31,140.0,304,0,10,-0.8674563547295971,0.4975132889071803,140.0,140.0,140.0,140.0,140.0,True,False,False,False,False,True,False
2022-11-01,125.0,305,1,11,-0.858763958275803,0.5123714121284235,125.0,125.0,125.0,125.0,125.0,False,False,False,False,True,False,True
2022-11-01,140.0,305,1,11,-0.858763958275803,0.5123714121284235,140.0,140.0,140.0,140.0,140.0,True,False,False,False,False,True,False
2022-11-01,140.0,305,1,11,-0.858763958275803,0.5123714121284235,140.0,140.0,140.0,140.0,140.0,False,True,False,False,False,True,False
2022-11-01,140.0,305,1,11,-0.858763958275803,0.5123714121284235,140.0,140.0,140.0,130.54347826086956,140.0,False,False,False,True,False,False,True
2022-11-01,250.0,305,1,11,-0.858763958275803,0.5123714121284235,250.0,250.0,250.0,250.0,250.0,False,False,True,False,False,True,False
2022-11-02,140.0,306,2,11,-0.8498170915275277,0.5270777086423724,140.0,140.0,140.0,140.0,140.0,True,False,False,False,False,True,False
2022-11-02,125.0,306,2,11,-0.8498170915275277,0.5270777086423724,125.0,125.0,125.0,125.0,125.0,False,False,False,False,True,False,True
2022-11-02,140.0,306,2,11,-0.8498170915275277,0.5270777086423724,140.0,140.0,140.0,140.0,140.0,False,True,False,False,False,True,False
2022-11-02,140.0,306,2,11,-0.8498170915275277,0.5270777086423724,140.0,140.0,140.0,131.73913043478262,140.0,False,False,False,True,False,False,True
2022-11-02,250.0,306,2,11,-0.8498170915275277,0.5270777086423724,250.0,250.0,250.0,250.0,250.0,False,False,True,False,False,True,False
2022-11-03,140.0,307,3,11,-0.8406184056344783,0.5416278206559811,140.0,140.0,140.0,132.93478260869566,140.0,False,False,False,True,False,False,True
2022-11-03,140.0,307,3,11,-0.8406184056344783,0.5416278206559811,140.0,140.0,140.0,140.0,140.0,True,False,False,False,False,True,False
2022-11-03,125.0,307,3,11,-0.8406184056344783,0.5416278206559811,125.0,125.0,125.0,125.0,125.0,False,False,False,False,True,False,True
2022-11-03,250.0,307,3,11,-0.8406184056344783,0.5416278206559811,250.0,250.0,250.0,250.0,250.0,False,False,True,False,False,True,False
2022-11-03,140.0,307,3,11,-0.8406184056344783,0.5416278206559811,140.0,140.0,140.0,140.0,140.0,False,True,False,False,False,True,False
2022-11-04,250.0,308,4,11,-0.8311706263658079,0.5560174366570446,250.0,250.0,250.0,250.0,250.0,False,False,True,False,False,True,False
2022-11-04,140.0,308,4,11,-0.8311706263658079,0.5560174366570446,140.0,140.0,140.0,134.1304347826087,140.0,False,False,False,True,False,False,True
2022-11-04,140.0,308,4,11,-0.8311706263658079,0.5560174366570446,140.0,140.0,140.0,140.0,140.0,True,False,False,False,False,True,False
2022-11-04,140.0,308,4,11,-0.8311706263658079,0.5560174366570446,140.0,140.0,140.0,140.0,140.0,False,True,False,False,False,True,False
2022-11-04,125.0,308,4,11,-0.8311706263658079,0.5560174366570446,125.0,125.0,125.0,125.0,125.0,False,False,False,False,True,False,True
2022-11-05,140.0,309,5,11,-0.8214765533024145,0.5702422926917867,140.0,140.0,140.0,140.0,140.0,False,True,False,False,False,True,False
2022-11-05,125.0,309,5,11,-0.8214765533024145,0.5702422926917867,125.0,125.0,125.0,125.0,125.0,False,False,False,False,True,False,True
2022-11-05,140.0,309,5,11,-0.8214765533024145,0.5702422926917867,140.0,140.0,140.0,135.32608695652175,140.0,False,False,False,True,False,False,True
2022-11-05,250.0,309,5,11,-0.8214765533024145,0.5702422926917867,250.0,250.0,250.0,250.0,250.0,False,False,True,False,False,True,False
2022-11-05,140.0,309,5,11,-0.8214765533024145,0.5702422926917867,140.0,140.0,140.0,140.0,140.0,True,False,False,False,False,True,False
2022-11-06,140.0,310,6,11,-0.8115390590073611,0.5842981736283683,140.0,140.0,140.0,140.0,140.0,False,True,False,False,False,True,False
2022-11-06,125.0,310,6,11,-0.8115390590073611,0.5842981736283683,125.0,125.0,125.0,130.0,125.0,False,False,False,False,True,False,True
2022-11-06,250.0,310,6,11,-0.8115390590073611,0.5842981736283683,250.0,250.0,250.0,250.0,250.0,False,False,True,False,False,True,False
2022-11-06,140.0,310,6,11,-0.8115390590073611,0.5842981736283683,140.0,140.0,140.0,136.52173913043478,140.0,False,False,False,True,False,False,True
2022-11-06,140.0,310,6,11,-0.8115390590073611,0.5842981736283683,140.0,140.0,140.0,140.0,140.0,True,False,False,False,False,True,False
2022-11-07,140.0,311,0,11,-0.801361088174677,0.5981809144059158,140.0,140.0,140.0,140.0,140.0,False,True,False,False,False,True,False
2022-11-07,125.0,311,0,11,-0.801361088174677,0.5981809144059158,125.0,125.0,125.0,125.0,125.0,False,False,False,False,True,False,True
2022-11-07,140.0,311,0,11,-0.801361088174677,0.5981809144059158,140.0,140.0,140.0,140.0,140.0,True,False,False,False,False,True,False
2022-11-07,140.0,311,0,11,-0.801361088174677,0.5981809144059158,140.0,140.0,140.0,137.7173913043478,140.0,False,False,False,True,False,False,True
2022-11-07,250.0,311,0,11,-0.801361088174677,0.5981809144059158,250.0,250.0,250.0,250.0,250.0,False,False,True,False,False,True,False
2022-11-08,140.0,312,1,11,-0.7909456567567774,0.6118864012687242,140.0,140.0,140.0,138.91304347826087,140.0,False,False,False,True,False,False,True
2022-11-08,140.0,312,1,11,-0.7909456567567774,0.6118864012687242,140.0,140.0,140.0,140.0,140.0,False,True,False,False,False,True,False
2022-11-08,140.0,312,1,11,-0.7909456567567774,0.6118864012687242,140.0,140.0,140.0,140.0,140.0,True,False,False,False,False,True,False
2022-11-08,125.0,312,1,11,-0.7909456567567774,0.6118864012687242,125.0,125.0,125.0,125.0,125.0,False,False,False,False,True,False,True
2022-11-08,250.0,312,1,11,-0.7909456567567774,0.6118864012687242,250.0,250.0,250.0,250.0,250.0,False,False,True,False,False,True,False
2022-11-09,140.0,313,2,11,-0.780295851070776,0.6254105729852457,140.0,140.0,140.0,140.1086956521739,140.0,False,False,False,True,False,False,True
2022-11-09,140.0,313,2,11,-0.780295851070776,0.6254105729852457,140.0,140.0,140.0,140.0,140.0,False,True,False,False,False,True,False
2022-11-09,140.0,313,2,11,-0.780295851070776,0.6254105729852457,140.0,140.0,140.0,140.0,140.0,True,False,False,False,False,True,False
2022-11-09,125.0,313,2,11,-0.780295851070776,0.6254105729852457,125.0,125.0,125.0,125.0,125.0,False,False,False,False,True,False,True
2022-11-09,250.0,313,2,11,-0.780295851070776,0.6254105729852457,250.0,250.0,250.0,250.0,250.0,False,False,True,False,False,True,False
2022-11-10,140.0,314,3,11,-0.7694148268839381,0.6387494220515268,140.0,140.0,140.0,140.0,140.0,True,False,False,False,False,True,False
2022-11-10,140.0,314,3,11,-0.7694148268839381,0.6387494220515268,140.0,140.0,140.0,141.30434782608697,140.0,False,False,False,True,False,False,True
2022-11-10,150.0,314,3,11,-0.7694148268839381,0.6387494220515268,140.0,140.0,140.0,140.0,140.33333333333334,False,True,False,False,False,True,False
2022-11-10,125.0,314,3,11,-0.7694148268839381,0.6387494220515268,125.0,125.0,125.0,125.0,125.0,False,False,False,False,True,False,True
2022-11-10,250.0,314,3,11,-0.7694148268839381,0.6387494220515268,250.0,250.0,250.0,250.0,250.0,False,False,True,False,False,True,False
2022-11-11,250.0,315,4,11,-0.7583058084785625,0.6518989958787125,250.0,250.0,250.0,250.0,250.0,False,False,True,False,False,True,False
2022-11-11,140.0,315,4,11,-0.7583058084785625,0.6518989958787125,140.0,140.0,140.0,140.0,140.0,True,False,False,False,False,True,False
2022-11-11,125.0,315,4,11,-0.7583058084785625,0.6518989958787125,125.0,125.0,125.0,125.0,125.0,False,False,False,False,True,False,True
2022-11-11,140.0,315,4,11,-0.7583058084785625,0.6518989958787125,140.0,140.0,140.0,142.5,140.0,False,False,False,True,False,False,True
2022-11-11,165.0,315,4,11,-0.7583058084785625,0.6518989958787125,150.0,140.0,140.0,140.0,141.16666666666666,False,True,False,False,False,True,False
2022-11-12,140.0,316,5,11,-0.7469720876965551,0.6648553979642866,140.0,140.0,140.0,142.5,140.0,False,False,False,True,False,False,True
2022-11-12,140.0,316,5,11,-0.7469720876965551,0.6648553979642866,140.0,140.0,140.0,140.0,140.0,True,False,False,False,False,True,False
2022-11-12,175.0,316,5,11,-0.7469720876965551,0.6648553979642866,165.0,140.0,140.0,140.0,142.33333333333334,False,True,False,False,False,True,False
2022-11-12,125.0,316,5,11,-0.7469720876965551,0.6648553979642866,125.0,125.0,125.0,125.0,125.0,False,False,False,False,True,False,True
2022-11-12,250.0,316,5,11,-0.7469720876965551,0.6648553979642866,250.0,250.0,250.0,250.0,250.0,False,False,True,False,False,True,False
2022-11-13,175.0,317,6,11,-0.7354170229639858,0.6776147890466887,175.0,140.0,140.0,140.0,143.5,False,True,False,False,False,True,False
2022-11-13,140.0,317,6,11,-0.7354170229639858,0.6776147890466887,140.0,140.0,140.0,142.5,140.0,False,False,False,True,False,False,True
2022-11-13,125.0,317,6,11,-0.7354170229639858,0.6776147890466887,125.0,125.0,125.0,125.0,125.0,False,False,False,False,True,False,True
2022-11-13,250.0,317,6,11,-0.7354170229639858,0.6776147890466887,250.0,250.0,250.0,250.0,250.0,False,False,True,False,False,True,False
2022-11-13,140.0,317,6,11,-0.7354170229639858,0.6776147890466887,140.0,140.0,140.0,140.0,140.0,True,False,False,False,False,True,False
2022-11-14,175.0,318,0,11,-0.7236440382959124,0.690173388242972,175.0,140.0,140.0,140.0,144.66666666666666,False,True,False,False,False,True,False
2022-11-14,140.0,318,0,11,-0.7236440382959124,0.690173388242972,140.0,140.0,140.0,140.0,140.0,True,False,False,False,False,True,False
2022-11-14,250.0,318,0,11,-0.7236440382959124,0.690173388242972,250.0,250.0,250.0,250.0,250.0,False,False,True,False,False,True,False
2022-11-14,140.0,318,0,11,-0.7236440382959124,0.690173388242972,140.0,140.0,140.0,142.5,140.0,False,False,False,True,False,False,True
2022-11-14,125.0,318,0,11,-0.7236440382959124,0.690173388242972,125.0,125.0,125.0,125.0,125.0,False,False,False,False,True,False,True
2022-11-15,125.0,319,1,11,-0.711656622281775,0.7025274741691566,125.0,125.0,125.0,125.0,125.0,False,False,False,False,True,False,True
2022-11-15,140.0,319,1,11,-0.711656622281775,0.7025274741691566,140.0,140.0,140.0,142.5,140.0,False,False,False,True,False,False,True
2022-11-15,140.0,319,1,11,-0.711656622281775,0.7025274741691566,140.0,140.0,140.0,140.0,140.0,True,False,False,False,False,True,False
2022-11-15,250.0,319,1,11,-0.711656622281775,0.7025274741691566,250.0,250.0,250.0,250.0,250.0,False,False,True,False,False,True,False
2022-11-15,195.0,319,1,11,-0.711656622281775,0.7025274741691566,175.0,140.0,140.0,140.0,146.5,False,True,False,False,False,True,False
2022-11-16,250.0,320,2,11,-0.6994583270516471,0.7146733860429608,250.0,250.0,250.0,250.0,250.0,False,False,True,False,False,True,False
2022-11-16,195.0,320,2,11,-0.6994583270516471,0.7146733860429608,195.0,140.0,140.0,140.0,148.33333333333334,False,True,False,False,False,True,False
2022-11-16,125.0,320,2,11,-0.6994583270516471,0.7146733860429608,125.0,125.0,125.0,125.0,125.0,False,False,False,False,True,False,True
2022-11-16,140.0,320,2,11,-0.6994583270516471,0.7146733860429608,140.0,140.0,140.0,140.0,140.0,True,False,False,False,False,True,False
2022-11-16,140.0,320,2,11,-0.6994583270516471,0.7146733860429608,140.0,140.0,140.0,142.5,140.0,False,False,False,True,False,False,True
2022-11-17,250.0,321,3,11,-0.6870527672236675,0.7266075247685652,250.0,250.0,250.0,250.0,250.0,False,False,True,False,False,True,False
2022-11-17,140.0,321,3,11,-0.6870527672236675,0.7266075247685652,140.0,140.0,140.0,140.0,140.0,True,False,False,False,False,True,False
2022-11-17,195.0,321,3,11,-0.6870527672236675,0.7266075247685652,195.0,150.0,140.0,140.0,150.16666666666666,False,True,False,False,False,True,False
2022-11-17,125.0,321,3,11,-0.6870527672236675,0.7266075247685652,125.0,125.0,125.0,125.0,125.0,False,False,False,False,True,False,True
2022-11-17,140.0,321,3,11,-0.6870527672236675,0.7266075247685652,140.0,140.0,140.0,142.5,140.0,False,False,False,True,False,False,True
2022-11-18,250.0,322,4,11,-0.6744436188329457,0.7383263540031063,250.0,250.0,250.0,250.0,250.0,False,False,True,False,False,True,False
2022-11-18,140.0,322,4,11,-0.6744436188329457,0.7383263540031063,140.0,140.0,140.0,142.5,140.0,False,False,False,True,False,False,True
2022-11-18,195.0,322,4,11,-0.6744436188329457,0.7383263540031063,195.0,165.0,140.0,140.0,152.0,False,True,False,False,False,True,False
2022-11-18,125.0,322,4,11,-0.6744436188329457,0.7383263540031063,125.0,125.0,125.0,125.0,125.0,False,False,False,False,True,False,True
2022-11-18,140.0,322,4,11,-0.6744436188329457,0.7383263540031063,140.0,140.0,140.0,140.0,140.0,True,False,False,False,False,True,False
2022-11-19,195.0,323,5,11,-0.661634618242279,0.749826401204568,195.0,175.0,140.0,140.0,153.83333333333334,False,True,False,False,False,True,False
2022-11-19,140.0,323,5,11,-0.661634618242279,0.749826401204568,140.0,140.0,140.0,140.0,140.0,True,False,False,False,False,True,False
2022-11-19,125.0,323,5,11,-0.661634618242279,0.749826401204568,125.0,125.0,125.0,125.0,125.0,False,False,False,False,True,False,True
2022-11-19,250.0,323,5,11,-0.661634618242279,0.749826401204568,250.0,250.0,250.0,250.0,250.0,False,False,True,False,False,True,False
2022-11-19,140.0,323,5,11,-0.661634618242279,0.749826401204568,140.0,140.0,140.0,142.5,140.0,False,False,False,True,False,False,True
2022-11-20,195.0,324,6,11,-0.6486295610349818,0.7611042586607742,195.0,175.0,140.0,140.0,155.66666666666666,False,True,False,False,False,True,False
2022-11-20,250.0,324,6,11,-0.6486295610349818,0.7611042586607742,250.0,250.0,250.0,250.0,250.0,False,False,True,False,False,True,False
2022-11-20,125.0,324,6,11,-0.6486295610349818,0.7611042586607742,125.0,125.0,125.0,125.0,125.0,False,False,False,False,True,False,True
2022-11-20,140.0,324,6,11,-0.6486295610349818,0.7611042586607742,140.0,140.0,140.0,142.5,140.0,False,False,False,True,False,False,True
2022-11-20,140.0,324,6,11,-0.6486295610349818,0.7611042586607742,140.0,140.0,140.0,140.0,140.0,True,False,False,False,False,True,False
2022-11-21,195.0,325,0,11,-0.6354323008901775,0.7721565844991641,195.0,175.0,140.0,140.0,157.5,False,True,False,False,False,True,False
2022-11-21,140.0,325,0,11,-0.6354323008901775,0.7721565844991641,140.0,140.0,140.0,140.0,140.0,True,False,False,False,False,True,False
2022-11-21,140.0,325,0,11,-0.6354323008901775,0.7721565844991641,140.0,140.0,140.0,142.5,140.0,False,False,False,True,False,False,True
2022-11-21,125.0,325,0,11,-0.6354323008901775,0.7721565844991641,125.0,125.0,125.0,125.0,125.0,False,False,False,False,True,False,True
2022-11-21,250.0,325,0,11,-0.6354323008901775,0.7721565844991641,250.0,250.0,250.0,250.0,250.0,False,False,True,False,False,True,False
2022-11-22,195.0,326,1,11,-0.622046748440868,0.7829801036770624,195.0,195.0,140.0,140.0,159.33333333333334,False,True,False,False,False,True,False
2022-11-22,250.0,326,1,11,-0.622046748440868,0.7829801036770624,250.0,250.0,250.0,250.0,250.0,False,False,True,False,False,True,False
2022-11-22,140.0,326,1,11,-0.622046748440868,0.7829801036770624,140.0,140.0,140.0,142.5,140.0,False,False,False,True,False,False,True
2022-11-22,140.0,326,1,11,-0.622046748440868,0.7829801036770624,140.0,140.0,140.0,140.0,140.0,True,False,False,False,False,True,False
2022-11-22,125.0,326,1,11,-0.622046748440868,0.7829801036770624,125.0,125.0,125.0,125.0,125.0,False,False,False,False,True,False,True
2022-11-23,125.0,327,2,11,-0.6084768701151264,0.7935716089521472,125.0,125.0,125.0,125.0,125.0,False,False,False,False,True,False,True
2022-11-23,140.0,327,2,11,-0.6084768701151264,0.7935716089521472,140.0,140.0,140.0,140.0,140.0,True,False,False,False,False,True,False
2022-11-23,140.0,327,2,11,-0.6084768701151264,0.7935716089521472,140.0,140.0,140.0,142.5,140.0,False,False,False,True,False,False,True
2022-11-23,195.0,327,2,11,-0.6084768701151264,0.7935716089521472,195.0,195.0,140.0,140.0,161.16666666666666,False,True,False,False,False,True,False
2022-11-23,250.0,327,2,11,-0.6084768701151264,0.7935716089521472,250.0,250.0,250.0,250.0,250.0,False,False,True,False,False,True,False
2022-11-24,195.0,328,3,11,-0.594726686960764,0.8039279618328208,195.0,195.0,140.0,140.0,163.0,False,True,False,False,False,True,False
2022-11-24,250.0,328,3,11,-0.594726686960764,0.8039279618328208,250.0,250.0,250.0,250.0,250.0,False,False,True,False,False,True,False
2022-11-24,140.0,328,3,11,-0.594726686960764,0.8039279618328208,140.0,140.0,140.0,140.0,140.0,True,False,False,False,False,True,False
2022-11-24,140.0,328,3,11,-0.594726686960764,0.8039279618328208,140.0,140.0,140.0,142.5,140.0,False,False,False,True,False,False,True
2022-11-24,125.0,328,3,11,-0.594726686960764,0.8039279618328208,125.0,125.0,125.0,125.0,125.0,False,False,False,False,True,False,True
2022-11-25,195.0,329,4,11,-0.5808002734538013,0.8140460935082175,195.0,195.0,140.0,140.0,164.83333333333334,False,True,False,False,False,True,False
2022-11-25,250.0,329,4,11,-0.5808002734538013,0.8140460935082175,250.0,250.0,250.0,250.0,250.0,False,False,True,False,False,True,False
2022-11-25,125.0,329,4,11,-0.5808002734538013,0.8140460935082175,125.0,125.0,125.0,125.0,125.0,False,False,False,False,True,False,True
2022-11-25,140.0,329,4,11,-0.5808002734538013,0.8140460935082175,140.0,140.0,140.0,140.0,140.0,True,False,False,False,False,True,False
2022-11-25,140.0,329,4,11,-0.5808002734538013,0.8140460935082175,140.0,140.0,140.0,135.0,140.0,False,False,False,True,False,False,True
2022-11-26,125.0,330,5,11,-0.5667017562911184,0.8239230057575536,125.0,125.0,125.0,125.0,125.0,False,False,False,False,True,False,True
2022-11-26,195.0,330,5,11,-0.5667017562911184,0.8239230057575536,195.0,195.0,140.0,140.0,166.66666666666666,False,True,False,False,False,True,False
2022-11-26,250.0,330,5,11,-0.5667017562911184,0.8239230057575536,250.0,250.0,250.0,250.0,250.0,False,False,True,False,False,True,False
2022-11-26,140.0,330,5,11,-0.5667017562911184,0.8239230057575536,140.0,140.0,140.0,135.0,140.0,False,False,False,True,False,False,True
2022-11-26,140.0,330,5,11,-0.5667017562911184,0.8239230057575536,140.0,140.0,140.0,140.0,140.0,True,False,False,False,False,True,False
