pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_鲜,prodPcat_海水鱼,prodPcat_其他类
2022-10-25,12.008495145631068,298,1,10,-0.9141279881853337,0.4054257283599973,12.004854368932039,11.983009708737864,11.899271844660195,8.5,11.955703883495147,True,True,False
2022-10-25,8.5,298,1,10,-0.9141279881853337,0.4054257283599973,8.5,8.5,8.5,8.5,8.5,True,False,True
2022-10-26,8.5,299,2,10,-0.9070138128026362,0.42110087079608916,8.5,8.5,8.5,8.5,8.5,True,False,True
2022-10-26,12.012135922330097,299,2,10,-0.9070138128026362,0.42110087079608916,12.008495145631068,11.986650485436893,11.902912621359224,8.5,11.959344660194175,True,True,False
2022-10-27,12.015776699029127,300,3,10,-0.8996308696522434,0.4366512319560638,12.012135922330097,11.990291262135923,11.906553398058252,8.5,11.962985436893204,True,True,False
2022-10-27,8.5,300,3,10,-0.8996308696522434,0.4366512319560638,8.5,8.5,8.5,8.5,8.5,True,False,True
2022-10-28,12.019417475728154,301,4,10,-0.8919813464595487,0.45207220393230374,12.015776699029127,11.993932038834952,11.910194174757281,8.5,11.966626213592233,True,True,False
2022-10-28,8.5,301,4,10,-0.8919813464595487,0.45207220393230374,8.5,8.5,8.5,8.5,8.5,True,False,True
2022-10-29,12.023058252427184,302,5,10,-0.8840675099433637,0.46735921715800205,12.019417475728154,11.99757281553398,11.91383495145631,8.5,11.970266990291261,True,True,False
2022-10-29,8.5,302,5,10,-0.8840675099433637,0.46735921715800205,8.5,8.5,8.5,8.5,8.5,True,False,True
2022-10-30,8.5,303,6,10,-0.8758917051442433,0.48250774176121763,8.5,8.5,8.5,8.5,8.5,True,False,True
2022-10-30,12.026699029126213,303,6,10,-0.8758917051442433,0.48250774176121763,12.023058252427184,12.00121359223301,11.91747572815534,8.5,11.973907766990292,True,True,False
2022-10-31,8.5,304,0,10,-0.8674563547295971,0.4975132889071803,8.5,8.5,8.5,8.5,8.5,True,False,True
