pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_养殖,specInfo_仿野生,prodPcat_其他类
2022-11-05,43.0,309,5,11,-0.8214765533024145,0.5702422926917867,43.0,43.0,43.0,40.0,43.0,False,True,True
2022-11-06,26.5,310,6,11,-0.8115390590073611,0.5842981736283683,26.5,21.0,21.0,23.5,21.733333333333334,True,False,True
2022-11-06,43.0,310,6,11,-0.8115390590073611,0.5842981736283683,43.0,43.0,43.0,40.0,43.0,False,True,True
2022-11-07,26.5,311,0,11,-0.801361088174677,0.5981809144059158,26.5,21.0,21.0,24.0,21.916666666666668,True,False,True
2022-11-07,43.0,311,0,11,-0.801361088174677,0.5981809144059158,43.0,43.0,43.0,40.0,43.0,False,True,True
2022-11-08,43.0,312,1,11,-0.7909456567567774,0.6118864012687242,43.0,43.0,43.0,40.0,43.0,False,True,True
2022-11-08,26.5,312,1,11,-0.7909456567567774,0.6118864012687242,26.5,21.0,21.0,24.0,22.1,True,False,True
2022-11-09,43.0,313,2,11,-0.780295851070776,0.6254105729852457,43.0,43.0,43.0,40.0,43.0,False,True,True
2022-11-09,26.5,313,2,11,-0.780295851070776,0.6254105729852457,26.5,21.0,21.0,24.0,22.283333333333335,True,False,True
2022-11-10,43.0,314,3,11,-0.7694148268839381,0.6387494220515268,43.0,43.0,43.0,40.0,43.0,False,True,True
2022-11-10,26.5,314,3,11,-0.7694148268839381,0.6387494220515268,26.5,26.5,21.0,24.0,22.466666666666665,True,False,True
2022-11-11,26.5,315,4,11,-0.7583058084785625,0.6518989958787125,26.5,26.5,21.0,24.0,22.65,True,False,True
2022-11-11,43.0,315,4,11,-0.7583058084785625,0.6518989958787125,43.0,43.0,43.0,40.0,43.0,False,True,True
2022-11-12,26.5,316,5,11,-0.7469720876965551,0.6648553979642866,26.5,26.5,21.0,24.0,22.833333333333332,True,False,True
2022-11-12,43.0,316,5,11,-0.7469720876965551,0.6648553979642866,43.0,43.0,43.0,40.0,43.0,False,True,True
2022-11-13,43.0,317,6,11,-0.7354170229639858,0.6776147890466887,43.0,43.0,43.0,41.0,43.0,False,True,True
2022-11-13,26.5,317,6,11,-0.7354170229639858,0.6776147890466887,26.5,26.5,21.0,24.0,23.016666666666666,True,False,True
2022-11-14,25.5,318,0,11,-0.7236440382959124,0.690173388242972,26.5,26.5,21.0,24.0,23.166666666666668,True,False,True
2022-11-14,43.0,318,0,11,-0.7236440382959124,0.690173388242972,43.0,43.0,43.0,41.0,43.0,False,True,True
2022-11-15,42.5,319,1,11,-0.711656622281775,0.7025274741691566,43.0,43.0,43.0,41.0,42.983333333333334,False,True,True
2022-11-15,23.5,319,1,11,-0.711656622281775,0.7025274741691566,25.5,26.5,21.0,24.0,23.25,True,False,True
2022-11-16,23.5,320,2,11,-0.6994583270516471,0.7146733860429608,23.5,26.5,21.0,24.0,23.333333333333332,True,False,True
2022-11-16,43.5,320,2,11,-0.6994583270516471,0.7146733860429608,42.5,43.0,43.0,41.0,43.0,False,True,True
2022-11-17,43.5,321,3,11,-0.6870527672236675,0.7266075247685652,43.5,43.0,43.0,41.0,43.016666666666666,False,True,True
2022-11-17,23.5,321,3,11,-0.6870527672236675,0.7266075247685652,23.5,26.5,21.0,24.0,23.416666666666668,True,False,True
2022-11-18,23.5,322,4,11,-0.6744436188329457,0.7383263540031063,23.5,26.5,21.0,24.0,23.5,True,False,True
2022-11-18,43.5,322,4,11,-0.6744436188329457,0.7383263540031063,43.5,43.0,43.0,41.0,43.03333333333333,False,True,True
2022-11-19,23.5,323,5,11,-0.661634618242279,0.749826401204568,23.5,26.5,21.0,24.0,23.583333333333332,True,False,True
2022-11-19,43.5,323,5,11,-0.661634618242279,0.749826401204568,43.5,43.0,43.0,41.0,43.05,False,True,True
2022-11-20,23.5,324,6,11,-0.6486295610349818,0.7611042586607742,23.5,26.5,21.0,24.0,23.666666666666668,True,False,True
2022-11-20,43.5,324,6,11,-0.6486295610349818,0.7611042586607742,43.5,43.0,43.0,41.0,43.06666666666667,False,True,True
2022-11-21,43.5,325,0,11,-0.6354323008901775,0.7721565844991641,43.5,43.0,43.0,41.0,43.083333333333336,False,True,True
2022-11-21,23.5,325,0,11,-0.6354323008901775,0.7721565844991641,23.5,25.5,21.0,24.0,23.75,True,False,True
2022-11-22,43.5,326,1,11,-0.622046748440868,0.7829801036770624,43.5,42.5,43.0,41.0,43.1,False,True,True
2022-11-22,23.5,326,1,11,-0.622046748440868,0.7829801036770624,23.5,23.5,21.0,24.0,23.833333333333332,True,False,True
2022-11-23,23.5,327,2,11,-0.6084768701151264,0.7935716089521472,23.5,23.5,21.0,24.0,23.916666666666668,True,False,True
2022-11-23,43.5,327,2,11,-0.6084768701151264,0.7935716089521472,43.5,43.5,43.0,41.0,43.11666666666667,False,True,True
2022-11-24,43.5,328,3,11,-0.594726686960764,0.8039279618328208,43.5,43.5,43.0,41.0,43.13333333333333,False,True,True
2022-11-24,23.5,328,3,11,-0.594726686960764,0.8039279618328208,23.5,23.5,21.0,24.0,24.0,True,False,True
2022-11-25,23.5,329,4,11,-0.5808002734538013,0.8140460935082175,23.5,23.5,21.0,24.0,24.083333333333332,True,False,True
2022-11-25,43.5,329,4,11,-0.5808002734538013,0.8140460935082175,43.5,43.5,43.0,41.0,43.15,False,True,True
2022-11-26,43.5,330,5,11,-0.5667017562911184,0.8239230057575536,43.5,43.5,43.0,41.0,43.166666666666664,False,True,True
2022-11-26,23.5,330,5,11,-0.5667017562911184,0.8239230057575536,23.5,23.5,21.0,24.0,24.166666666666668,True,False,True
2022-11-27,23.5,331,6,11,-0.5524353131676203,0.8335557718385695,23.5,23.5,21.0,24.0,24.25,True,False,True
2022-11-27,43.5,331,6,11,-0.5524353131676203,0.8335557718385695,43.5,43.5,43.0,41.0,43.18333333333333,False,True,True
2022-11-28,43.5,332,0,11,-0.5380051715382992,0.8429415373547832,43.5,43.5,43.0,41.0,43.2,False,True,True
2022-11-28,23.5,332,0,11,-0.5380051715382992,0.8429415373547832,23.5,23.5,21.0,24.0,24.333333333333332,True,False,True
2022-11-29,43.5,333,1,11,-0.5234156073655503,0.8520775211013093,43.5,43.5,43.0,41.0,43.21666666666667,False,True,True
2022-11-29,23.5,333,1,11,-0.5234156073655503,0.8520775211013093,23.5,23.5,21.0,24.0,24.416666666666668,True,False,True
2022-11-30,43.5,334,2,11,-0.5086709438521042,0.8609610158889945,43.5,43.5,43.0,41.0,43.233333333333334,False,True,True
2022-11-30,23.5,334,2,11,-0.5086709438521042,0.8609610158889945,23.5,23.5,21.0,24.0,24.5,True,False,True
2022-12-01,43.5,335,3,12,-0.49377555015997737,0.8695893893466109,43.5,43.5,43.0,41.0,43.25,False,True,True
2022-12-01,23.5,335,3,12,-0.49377555015997737,0.8695893893466109,23.5,23.5,21.0,24.0,24.583333333333332,True,False,True
2022-12-02,23.5,336,4,12,-0.4787338401157883,0.8779600847008883,23.5,23.5,21.0,24.0,24.666666666666668,True,False,True
2022-12-02,43.5,336,4,12,-0.4787338401157883,0.8779600847008883,43.5,43.5,43.0,41.0,43.266666666666666,False,True,True
2022-12-03,43.5,337,5,12,-0.4635502709028512,0.8860706215341378,43.5,43.5,43.0,41.0,43.28333333333333,False,True,True
2022-12-03,23.5,337,5,12,-0.4635502709028512,0.8860706215341378,23.5,23.5,26.5,24.0,24.566666666666666,True,False,True
2022-12-04,43.5,338,6,12,-0.4482293417404106,0.893918596519257,43.5,43.5,43.0,41.0,43.3,False,True,True
2022-12-04,23.5,338,6,12,-0.4482293417404106,0.893918596519257,23.5,23.5,26.5,24.0,24.466666666666665,True,False,True
2022-12-05,43.5,339,0,12,-0.4327755925504317,0.9015016841318838,43.5,43.5,43.0,41.0,43.31666666666667,False,True,True
2022-12-05,23.5,339,0,12,-0.4327755925504317,0.9015016841318838,23.5,23.5,26.5,24.0,24.366666666666667,True,False,True
2022-12-06,43.5,340,1,12,-0.41719360261231697,0.9088176373395028,43.5,43.5,43.0,41.0,43.333333333333336,False,True,True
2022-12-06,23.5,340,1,12,-0.41719360261231697,0.9088176373395028,23.5,23.5,26.5,24.0,24.266666666666666,True,False,True
2022-12-07,23.5,341,2,12,-0.4014879892059737,0.9158642882672868,23.5,23.5,26.5,25.0,24.166666666666668,True,False,True
2022-12-07,43.5,341,2,12,-0.4014879892059737,0.9158642882672868,43.5,43.5,43.0,41.0,43.35,False,True,True
2022-12-08,23.5,342,3,12,-0.38566340624360745,0.9226395488404875,23.5,23.5,26.5,25.0,24.066666666666666,True,False,True
2022-12-08,43.5,342,3,12,-0.38566340624360745,0.9226395488404875,43.5,43.5,43.0,41.0,43.36666666666667,False,True,True
2022-12-09,23.5,343,4,12,-0.3697245428906732,0.9291414114031743,23.5,23.5,26.5,25.0,23.966666666666665,True,False,True
2022-12-09,43.5,343,4,12,-0.3697245428906732,0.9291414114031743,43.5,43.5,43.0,41.0,43.38333333333333,False,True,True
2022-12-10,43.5,344,5,12,-0.3536761221763721,0.935367949313148,43.5,43.5,43.0,41.0,43.4,False,True,True
2022-12-10,23.5,344,5,12,-0.3536761221763721,0.935367949313148,23.5,23.5,26.5,25.0,23.866666666666667,True,False,True
2022-12-11,43.5,345,6,12,-0.33752289959411347,0.941317317512847,43.5,43.5,43.0,41.0,43.416666666666664,False,True,True
2022-12-11,23.5,345,6,12,-0.33752289959411347,0.941317317512847,23.5,23.5,26.5,25.0,23.766666666666666,True,False,True
2022-12-12,43.5,346,0,12,-0.32126966169236515,0.9469877530760751,43.5,43.5,43.0,41.0,43.43333333333333,False,True,True
2022-12-12,23.5,346,0,12,-0.32126966169236515,0.9469877530760751,23.5,23.5,26.5,25.0,23.666666666666668,True,False,True
2022-12-13,43.5,347,1,12,-0.3049212246562894,0.9523775757303973,43.5,43.5,43.0,41.0,43.45,False,True,True
2022-12-13,23.5,347,1,12,-0.3049212246562894,0.9523775757303973,23.5,23.5,26.5,25.0,23.566666666666666,True,False,True
2022-12-14,43.5,348,2,12,-0.2884824328806098,0.9574851883550389,43.5,43.5,43.0,41.0,43.46666666666667,False,True,True
2022-12-14,23.5,348,2,12,-0.2884824328806098,0.9574851883550389,23.5,23.5,25.5,25.0,23.5,True,False,True
2022-12-15,43.5,349,3,12,-0.27195815753410524,0.9623090774541487,43.5,43.5,42.5,41.0,43.5,False,True,True
2022-12-15,23.5,349,3,12,-0.27195815753410524,0.9623090774541487,23.5,23.5,23.5,25.0,23.5,True,False,True
2022-12-16,23.5,350,4,12,-0.2553532951161881,0.9668478136052773,23.5,23.5,23.5,29.0,23.5,True,False,True
2022-12-16,43.5,350,4,12,-0.2553532951161881,0.9668478136052773,43.5,43.5,43.5,43.0,43.5,False,True,True
2022-12-17,23.5,351,5,12,-0.23867276600594997,0.9711000518829505,23.5,23.5,23.5,29.0,23.5,True,False,True
2022-12-17,43.5,351,5,12,-0.23867276600594997,0.9711000518829505,43.5,43.5,43.5,45.0,43.5,False,True,True
2022-12-18,23.5,352,6,12,-0.22192151300416674,0.9750645322571945,23.5,23.5,23.5,29.0,23.5,True,False,True
2022-12-18,43.5,352,6,12,-0.22192151300416674,0.9750645322571945,43.5,43.5,43.5,45.0,43.5,False,True,True
2022-12-19,23.5,353,0,12,-0.20510449986861926,0.9787400799669153,23.5,23.5,23.5,29.0,23.5,True,False,True
2022-12-19,43.5,353,0,12,-0.20510449986861926,0.9787400799669153,43.5,43.5,43.5,45.0,43.5,False,True,True
2022-12-20,43.5,354,1,12,-0.1882267098432439,0.9821256058680006,43.5,43.5,43.5,45.0,43.5,False,True,True
2022-12-20,23.5,354,1,12,-0.1882267098432439,0.9821256058680006,23.5,23.5,23.5,29.0,23.5,True,False,True
2022-12-21,23.5,355,2,12,-0.1712931441814778,0.9852201067560606,23.5,23.5,23.5,29.0,23.5,True,False,True
2022-12-21,43.5,355,2,12,-0.1712931441814778,0.9852201067560606,43.5,43.5,43.5,45.0,43.5,False,True,True
2022-12-22,23.5,356,3,12,-0.154308820664281,0.9880226656636976,23.5,23.5,23.5,29.0,23.5,True,False,True
2022-12-22,43.5,356,3,12,-0.154308820664281,0.9880226656636976,43.5,43.5,43.5,45.0,43.5,False,True,True
2022-12-23,23.5,357,4,12,-0.13727877211326517,0.9905324521322227,23.5,23.5,23.5,29.0,23.5,True,False,True
2022-12-23,43.5,357,4,12,-0.13727877211326517,0.9905324521322227,43.5,43.5,43.5,45.0,43.5,False,True,True
2022-12-24,23.5,358,5,12,-0.12020804489935275,0.9927487224577402,23.5,23.5,23.5,29.0,23.5,True,False,True
2022-12-24,43.5,358,5,12,-0.12020804489935275,0.9927487224577402,43.5,43.5,43.5,45.0,43.5,False,True,True
2022-12-25,23.5,359,6,12,-0.10310169744743544,0.9946708199115211,23.5,23.5,23.5,29.0,23.5,True,False,True
2022-12-25,43.5,359,6,12,-0.10310169744743544,0.9946708199115211,43.5,43.5,43.5,45.0,43.5,False,True,True
2022-12-26,43.5,360,0,12,-0.0859647987374467,0.9962981749346077,43.5,43.5,43.5,45.0,43.5,False,True,True
2022-12-26,23.5,360,0,12,-0.0859647987374467,0.9962981749346077,23.5,23.5,23.5,29.0,23.5,True,False,True
2022-12-27,23.5,361,1,12,-0.06880242680232064,0.9976303053065857,23.5,23.5,23.5,29.0,23.5,True,False,True
2022-12-27,43.5,361,1,12,-0.06880242680232064,0.9976303053065857,43.5,43.5,43.5,45.0,43.5,False,True,True
2022-12-28,43.5,362,2,12,-0.05161966722325418,0.9986668162884759,43.5,43.5,43.5,45.0,43.5,False,True,True
2022-12-28,23.5,362,2,12,-0.05161966722325418,0.9986668162884759,23.5,23.5,23.5,29.0,23.5,True,False,True
2022-12-29,43.5,363,3,12,-0.034421611622745804,0.9994074007397048,43.5,43.5,43.5,45.0,43.5,False,True,True
2022-12-29,23.5,363,3,12,-0.034421611622745804,0.9994074007397048,23.5,23.5,23.5,29.0,23.5,True,False,True
2022-12-30,43.5,364,4,12,-0.01721335615583528,0.9998518392091162,43.5,43.5,43.5,45.0,43.5,False,True,True
2022-12-30,23.5,364,4,12,-0.01721335615583528,0.9998518392091162,23.5,23.5,23.5,29.0,23.5,True,False,True
2022-12-31,43.5,365,5,12,6.432490598706546e-16,1.0,43.5,43.5,43.5,45.0,43.5,False,True,True
2022-12-31,23.5,365,5,12,6.432490598706546e-16,1.0,23.5,23.5,23.5,29.0,23.5,True,False,True
2023-01-01,43.5,1,6,1,0.017213356155834685,0.9998518392091162,43.5,43.5,43.5,45.0,43.5,False,True,True
2023-01-01,23.5,1,6,1,0.017213356155834685,0.9998518392091162,23.5,23.5,23.5,29.0,23.5,True,False,True
2023-01-02,43.5,2,0,1,0.03442161162274574,0.9994074007397048,43.5,43.5,43.5,45.0,43.5,False,True,True
2023-01-02,23.5,2,0,1,0.03442161162274574,0.9994074007397048,23.5,23.5,23.5,29.0,23.5,True,False,True
2023-01-03,43.5,3,1,1,0.051619667223253764,0.998666816288476,43.5,43.5,43.5,45.0,43.5,False,True,True
2023-01-03,23.5,3,1,1,0.051619667223253764,0.998666816288476,23.5,23.5,23.5,29.0,23.5,True,False,True
2023-01-04,23.5,4,2,1,0.06880242680231986,0.9976303053065857,23.5,23.5,23.5,29.0,23.5,True,False,True
2023-01-04,43.5,4,2,1,0.06880242680231986,0.9976303053065857,43.5,43.5,43.5,45.0,43.5,False,True,True
2023-01-05,43.5,5,3,1,0.08596479873744647,0.9962981749346078,43.5,43.5,43.5,45.0,43.5,False,True,True
2023-01-05,23.5,5,3,1,0.08596479873744647,0.9962981749346078,23.5,23.5,23.5,29.0,23.5,True,False,True
2023-01-06,43.5,6,4,1,0.10310169744743485,0.9946708199115211,43.5,43.5,43.5,45.0,43.5,False,True,True
2023-01-06,23.5,6,4,1,0.10310169744743485,0.9946708199115211,23.5,23.5,23.5,29.0,23.5,True,False,True
2023-01-07,23.5,7,5,1,0.1202080448993527,0.9927487224577402,23.5,23.5,23.5,29.0,23.5,True,False,True
